feature,feature_group,mean_abs_shap_all_folds,mean_abs_shap_when_selected,mean_signed_shap_all_folds,mean_signed_shap_when_selected,selected_feature_frequency,top20_frequency,direction_consistency,positive_direction_fraction_when_selected,mean_rank_all_folds,folds_present,n_shap_folds
main_morgan_r2_48,molecular_fingerprint,0.0014684950903114842,0.0014684950903114842,-0.00017213370371470127,-0.00017213370371470127,1.0,0.0,1.0,0.0,166.0,5,5
main_morgan_r2_30,molecular_fingerprint,0.0014304011445084668,0.0014304011445084668,0.0002036996103552913,0.0002036996103552913,1.0,0.0,1.0,1.0,156.8,5,5
main_morgan_r2_123,molecular_fingerprint,0.0013460023940671008,0.0013460023940671008,0.000622778326061187,0.000622778326061187,1.0,0.0,1.0,1.0,193.8,5,5
main_morgan_r2_9,molecular_fingerprint,0.001187754467296802,0.001187754467296802,0.000466762257391043,0.000466762257391043,1.0,0.0,0.5,0.5,141.0,5,5
main_morgan_r2_118,molecular_fingerprint,0.0009697383430062071,0.0009697383430062071,0.0001246999910358513,0.0001246999910358513,1.0,0.0,1.0,1.0,192.2,5,5
main_morgan_r2_43,molecular_fingerprint,0.000941440451358299,0.000941440451358299,-0.00029842919212840803,-0.00029842919212840803,1.0,0.0,0.5,0.5,163.2,5,5
curing_AromaticRings,molecular_descriptor,0.000843683656713067,0.000843683656713067,-0.00034695045953278054,-0.00034695045953278054,1.0,0.0,0.6666666666666666,0.3333333333333333,194.4,5,5
curing_morgan_r2_4,molecular_fingerprint,0.0008344021566515071,0.0008344021566515071,0.0006424043230109855,0.0006424043230109855,1.0,0.0,1.0,1.0,169.4,5,5
co_LogP,molecular_descriptor,0.0008313985400414416,0.0008313985400414416,6.967126912544078e-05,6.967126912544078e-05,1.0,0.0,1.0,1.0,205.2,5,5
S_content wt%,elemental_composition,0.0006805520112482689,0.0006805520112482689,0.00024442999856098504,0.00024442999856098504,1.0,0.0,0.5,0.5,188.6,5,5
main_morgan_r2_109,molecular_fingerprint,0.0006592342643752831,0.0006592342643752831,0.0002721844500241349,0.0002721844500241349,1.0,0.0,0.5,0.5,191.4,5,5
main_morgan_r2_54,molecular_fingerprint,0.0006498379859385161,0.0006498379859385161,-3.26133054699296e-05,-3.26133054699296e-05,1.0,0.0,0.5,0.5,170.6,5,5
main_morgan_r2_79,molecular_fingerprint,0.0006264589056541698,0.0006264589056541698,-0.00034181737472436076,-0.00034181737472436076,1.0,0.0,1.0,0.0,181.6,5,5
main_morgan_r2_92,molecular_fingerprint,0.0005966258374493784,0.0005966258374493784,0.0002775332560950456,0.0002775332560950456,1.0,0.0,1.0,1.0,201.2,5,5
Has_N,elemental_composition,0.000555463847363744,0.000555463847363744,1.011868155809579e-05,1.011868155809579e-05,1.0,0.0,0.5,0.5,144.0,5,5
main_morgan_r2_26,molecular_fingerprint,0.0005544579976209812,0.0005544579976209812,0.0003153823056823562,0.0003153823056823562,1.0,0.0,1.0,1.0,178.4,5,5
main_morgan_r2_7,molecular_fingerprint,0.0005523764658723092,0.0005523764658723092,0.00023712715915731104,0.00023712715915731104,1.0,0.0,0.5,0.5,153.2,5,5
main_morgan_r2_6,molecular_fingerprint,0.0005421911432114802,0.0005421911432114802,0.00019364007320557533,0.00019364007320557533,1.0,0.0,1.0,1.0,150.6,5,5
main_morgan_r2_103,molecular_fingerprint,0.0004327878628922312,0.0004327878628922312,-5.72192962691353e-05,-5.72192962691353e-05,1.0,0.0,1.0,0.0,197.4,5,5
main_morgan_r2_57,molecular_fingerprint,0.0004323440177849314,0.0004323440177849314,-0.00025940095289748836,-0.00025940095289748836,1.0,0.0,0.5,0.5,179.4,5,5
main_morgan_r2_91,molecular_fingerprint,0.0004065628446455943,0.0004065628446455943,0.00010303055810567861,0.00010303055810567861,1.0,0.0,0.5,0.5,194.8,5,5
main_morgan_r2_4,molecular_fingerprint,0.00039364382738717207,0.00039364382738717207,-5.958672564863972e-05,-5.958672564863972e-05,1.0,0.0,0.5,0.5,155.6,5,5
S_loading_real,formulation_loading,0.00035799007607794535,0.00035799007607794535,1.4185174808218389e-05,1.4185174808218389e-05,1.0,0.0,0.5,0.5,173.4,5,5
main_morgan_r2_59,molecular_fingerprint,0.00034995168311044195,0.00034995168311044195,-4.598579103199654e-05,-4.598579103199654e-05,1.0,0.0,0.5,0.5,177.2,5,5
P_S_loading_product,formulation_loading,0.00033394840364976355,0.00033394840364976355,4.3919604659633985e-05,4.3919604659633985e-05,1.0,0.0,0.5,0.5,151.4,5,5
Synergy_type_P-Si,other,0.0003018328257846101,0.0003018328257846101,8.501383823211128e-05,8.501383823211128e-05,1.0,0.0,0.5,0.5,218.8,5,5
S/P_ratio_sqrt,elemental_composition,0.00020006661366440954,0.00020006661366440954,-1.3302392334826096e-05,-1.3302392334826096e-05,1.0,0.0,1.0,0.0,164.6,5,5
S/P_ratio_sq,elemental_composition,0.0001932105639221609,0.0001932105639221609,2.0948403478508215e-06,2.0948403478508215e-06,1.0,0.0,0.5,0.5,162.0,5,5
S/P ratio,elemental_composition,0.00017429266940020065,0.00017429266940020065,3.73418192436003e-06,3.73418192436003e-06,1.0,0.0,0.5,0.5,148.8,5,5
co_AromaticRings,molecular_descriptor,0.00017051154892871843,0.00017051154892871843,-0.00015558680441457308,-0.00015558680441457308,1.0,0.0,0.5,0.5,218.2,5,5
main_morgan_r2_28,molecular_fingerprint,0.0001653825585284789,0.0001653825585284789,-4.5765898437080246e-05,-4.5765898437080246e-05,1.0,0.0,0.5,0.5,179.2,5,5
S_loading_real_sqrt,formulation_loading,0.00015769230270104716,0.00015769230270104716,-1.5383221466587807e-05,-1.5383221466587807e-05,1.0,0.0,1.0,0.0,170.2,5,5
main_morgan_r2_32,molecular_fingerprint,0.00015313447632095433,0.00015313447632095433,1.5911990781693976e-05,1.5911990781693976e-05,1.0,0.0,0.5,0.5,177.8,5,5
main_morgan_r2_97,molecular_fingerprint,0.0001431299936626871,0.0001431299936626871,-6.15392664835612e-05,-6.15392664835612e-05,1.0,0.0,0.5,0.5,201.6,5,5
Has_S,elemental_composition,0.00012378252418579063,0.00012378252418579063,-2.593592662361955e-05,-2.593592662361955e-05,1.0,0.0,0.5,0.5,157.2,5,5
S_content_wt%_sq,elemental_composition,9.69377961698683e-05,9.69377961698683e-05,4.7474422388901355e-05,4.7474422388901355e-05,1.0,0.0,1.0,1.0,169.4,5,5
S_loading_real_sq,formulation_loading,7.017062386300191e-05,7.017062386300191e-05,2.9262182813066882e-05,2.9262182813066882e-05,1.0,0.0,1.0,1.0,185.2,5,5
co_MolWt,molecular_descriptor,4.214891646659925e-05,4.214891646659925e-05,-1.67187530446595e-05,-1.67187530446595e-05,1.0,0.0,0.5,0.5,224.6,5,5
co_TPSA,molecular_descriptor,3.651808510090228e-05,3.651808510090228e-05,-2.9297384355534942e-05,-2.9297384355534942e-05,1.0,0.0,1.0,0.0,230.2,5,5
Has_P,elemental_composition,1.1956968603448738e-05,1.1956968603448738e-05,-3.7233898398914817e-06,-3.7233898398914817e-06,1.0,0.0,1.0,0.0,166.4,5,5
main_morgan_r2_56,molecular_fingerprint,1.0980785172756034e-05,1.0980785172756034e-05,-1.0980785172756034e-05,-1.0980785172756034e-05,1.0,0.0,1.0,0.0,199.6,5,5
co_morgan_r2_51,molecular_fingerprint,6.364734521614285e-06,6.364734521614285e-06,-6.183615916395663e-06,-6.183615916395663e-06,1.0,0.0,1.0,0.0,221.2,5,5
co_HeavyAtomCount,other,4.911278730610826e-06,4.911278730610826e-06,-2.5886663454204816e-06,-2.5886663454204816e-06,1.0,0.0,1.0,0.0,235.4,5,5
Co_FR_present,other,2.5010807229490545e-06,2.5010807229490545e-06,1.189172867776102e-06,1.189172867776102e-06,1.0,0.0,1.0,1.0,196.2,5,5
co_RingCount,molecular_descriptor,2.443324970280864e-06,2.443324970280864e-06,1.6139392487443895e-06,1.6139392487443895e-06,1.0,0.0,0.5,0.5,234.2,5,5
co_HBA,other,2.3778852536014276e-06,2.3778852536014276e-06,-8.676266070661193e-07,-8.676266070661193e-07,1.0,0.0,0.5,0.5,238.6,5,5
P_x_curing_FractionCSP3,molecular_descriptor,0.02085346295490906,0.026066828693636326,-0.0029958696684852823,-0.003744837085606603,0.8,0.0,0.5,0.5,98.8,4,5
P_N_loading_ratio,formulation_loading,0.01172637225474704,0.0146579653184338,-0.0009431518017473994,-0.0011789397521842493,0.8,0.0,0.75,0.25,117.4,4,5
curing_morgan_r2_78,molecular_fingerprint,0.010733169635594838,0.013416462044493548,0.00021669103182399407,0.0002708637897799926,0.8,0.0,0.6666666666666666,0.6666666666666666,114.2,4,5
main_morgan_r2_12,molecular_fingerprint,0.00676901141927595,0.008461264274094937,0.0032992515628830384,0.004124064453603798,0.8,0.0,0.5,0.5,145.2,4,5
curing_morgan_r2_33,molecular_fingerprint,0.005822187221216692,0.007277734026520865,0.0015260458084263107,0.0019075572605328883,0.8,0.0,0.6666666666666666,0.6666666666666666,132.0,4,5
main_morgan_r2_68,molecular_fingerprint,0.004034273665603266,0.005042842082004082,0.0004768552888578965,0.0005960691110723707,0.8,0.0,0.6666666666666666,0.6666666666666666,160.4,4,5
Synergy_type_P-N-Si-Ti,other,0.003804585700544218,0.004755732125680273,-0.003804585700544218,-0.004755732125680273,0.8,0.0,1.0,0.0,216.2,4,5
main_morgan_r2_101,molecular_fingerprint,0.003168872421565537,0.003961090526956921,-0.00014482844559158078,-0.00018103555698947596,0.8,0.0,0.6666666666666666,0.3333333333333333,165.2,4,5
Si/P_ratio_sq,elemental_composition,0.002972211334989744,0.0037152641687371803,0.001303448077097326,0.0016293100963716573,0.8,0.0,0.75,0.75,160.2,4,5
Has_Si,elemental_composition,0.002646787342096542,0.0033084841776206773,-0.0014892611430345655,-0.0018615764287932069,0.8,0.0,1.0,0.0,166.8,4,5
main_morgan_r2_41,molecular_fingerprint,0.0024173364657026465,0.003021670582128308,0.0005771598586554523,0.0007214498233193155,0.8,0.0,1.0,1.0,173.0,4,5
curing_morgan_r2_123,molecular_fingerprint,0.002125903427004772,0.002657379283755965,-0.0005978939674947728,-0.000747367459368466,0.8,0.0,0.6666666666666666,0.3333333333333333,151.2,4,5
CuringAgent_Has_N,molecular_descriptor,0.0012638050217714468,0.0015797562772143087,0.0009414047800585613,0.0011767559750732017,0.8,0.0,1.0,1.0,165.6,4,5
Synergy_type_P-P,other,0.001180273706085548,0.0014753421326069351,0.0002827840578969093,0.0003534800723711366,0.8,0.0,0.75,0.25,172.4,4,5
Si/P ratio,elemental_composition,0.0011275148963674699,0.0014093936204593374,0.00010959362759915708,0.00013699203449894635,0.8,0.0,0.5,0.5,160.8,4,5
curing_morgan_r2_86,molecular_fingerprint,0.0010911504482382615,0.001363938060297827,-0.0008564126479635618,-0.0010705158099544522,0.8,0.0,0.6666666666666666,0.3333333333333333,166.8,4,5
main_morgan_r2_62,molecular_fingerprint,0.0010848323992567774,0.0013560404990709718,5.1912785034531576e-05,6.489098129316447e-05,0.8,0.0,0.5,0.5,183.2,4,5
main_morgan_r2_51,molecular_fingerprint,0.0010134947733754667,0.0012668684667193335,0.00044805005253963125,0.0005600625656745391,0.8,0.0,1.0,1.0,189.8,4,5
curing_morgan_r2_18,molecular_fingerprint,0.0007841995789009766,0.0009802494736262208,0.0004263801191635947,0.0005329751489544934,0.8,0.0,1.0,1.0,156.0,4,5
main_morgan_r2_93,molecular_fingerprint,0.0004635513024086658,0.0005794391280108322,3.3072985119630426e-05,4.134123139953803e-05,0.8,0.0,0.5,0.5,196.6,4,5
curing_morgan_r2_68,molecular_fingerprint,0.0003147574904963525,0.0003934468631204406,4.431557079644536e-05,5.53944634955567e-05,0.8,0.0,1.0,1.0,171.8,4,5
B_loading_real_sqrt,formulation_loading,0.00020445899061909316,0.00025557373827386645,1.550165251467627e-05,1.9377065643345337e-05,0.8,0.0,0.5,0.5,193.4,4,5
main_co_similarity,other,0.00015257152061086445,0.00019071440076358056,-8.08411637509481e-05,-0.00010105145468868512,0.8,0.0,0.5,0.5,194.6,4,5
main_co_similarity_sq,other,0.00015099094429647434,0.0001887386803705929,-7.899884384820594e-05,-9.874855481025743e-05,0.8,0.0,0.5,0.5,194.6,4,5
B_content_wt%_sqrt,elemental_composition,0.00012497283046697567,0.0001562160380837196,1.0687091051227916e-05,1.3358863814034896e-05,0.8,0.0,1.0,1.0,187.0,4,5
main_morgan_r2_13,molecular_fingerprint,0.00012064666607858711,0.0001508083325982339,-8.578997276732413e-05,-0.00010723746595915516,0.8,0.0,1.0,0.0,203.4,4,5
B_content wt%,elemental_composition,0.00011319751128596382,0.00014149688910745478,-4.6013618401452206e-05,-5.7517023001815254e-05,0.8,0.0,0.5,0.5,212.4,4,5
curing_morgan_r2_19,molecular_fingerprint,8.113950508454256e-05,0.00010142438135567821,7.01673029620401e-05,8.770912870255013e-05,0.8,0.0,1.0,1.0,168.6,4,5
Synergy_type_P-N-S,other,6.46773361905717e-05,8.084667023821462e-05,2.9341227167875594e-05,3.667653395984449e-05,0.8,0.0,1.0,1.0,212.4,4,5
curing_morgan_r2_81,molecular_fingerprint,5.1443682448330535e-05,6.430460306041317e-05,3.499768940350299e-05,4.374711175437874e-05,0.8,0.0,1.0,1.0,192.8,4,5
B_loading_real,formulation_loading,4.051208082172605e-05,5.064010102715756e-05,-1.5988173868714107e-05,-1.9985217335892636e-05,0.8,0.0,1.0,0.0,198.4,4,5
curing_morgan_r2_8,molecular_fingerprint,3.9468679965163286e-05,4.9335849956454104e-05,3.939037478563412e-05,4.923796848204265e-05,0.8,0.0,1.0,1.0,227.4,4,5
B_loading_real_sq,formulation_loading,3.5619411235933916e-05,4.4524264044917396e-05,7.587518387784542e-07,9.484397984730677e-07,0.8,0.0,0.5,0.5,198.4,4,5
B_content_wt%_sq,elemental_composition,3.434280412437619e-05,4.2928505155470235e-05,6.834057343507149e-06,8.542571679383937e-06,0.8,0.0,1.0,1.0,196.8,4,5
co_morgan_r2_100,molecular_fingerprint,2.48697541478409e-05,3.108719268480113e-05,-5.973995214272118e-06,-7.467494017840148e-06,0.8,0.0,0.5,0.5,221.4,4,5
curing_RingCount,molecular_descriptor,1.747312055064227e-05,2.184140068830284e-05,1.4263900826874845e-05,1.7829876033593555e-05,0.8,0.0,1.0,1.0,228.8,4,5
co_RotBonds,other,1.539599747118498e-05,1.9244996838981223e-05,-3.375645774516062e-06,-4.219557218145078e-06,0.8,0.0,1.0,0.0,246.2,4,5
P_B_loading_product,formulation_loading,1.1539536822561381e-05,1.4424421028201726e-05,-4.426155145564634e-06,-5.5326939319557925e-06,0.8,0.0,1.0,0.0,211.0,4,5
co_morgan_r2_9,molecular_fingerprint,4.528031839678684e-06,5.660039799598355e-06,4.528031839678684e-06,5.660039799598355e-06,0.8,0.0,1.0,1.0,252.6,4,5
co_morgan_r2_113,molecular_fingerprint,2.821303532174272e-06,3.52662941521784e-06,2.6186179731869043e-06,3.2732724664836303e-06,0.8,0.0,1.0,1.0,231.0,4,5
co_morgan_r2_3,molecular_fingerprint,2.0859050047066463e-06,2.6073812558833077e-06,2.0859050047066463e-06,2.6073812558833077e-06,0.8,0.0,1.0,1.0,252.2,4,5
Synergy_type_P-N-Si-Zr,other,1.5409167907718156e-06,1.9261459884647695e-06,1.5409167907718156e-06,1.9261459884647695e-06,0.8,0.0,1.0,1.0,249.0,4,5
main_morgan_r2_53,molecular_fingerprint,1.5276417705333895e-06,1.909552213166737e-06,-1.086077963312467e-06,-1.3575974541405838e-06,0.8,0.0,1.0,0.0,213.2,4,5
curing_morgan_r2_66,molecular_fingerprint,5.397102968008428e-07,6.746378710010535e-07,5.397102968008428e-07,6.746378710010535e-07,0.8,0.0,1.0,1.0,202.8,4,5
co_FractionCSP3,molecular_descriptor,3.30905792199903e-07,4.1363224024987875e-07,-3.2267528068688173e-07,-4.0334410085860215e-07,0.8,0.0,1.0,0.0,252.4,4,5
co_HBD,other,3.2091407855558723e-07,4.0114259819448406e-07,3.2091407855558723e-07,4.0114259819448406e-07,0.8,0.0,1.0,1.0,254.0,4,5
CuringAgent_Has_B,molecular_descriptor,0.0,0.0,0.0,0.0,0.8,0.0,,,203.2,4,5
CuringAgent_Has_P,molecular_descriptor,0.0,0.0,0.0,0.0,0.8,0.0,,,205.0,4,5
P_x_CuringAgent_Has_B,molecular_descriptor,0.0,0.0,0.0,0.0,0.8,0.0,,,194.6,4,5
P_x_CuringAgent_Has_P,molecular_descriptor,0.0,0.0,0.0,0.0,0.8,0.0,,,196.4,4,5
Synergy_type_P-N-B,other,0.0,0.0,0.0,0.0,0.8,0.0,,,234.2,4,5
Synergy_type_P-Si-B,other,0.0,0.0,0.0,0.0,0.8,0.0,,,253.8,4,5
co_morgan_r2_102,molecular_fingerprint,0.0,0.0,0.0,0.0,0.8,0.0,,,232.8,4,5
co_morgan_r2_7,molecular_fingerprint,0.0,0.0,0.0,0.0,0.8,0.0,,,236.6,4,5
curing_morgan_r2_1,molecular_fingerprint,0.0,0.0,0.0,0.0,0.8,0.0,,,234.6,4,5
Synergy_type_P-N-Si,other,0.003221053068492405,0.005368421780820675,-0.00110515282154854,-0.0018419213692475666,0.6,0.0,1.0,0.0,219.2,3,5
main_morgan_r2_83,molecular_fingerprint,0.001187044196964929,0.0019784069949415482,0.0011188283038401877,0.0018647138397336462,0.6,0.0,0.5,0.5,223.6,3,5
main_morgan_r2_72,molecular_fingerprint,0.0009741902489191417,0.001623650414865236,0.00031693795728225053,0.0005282299288037509,0.6,0.0,1.0,1.0,213.6,3,5
main_morgan_r2_20,molecular_fingerprint,0.0007291287579506993,0.0012152145965844989,0.0005131835950117723,0.0008553059916862872,0.6,0.0,1.0,1.0,213.8,3,5
main_morgan_r2_29,molecular_fingerprint,0.0006716089081833666,0.001119348180305611,0.00022230337851599164,0.0003705056308599861,0.6,0.0,0.5,0.5,214.4,3,5
Has_B,elemental_composition,2.1117019877743184e-05,3.519503312957197e-05,-1.7925083071329734e-05,-2.9875138452216225e-05,0.6,0.0,1.0,0.0,211.2,3,5
co_morgan_r2_45,molecular_fingerprint,1.060789047429959e-05,1.7679817457165985e-05,-1.060789047429959e-05,-1.7679817457165985e-05,0.6,0.0,1.0,0.0,264.8,3,5
co_morgan_r2_10,molecular_fingerprint,9.387755956224822e-06,1.564625992704137e-05,5.691958915256826e-06,9.48659819209471e-06,0.6,0.0,1.0,1.0,258.6,3,5
co_morgan_r2_80,molecular_fingerprint,8.252310320838462e-06,1.3753850534730768e-05,4.775039780522801e-06,7.958399634204668e-06,0.6,0.0,1.0,1.0,259.2,3,5
co_morgan_r2_123,molecular_fingerprint,1.606989561373161e-06,2.678315935621935e-06,1.606989561373161e-06,2.678315935621935e-06,0.6,0.0,1.0,1.0,237.8,3,5
curing_morgan_r2_73,molecular_fingerprint,4.90295183327463e-07,8.171586388791051e-07,-3.756765724608192e-07,-6.26127620768032e-07,0.6,0.0,1.0,0.0,239.0,3,5
co_morgan_r2_0,molecular_fingerprint,0.0,0.0,0.0,0.0,0.6,0.0,,,258.6,3,5
co_morgan_r2_1,molecular_fingerprint,0.0,0.0,0.0,0.0,0.6,0.0,,,255.0,3,5
co_morgan_r2_13,molecular_fingerprint,0.0,0.0,0.0,0.0,0.6,0.0,,,244.4,3,5
co_morgan_r2_5,molecular_fingerprint,0.0,0.0,0.0,0.0,0.6,0.0,,,258.2,3,5
curing_morgan_r2_80,molecular_fingerprint,0.014575756989134886,0.036439392472837215,0.0024494528335570883,0.00612363208389272,0.4,0.0,1.0,1.0,188.6,2,5
Si_content_wt%_sqrt,elemental_composition,0.003168109992426456,0.00792027498106614,0.0012350428394005985,0.003087607098501496,0.4,0.0,1.0,1.0,210.4,2,5
main_morgan_r2_106,molecular_fingerprint,0.002245350853137601,0.005613377132844002,0.0007048568211193925,0.0017621420527984813,0.4,0.0,1.0,1.0,214.6,2,5
B/P_ratio_sqrt,elemental_composition,5.7651408844523985e-05,0.00014412852211130996,-5.7651408844523985e-05,-0.00014412852211130996,0.4,0.0,1.0,0.0,229.0,2,5
Si/P_ratio_sqrt,elemental_composition,3.0086590897621204e-05,7.521647724405301e-05,-2.16334309704204e-05,-5.4083577426051e-05,0.4,0.0,1.0,0.0,248.6,2,5
Synergy_type_P-N-Si-B,other,0.0,0.0,0.0,0.0,0.4,0.0,,,275.6,2,5
Synergy_type_P-N-Si-S,other,0.0,0.0,0.0,0.0,0.4,0.0,,,261.6,2,5
co_morgan_r2_16,molecular_fingerprint,0.0,0.0,0.0,0.0,0.4,0.0,,,276.0,2,5
co_morgan_r2_39,molecular_fingerprint,0.0,0.0,0.0,0.0,0.4,0.0,,,276.0,2,5
curing_morgan_r2_114,molecular_fingerprint,0.0,0.0,0.0,0.0,0.4,0.0,,,252.4,2,5
Si_content wt%,elemental_composition,0.001807482420599677,0.009037412102998386,0.0004881913905419925,0.0024409569527099623,0.2,0.0,1.0,1.0,254.0,1,5
Synergy_type_P-only,other,1.7644506406483102e-05,8.82225320324155e-05,1.126147729411497e-05,5.630738647057485e-05,0.2,0.0,1.0,1.0,277.8,1,5
B/P ratio,elemental_composition,0.0,0.0,0.0,0.0,0.2,0.0,,,256.4,1,5
B/P_ratio_sq,elemental_composition,0.0,0.0,0.0,0.0,0.2,0.0,,,264.6,1,5
Synergy_type_P-N-Al,other,0.0,0.0,0.0,0.0,0.2,0.0,,,262.0,1,5
co_morgan_r2_38,molecular_fingerprint,0.0,0.0,0.0,0.0,0.2,0.0,,,259.8,1,5
co_morgan_r2_55,molecular_fingerprint,0.0,0.0,0.0,0.0,0.2,0.0,,,284.8,1,5
co_morgan_r2_81,molecular_fingerprint,0.0,0.0,0.0,0.0,0.2,0.0,,,278.2,1,5
curing_morgan_r2_5,molecular_fingerprint,0.0,0.0,0.0,0.0,0.2,0.0,,,285.6,1,5
