feature,feature_group,mean_abs_shap,mean_signed_shap,rank,outer_fold,selected_view,selected_model,selected_requested_k,selected_effective_k
P_x_curing_RotBonds,molecular_descriptor,1.0008748824133848,-0.3572961723416422,1,5,compact,GBDT,260,260
P_x_curing_LogP,molecular_descriptor,0.4718603432344065,-0.09278940823239583,2,5,compact,GBDT,260,260
P_content_x_EP_matrix_LOI,formulation_interaction,0.37975113931862226,0.1027289722016495,3,5,compact,GBDT,260,260
main_TPSA,molecular_descriptor,0.34419911446774165,0.04164646030170844,4,5,compact,GBDT,260,260
EP_matrix_LOI,ep_baseline,0.3132123640531468,-0.24601388781202135,5,5,compact,GBDT,260,260
P_loading_x_Synergy,formulation_loading,0.28201378844303293,-0.017786103527242733,6,5,compact,GBDT,260,260
Loading_x_Synergy,formulation_loading,0.25393423371185125,-0.020266044016073775,7,5,compact,GBDT,260,260
EP_matrix_LOI_sq,ep_baseline,0.2358562819917117,-0.19038689314530025,8,5,compact,GBDT,260,260
EP_matrix_LOI_sqrt,ep_baseline,0.23187777537619694,-0.1818194849168261,9,5,compact,GBDT,260,260
P_x_curing_HBD,molecular_descriptor,0.225684177851201,-0.04796468322527492,10,5,compact,GBDT,260,260
main_morgan_r2_75,molecular_fingerprint,0.16314594509817348,0.06416739704824674,11,5,compact,GBDT,260,260
P_S_loading_sum,formulation_loading,0.1575555451048746,-0.0379341683143543,12,5,compact,GBDT,260,260
Cure_Temp_Max,curing_and_preparation,0.15261333039651326,0.08971679955720899,13,5,compact,GBDT,260,260
main_RingCount,molecular_descriptor,0.14853246277909624,0.004507152581613296,14,5,compact,GBDT,260,260
P_Si_loading_ratio,formulation_loading,0.12879955261247236,-0.01025521663095182,15,5,compact,GBDT,260,260
N_content_wt%_sq,elemental_composition,0.10678443514069337,-0.004203807448243926,16,5,compact,GBDT,260,260
P_S_loading_ratio,formulation_loading,0.10219284569171985,-0.01380532868516942,17,5,compact,GBDT,260,260
P_N_loading_sum,formulation_loading,0.10073172018138897,-0.028540066395782767,18,5,compact,GBDT,260,260
Preparation_Method_DOPO-based (Additive + Secondary Crosslinking),curing_and_preparation,0.09418205863744432,-0.023460526518627185,19,5,compact,GBDT,260,260
Preparation_Method_DOPO-based (reactive),curing_and_preparation,0.07891697087674406,0.002492610805202276,20,5,compact,GBDT,260,260
main_LogP,molecular_descriptor,0.07579170547813795,0.022492434470138194,21,5,compact,GBDT,260,260
N_content wt%,elemental_composition,0.06366119383291033,-0.0027985738494640407,22,5,compact,GBDT,260,260
N_loading_real_sqrt,formulation_loading,0.062479802071530775,0.0025193863108547193,23,5,compact,GBDT,260,260
Synergy_flag(single=0&synergy=1),other,0.05626178370167813,-0.018844966385513553,24,5,compact,GBDT,260,260
main_morgan_r2_5,molecular_fingerprint,0.050525712884134724,-0.006538621667358612,25,5,compact,GBDT,260,260
curing_HBA,molecular_descriptor,0.04957057367829192,-0.01916416660856662,26,5,compact,GBDT,260,260
P_x_curing_AromaticRings,molecular_descriptor,0.046198345825800465,0.011222770210459,27,5,compact,GBDT,260,260
N_loading_real_sq,formulation_loading,0.04554464773637138,0.006579783876012597,28,5,compact,GBDT,260,260
Loading_x_EP_matrix_LOI,formulation_interaction,0.0422604302544561,0.014132802785477707,29,5,compact,GBDT,260,260
P_x_curing_FractionCSP3,molecular_descriptor,0.04154876514648399,-0.011857182249012922,30,5,compact,GBDT,260,260
main_MolWt,molecular_descriptor,0.04054994834819808,-0.01635891693100955,31,5,compact,GBDT,260,260
P_N_loading_product,formulation_loading,0.04039295784094268,0.014815351153827375,32,5,compact,GBDT,260,260
curing_LogP,molecular_descriptor,0.037849866965164757,-0.013392032461447876,33,5,compact,GBDT,260,260
Preparation_Method_DOPO-based (Co-curing),molecular_descriptor,0.037374752501087224,-0.008696481850557674,34,5,compact,GBDT,260,260
LOI_Thickness_mm,test_condition,0.03597659056799281,-0.021733421551891507,35,5,compact,GBDT,260,260
N_loading_real,formulation_loading,0.035841642573424114,0.012080993182801952,36,5,compact,GBDT,260,260
P_x_curing_TPSA,molecular_descriptor,0.0332729902366797,-0.003004390522837639,37,5,compact,GBDT,260,260
