Candidate_ID,Candidate_Name,Source_Type,Design_Family,Synthesis_Level,Candidate_rank_50,Pareto_rank_50,Final_ranking_score_50,Loading_total_FR wt%_50,LOI_pred_50,PHRR_pred_50,THR_pred_50,V0_probability_50,Tg_pred_50,TS_pred_50,max_similarity_50,Candidate_rank_35,Pareto_rank_35,Final_ranking_score_35,Loading_total_FR wt%_35,LOI_pred_35,PHRR_pred_35,THR_pred_35,V0_probability_35,Tg_pred_35,TS_pred_35,max_similarity_35,Rank_shift_35_minus_50,Abs_rank_shift,Mean_rank,Worst_rank,Pareto_both,Top20_both,Final_priority
CAND_R2_001,APN-DOPO-amino,designed,P-N,B,73,1.0,0.5114473409440978,10.19,34.33833049407561,833.8093418171449,65.28831648817355,0.6887650905645246,164.01104736328125,66.25187301096751,0.7052631578947368,72,1.0,0.515825853951706,10.19,34.33833049407561,822.0823384871346,65.28831648817355,0.6887650905645246,164.01104736328125,66.25187301096751,0.7052631578947368,-1,1,72.5,73,True,False,False
CAND_R2_002,APN-DOPO-hydroxy,designed,P-N,B,51,1.0,0.576686955186451,10.0,35.08523374540976,824.0069256784528,61.97379211304846,0.687099539031863,158.89756774902344,72.6985775402954,0.7052631578947368,51,1.0,0.5813659692235549,10.0,35.08523374540976,812.2799223484426,61.97379211304846,0.687099539031863,158.89756774902344,72.6985775402954,0.7052631578947368,0,0,51.0,51,True,False,False
CAND_R2_016,APN-DOPO-nitrile-to-amide,designed,P-N,B,41,1.0,0.5897134632057089,10.0,34.76918808217387,817.301084090325,61.97379211304846,0.6894708760096472,159.18533325195312,75.01924855255596,0.7608695652173914,43,1.0,0.5954560444433413,10.0,34.76918808217387,803.5914763745977,61.97379211304846,0.6894708760096472,159.18533325195312,75.01924855255596,0.7608695652173914,2,2,42.0,43,True,False,False
CAND_R2_018,APN-DOPO-nitrile-to-acid,designed,P-N,B,108,1.0,0.3227798989169858,3.42,31.53159630366974,1035.6879064339637,66.05132435809178,0.6141992842510723,163.9222412109375,75.12270188188651,0.7692307692307693,106,1.0,0.3227798989169858,3.42,31.53159630366974,1021.4010116897178,66.05132435809178,0.6141992842510723,163.9222412109375,75.12270188188651,0.7692307692307693,-2,2,107.0,108,True,False,False
CAND_R2_019,APN-DOPO-nitrile-to-acid-2,designed,P-N,B,55,1.0,0.568983048296155,10.0,33.7813588706992,793.4520457831817,61.97379211304846,0.6879953842437997,158.87298583984375,74.08913797791746,0.7608695652173914,56,1.0,0.5759307878054357,10.0,33.7813588706992,778.6470379486456,61.97379211304846,0.6879953842437997,158.87298583984375,74.08913797791746,0.7608695652173914,1,1,55.5,56,True,False,False
CAND_R2_021,APN-DOPO-nitrile-to-aminomethyl,designed,P-N,B,136,2.0,0.5144538320464492,10.19,34.34535278486096,819.9562178469919,65.28831648817355,0.6918859224720155,160.3377227783203,66.68186972698312,0.7692307692307693,135,2.0,0.5184605541289248,10.19,34.34535278486096,810.0696516037335,65.28831648817355,0.6918859224720155,160.3377227783203,66.68186972698312,0.7692307692307693,-1,1,135.5,136,False,False,False
CAND_R2_022,APN-DOPO-nitrile-to-aminomethyl-2,designed,P-N,B,68,1.0,0.5241787778411513,10.19,34.34535278486096,819.9562178469919,65.28831648817355,0.697388503253683,160.51075744628906,66.68186972698312,0.7692307692307693,68,1.0,0.5281854999236267,10.19,34.34535278486096,810.0696516037335,65.28831648817355,0.697388503253683,160.51075744628906,66.68186972698312,0.7692307692307693,0,0,68.0,68,True,False,False
CAND_R2_044,PBD-amino,designed,P-N,B,62,1.0,0.5511368881646634,10.19,35.49039027802744,781.5593622665422,66.98159605330206,0.702777829504289,163.6604766845703,64.79732560912,0.83,61,1.0,0.555206118305368,10.19,35.49039027802744,774.2483014896251,66.98159605330206,0.702777829504289,163.6604766845703,64.79732560912,0.83,-1,1,61.5,62,True,False,False
CAND_R2_045,PBD-hydroxy,designed,P-N,B,114,2.0,0.6118861223117665,10.0,35.56706393410906,766.9573257129288,63.667071678176974,0.6981239555488599,158.0400390625,72.12939622257788,0.8383838383838383,112,2.0,0.6164029897446455,10.0,35.56706393410906,759.6462649360117,63.667071678176974,0.6981239555488599,158.0400390625,72.12939622257788,0.8383838383838383,-2,2,113.0,114,False,False,False
CAND_R2_046,PBD-hydroxymethyl,designed,P-N,B,25,1.0,0.6210071561175596,10.0,35.593665265944885,744.4302196442085,63.667071678176974,0.7012125182947084,157.72259521484375,72.12939622257788,0.8137254901960784,28,1.0,0.6240860997842006,10.0,35.593665265944885,742.0376004585692,63.667071678176974,0.7012125182947084,157.72259521484375,72.12939622257788,0.8137254901960784,3,3,26.5,28,True,False,False
CAND_R2_047,PBD-carboxamide,designed,P-N,B,12,1.0,0.6342190228937105,10.0,35.86950092959293,765.0443052238662,62.29321673035809,0.7014645955441113,159.12945556640625,72.12939622257788,0.7980769230769231,15,1.0,0.6383204888945461,10.0,35.86950092959293,758.8286445657579,62.29321673035809,0.7014645955441113,159.12945556640625,72.12939622257788,0.7980769230769231,3,3,13.5,15,True,True,True
CAND_R2_048,PBD-boronic-acid,designed,P-N-B,B,17,1.0,0.6265688401356961,10.0,35.281607257271176,745.3212611572682,62.29321673035809,0.7015068309760418,158.2266845703125,72.12939622257788,0.8058252427184466,20,1.0,0.6336600271371602,10.0,35.281607257271176,733.5942578272579,62.29321673035809,0.7015068309760418,158.2266845703125,72.12939622257788,0.8058252427184466,3,3,18.5,20,True,True,True
CAND_R2_050,PBD-trimethoxysilyl,designed,P-N-Si,B,1,1.0,0.6759011288345587,5.29,40.97117588372499,410.71306843213085,82.10933390799406,0.7049026427957041,189.3537139892578,58.78204632726667,0.7830188679245284,2,1.0,0.6759011288345587,5.29,40.97117588372499,436.9127645536509,82.10933390799406,0.7049026427957041,189.3537139892578,58.78204632726667,0.7830188679245284,1,1,1.5,2,True,True,True
CAND_R2_051,PBD-triethoxysilyl,designed,P-N-Si,B,111,2.0,0.6744985168627975,5.29,40.97117588372499,414.1506060435556,82.27777185031401,0.7024516097644212,189.3241271972656,58.78204632726667,0.7545454545454545,109,2.0,0.6744985168627975,5.29,40.97117588372499,440.3503021650756,82.27777185031401,0.7024516097644212,189.3241271972656,58.78204632726667,0.7545454545454545,-2,2,110.0,111,False,False,False
CAND_R2_052,PBD-disiloxane,designed,P-N-Si,B,38,1.0,0.5995445503080026,10.0,34.60702514628373,743.4897960354506,64.18538657533392,0.6959536238651685,159.1691131591797,72.9322420033087,0.7757009345794392,38,1.0,0.6026523234243011,10.0,34.60702514628373,741.0971768498113,64.18538657533392,0.6959536238651685,159.1691131591797,72.9322420033087,0.7757009345794392,0,0,38.0,38,True,False,False
CAND_R2_059,PBD-nitrile-to-amide,designed,P-N,B,29,1.0,0.6178411065445256,10.0,35.66301404347844,759.6852908315041,63.667071678176974,0.6988594556583614,158.0400390625,72.22901955781296,0.8469387755102041,29,1.0,0.623438898293273,10.0,35.66301404347844,750.3916256688699,63.667071678176974,0.6988594556583614,158.0400390625,72.22901955781296,0.8469387755102041,0,0,29.0,29,True,False,False
CAND_R2_061,PBD-nitrile-to-acid,designed,P-N,B,52,1.0,0.5741218831681467,7.0,34.03192382125938,772.0616884127639,64.71159549775518,0.6981686760004074,159.59701538085938,72.61793039963143,0.8645833333333334,53,1.0,0.5785482892315761,7.0,34.03192382125938,764.5980792530426,64.71159549775518,0.6981686760004074,159.59701538085938,72.61793039963143,0.8645833333333334,1,1,52.5,53,True,False,False
CAND_R2_062,PBD-nitrile-to-acid-2,designed,P-N,B,33,1.0,0.6067641388013039,10.0,34.84276447014097,731.5922434208449,63.667071678176974,0.7021920411555931,157.9636993408203,71.50166560254492,0.8556701030927835,31,1.0,0.6136971923682897,10.0,34.84276447014097,721.2031781394019,63.667071678176974,0.7021920411555931,157.9636993408203,71.50166560254492,0.8556701030927835,-2,2,32.0,33,True,False,False
CAND_R2_064,PBD-nitrile-to-aminomethyl,designed,P-N,B,129,2.0,0.5505400163550868,10.19,35.497412568812784,762.1102607023478,66.98159605330206,0.706470233535555,161.8956298828125,64.12645429384713,0.8556701030927835,129,2.0,0.5544090048095653,10.19,35.497412568812784,756.6396370121826,66.98159605330206,0.706470233535555,161.8956298828125,64.12645429384713,0.8556701030927835,0,0,129.0,129,False,False,False
CAND_R2_065,PBD-nitrile-to-aminomethyl-2,designed,P-N,B,63,1.0,0.5509210759559836,10.19,35.497412568812784,762.1102607023478,66.98159605330206,0.7084442168851897,162.03187561035156,64.12645429384713,0.8556701030927835,62,1.0,0.5547900644104622,10.19,35.497412568812784,756.6396370121826,66.98159605330206,0.7084442168851897,162.03187561035156,64.12645429384713,0.8556701030927835,-1,1,62.5,63,True,False,False
CAND_R2_067,PBD-NH-methyl,designed,P-N,B,6,1.0,0.6538135921235779,10.0,36.470004429126845,693.1509104832903,63.667071678176974,0.7013555930981786,157.31639099121094,70.99713664198195,0.7685185185185185,5,1.0,0.6597965854765404,10.0,36.470004429126845,687.6802867931251,63.667071678176974,0.7013555930981786,157.31639099121094,70.99713664198195,0.7685185185185185,-1,1,5.5,6,True,True,True
CAND_R2_069,PBD-NH-hydroxyethyl,designed,P-N,B,18,1.0,0.6264400007174695,10.0,35.308208589107004,747.2397458404936,62.29321673035809,0.6998873326237179,158.25563049316406,72.12402370576122,0.7345132743362832,24,1.0,0.630764856884754,10.0,35.308208589107004,741.7691221503284,62.29321673035809,0.6998873326237179,158.25563049316406,72.12402370576122,0.7345132743362832,6,6,21.0,24,True,False,False
CAND_R2_073,TDCA-DOPO-2-amino,designed,P-N,B,48,1.0,0.5833943229458952,10.19,33.842003882695074,612.5745964966611,61.991162474198205,0.6938183031256285,156.9732666015625,62.61656821515228,0.8591549295774648,42,1.0,0.5959950961121588,10.19,33.842003882695074,597.5198238337986,61.991162474198205,0.6938183031256285,156.9732666015625,62.61656821515228,0.8591549295774648,-6,6,45.0,48,True,False,False
CAND_R2_074,TDCA-DOPO-2-hydroxy,designed,P-only,B,57,1.0,0.564080561564249,10.0,32.70792285921353,621.0789339937653,56.96368581327983,0.6868063103243862,152.0774383544922,68.6695373076414,0.8591549295774648,54,1.0,0.5768946739853721,10.0,32.70792285921353,604.928761212094,56.96368581327983,0.6868063103243862,152.0774383544922,68.6695373076414,0.8591549295774648,-3,3,55.5,57,True,False,False
CAND_R2_075,TDCA-DOPO-2-hydroxymethyl,designed,P-only,B,127,2.0,0.5584410835374595,10.0,32.7682969697907,603.537977896523,56.96368581327983,0.6783875091292474,152.06480407714844,68.6695373076414,0.8243243243243243,126,2.0,0.5696644177145862,10.0,32.7682969697907,592.3062467061294,56.96368581327983,0.6783875091292474,152.06480407714844,68.6695373076414,0.8243243243243243,-1,1,126.5,127,False,False,False
CAND_R2_076,TDCA-DOPO-2-carboxamide,designed,P-N,B,20,1.0,0.6250348307972479,10.0,34.44350862246143,603.9308921113152,56.11359613243899,0.6848705951098223,152.50477600097656,71.9058523488553,0.8133333333333334,16,1.0,0.637900583742956,10.0,34.44350862246143,588.8761194484526,56.11359613243899,0.6848705951098223,152.50477600097656,71.9058523488553,0.8133333333333334,-4,4,18.0,20,True,True,True
CAND_R2_077,TDCA-DOPO-2-boronic-acid,designed,P-B,B,28,1.0,0.6185221546330009,10.0,34.05078739897599,594.6613304562045,56.11359613243899,0.6829768361328801,152.44711303710938,72.23694556522872,0.8243243243243243,22,1.0,0.6321461201502916,10.0,34.05078739897599,578.5111576745331,56.11359613243899,0.6829768361328801,152.44711303710938,72.23694556522872,0.8243243243243243,-6,6,25.0,28,True,False,False
CAND_R2_079,TDCA-DOPO-2-trimethoxysilyl,designed,P-Si,B,31,1.0,0.610541211599924,10.0,41.65064612882486,321.6655757395957,76.94077449599645,0.6623120402348177,170.0486297607422,52.39614759480796,0.7922077922077922,34,1.0,0.610541211599924,10.0,41.65064612882486,340.903460601128,76.94077449599645,0.6623120402348177,170.0486297607422,52.39614759480796,0.7922077922077922,3,3,32.5,34,True,False,False
CAND_R2_080,TDCA-DOPO-2-triethoxysilyl,designed,P-Si,B,174,3.0,0.5954936057952348,10.0,41.65064612882486,288.69115755961667,76.94077449599645,0.6559346223971778,168.3857879638672,53.79728255635632,0.7530864197530864,176,3.0,0.5954936057952348,10.0,41.65064612882486,309.943606540998,76.94077449599645,0.6559346223971778,168.3857879638672,53.79728255635632,0.7530864197530864,2,2,175.0,176,False,False,False
CAND_R2_081,TDCA-DOPO-2-disiloxane,designed,P-Si,B,34,1.0,0.6049573572937436,10.0,34.393827678853725,596.1388572554335,56.36508770111311,0.6777685004372115,151.84149169921875,70.34626692936456,0.7721518987341772,114,2.0,0.6144964690905467,10.0,34.393827678853725,589.3230686181331,56.36508770111311,0.6777685004372115,151.84149169921875,70.34626692936456,0.7721518987341772,80,80,74.0,114,False,False,False
CAND_R2_088,DOPO-HPM-amino,designed,P-N,B,99,1.0,0.4217582174075228,10.19,33.15221137215906,745.3545405350077,68.32137866753287,0.6286964591638812,169.76795959472656,67.75225501670903,0.7304347826086957,99,1.0,0.4266979844708173,10.19,33.15221137215906,738.596559189226,68.32137866753287,0.6286964591638812,169.76795959472656,67.75225501670903,0.7304347826086957,0,0,99.0,99,True,False,False
CAND_R2_089,DOPO-HPM-hydroxymethyl,designed,P-N,B,139,2.0,0.4740173385852718,10.0,33.69260111535092,747.0303579617118,64.59151325750999,0.6240677378235555,162.58421325683594,74.28152902659859,0.7241379310344828,139,2.0,0.4789057321040396,10.0,33.69260111535092,740.2723766159302,64.59151325750999,0.6240677378235555,162.58421325683594,74.28152902659859,0.7241379310344828,0,0,139.0,139,False,False,False
CAND_R2_090,DOPO-HPM-carboxamide,designed,P-N,B,81,1.0,0.4863732156440853,10.0,33.76861878722006,744.3575366301067,64.59151325750999,0.6282834432980294,162.76620483398438,74.72479479767077,0.711864406779661,80,1.0,0.4913435466719775,10.0,33.76861878722006,737.599555284325,64.59151325750999,0.6282834432980294,162.76620483398438,74.72479479767077,0.711864406779661,-1,1,80.5,81,True,False,False
CAND_R2_091,DOPO-HPM-boronic-acid,designed,P-N-B,B,86,1.0,0.4761561523220053,10.0,33.69260111535092,740.1389103963404,64.59151325750999,0.6233621485123051,162.68556213378906,74.31841719953484,0.7241379310344828,87,1.0,0.4799237679555526,10.0,33.69260111535092,736.4589335550846,64.59151325750999,0.6233621485123051,162.68556213378906,74.31841719953484,0.7241379310344828,1,1,86.5,87,True,False,False
CAND_R2_093,DOPO-HPM-trimethoxysilyl,designed,P-N-Si,B,83,1.0,0.4850668724975451,10.0,40.67161663684287,430.9176236177964,80.59070731330156,0.5629992889798461,194.27915954589844,60.96390302112043,0.7,82,1.0,0.4850668724975451,10.0,40.67161663684287,452.2278798906965,80.59070731330156,0.5629992889798461,194.27915954589844,60.96390302112043,0.7,-1,1,82.5,83,True,False,False
CAND_R2_103,DOPO-HPM-OH-methyl,designed,P-N,B,205,4.0,0.4326832038720598,10.0,33.69260111535092,770.4780289893619,64.657721830872,0.6148932510366275,159.6036834716797,72.70190499414728,0.7962962962962963,204,4.0,0.4370266866998835,10.0,33.69260111535092,763.3182169652983,64.657721830872,0.6148932510366275,159.6036834716797,72.70190499414728,0.7962962962962963,-1,1,204.5,205,False,False,False
CAND_R2_104,DOPO-HPM-OH-acetyl,designed,P-N,B,87,1.0,0.4758004671190353,10.0,34.579942546415204,716.6462850613701,64.59151325750999,0.6175491272505336,158.54591369628906,72.70190499414728,0.7699115044247787,86,1.0,0.4817942057859324,10.0,34.579942546415204,709.4864730373066,64.59151325750999,0.6175491272505336,158.54591369628906,72.70190499414728,0.7699115044247787,-1,1,86.5,87,True,False,False
CAND_R2_105,DOPO-HPM-OH-allyl,designed,P-N,B,182,3.0,0.4485146932389337,10.0,33.69260111535092,750.8220373749898,64.657721830872,0.6199345089750967,159.6036834716797,72.70190499414728,0.7478260869565218,184,3.0,0.4534607464567821,10.0,33.69260111535092,743.6622253509263,64.657721830872,0.6199345089750967,159.6036834716797,72.70190499414728,0.7478260869565218,2,2,183.0,184,False,False,False
CAND_R2_121,DOPT-aryl-methyl-to-aldehyde,designed,P-N-S,B,61,1.0,0.5513472552678471,10.0,34.63915111600856,689.5011837484356,65.9825461382468,0.6651402590339671,141.251953125,76.7972399667752,0.7272727272727273,57,1.0,0.5699482558369123,10.0,34.63915111600856,655.1321214883163,65.9825461382468,0.6651402590339671,141.251953125,76.7972399667752,0.7272727272727273,-4,4,59.0,61,True,False,False
CAND_R2_122,DOPT-aryl-methyl-to-acid,designed,P-N-S,B,204,4.0,0.5026562392602466,10.0,34.38545889071363,748.0141727608449,65.9825461382468,0.6531823483910708,141.63284301757812,76.59008282490109,0.7164179104477612,203,4.0,0.518628164706574,10.0,34.38545889071363,715.5753019890768,65.9825461382468,0.6531823483910708,141.63284301757812,76.59008282490109,0.7164179104477612,-1,1,203.5,204,False,False,False
CAND_R2_126,DIB-amino,designed,P-N,B,91,1.0,0.4522847671954488,6.78,34.255801604064466,816.6230526149354,65.72782334572837,0.6568395369501498,159.4964599609375,66.76779126940588,0.8181818181818182,91,1.0,0.4580786439957408,6.78,34.255801604064466,802.8429442174879,65.72782334572837,0.6568395369501498,159.4964599609375,66.76779126940588,0.8181818181818182,0,0,91.0,91,True,False,False
CAND_R2_127,DIB-hydroxy,designed,P-N,B,27,1.0,0.6193189022260952,10.0,35.65042693152747,736.172774012084,62.60127152046142,0.6926806933096818,151.11221313476562,74.49959810243489,0.8181818181818182,26,1.0,0.6282623397780938,10.0,35.65042693152747,720.8137528840471,62.60127152046142,0.6926806933096818,151.11221313476562,74.49959810243489,0.8181818181818182,-1,1,26.5,27,True,False,False
CAND_R2_128,DIB-hydroxymethyl,designed,P-N,B,24,1.0,0.6218492371690358,10.0,35.60911478641947,713.3923545303717,62.60127152046142,0.687089889944584,151.11221313476562,75.17096417583433,0.7875,23,1.0,0.6314910269853884,10.0,35.60911478641947,698.0333334023347,62.60127152046142,0.687089889944584,151.11221313476562,75.17096417583433,0.7875,-1,1,23.5,24,True,False,False
CAND_R2_129,DIB-carboxamide,designed,P-N,B,21,1.0,0.6249771574144699,10.0,35.35453090306682,722.7911264726453,62.60127152046142,0.6917259590332416,153.031005859375,75.06808746159004,0.7682926829268293,19,1.0,0.6338567736129258,10.0,35.35453090306682,708.5275054634171,62.60127152046142,0.6917259590332416,153.031005859375,75.06808746159004,0.7682926829268293,-2,2,20.0,21,True,False,False
CAND_R2_130,DIB-boronic-acid,designed,P-N-B,B,14,1.0,0.6320154618019407,10.0,35.96208536875897,727.6813896109117,62.60127152046142,0.6913779969691528,151.74447631835938,75.01149998265775,0.7875,13,1.0,0.6398871688320915,10.0,35.96208536875897,715.4003729874006,62.60127152046142,0.6913779969691528,151.74447631835938,75.01149998265775,0.7875,-1,1,13.5,14,True,True,True
CAND_R2_132,DIB-trimethoxysilyl,designed,P-N-Si,B,66,1.0,0.5279001919830885,5.29,41.03132289353573,487.1919279125412,81.3700498328331,0.600600791597966,188.2290496826172,61.64853508483683,0.75,66,1.0,0.531240367587718,5.29,41.03132289353573,502.417841793635,81.3700498328331,0.600600791597966,188.2290496826172,61.64853508483683,0.75,0,0,66.0,66,True,False,False
