Overall_rank,Formulation_ID,Candidate_ID,Candidate_Name,Source_Type,Design_Family,Synthesis_Level,synthesis_feasible,candidate_feasible,smiles_valid,contains_DOPO,is_unique,candidate_status,Record_ID,FR_main,FR_co,Curing_Agent,Preparation_Method,Preparation_Method_num,Synergy_flag(single=0&synergy=1),Synergy_type,Main_FR_fraction,Co_FR_fraction,SMILES_main,SMILES_co,SMILES_Curing_Agent,Loading_total_FR wt%,P_content wt%,N_content wt%,S_content wt%,B_content wt%,Si_content wt%,N/P ratio,S/P ratio,B/P ratio,Si/P ratio,Has_P,Has_N,Has_S,Has_B,Has_Si,CuringAgent_Has_N,CuringAgent_Has_S,CuringAgent_Has_P,CuringAgent_Has_B,CuringAgent_Has_F,CuringAgent_Has_Cl,Cure_Temp_Max,LOI_Thickness_mm,LOI,EP_matrix_LOI,Delta_LOI,UL94_Thickness_mm,UL94,UL94_num,Cone_Thickness_mm,Cone_flux_kW_m2,PHRR_kw_㎡,EP_matrix_PHRR,Delta_PHRR,THR_MJ_㎡,EP_matrix_THR,Delta_THR,Tg_℃,EP_matrix_Tg,Delta_Tg,Char_yield_％_700C,EP_matrix_CY,Delta_CY,TS_MPa,EP_matrix_TS,Delta_TS,FS_MPa,EP_matrix_FS,Delta_FS,FR_main_BDE_Kcal/mol,FR_main_BDE_KJ/mol,BDE_Type,Reference,pred_Canonical_SMILES,pred_Bond_Type,pred_selected_model_task,pred_selected_model_name,pred_selected_target_mode,pred_selected_k_best,pred_BDE_pred_kJ_mol,pred_BDE_pred_std_kJ_mol,pred_confidence_note,pred_prediction_agreement_note,pred_pcpn_alltypes_abs_diff_kJ_mol,pred_BDE_pred_pc_pn_kJ_mol,pred_BDE_pred_pc_pn_std_kJ_mol,pred_BDE_model_pc_pn,pred_BDE_target_mode_pc_pn,pred_BDE_k_best_pc_pn,FR_main_BDE_pred_kJ_mol,FR_main_BDE_pred_std_kJ_mol,FR_main_BDE_model_task,FR_main_BDE_model_name,FR_main_BDE_target_mode,FR_main_BDE_k_best,FR_main_BDE_confidence_note,FR_main_BDE_prediction_agreement_note,FR_main_BDE_pcpn_alltypes_diff_kJ_mol,FR_main_BDE_pc_pn_pred_kJ_mol,FR_main_BDE_pc_pn_pred_std_kJ_mol,FR_main_BDE_final_kJ_mol,FR_main_BDE_available,FR_main_BDE_source,FR_main_BDE_low_confidence,LOI_pred,LOI_PI_lower,LOI_PI_upper,LOI_PI_width,LOI_within_training_1_99pct,LOI_model,LOI_view,LOI_K,PHRR_pred,PHRR_PI_lower,PHRR_PI_upper,PHRR_PI_width,PHRR_within_training_1_99pct,PHRR_model,PHRR_view,PHRR_K,THR_pred,THR_PI_lower,THR_PI_upper,THR_PI_width,THR_within_training_1_99pct,THR_model,THR_view,THR_K,V0_probability,UL94_V0_predicted_class,UL94_uncertainty,UL94_V0_model,UL94_V0_view,UL94_V0_K,Tg_pred,Tg_PI_lower,Tg_PI_upper,Tg_PI_width,Tg_within_training_1_99pct,Tg_model,Tg_view,Tg_K,TS_pred,TS_MPa_PI_lower,TS_MPa_PI_upper,TS_MPa_PI_width,TS_MPa_within_training_1_99pct,TS_MPa_model,TS_MPa_view,TS_MPa_K,candidate_original_index,Candidate_SMILES_valid,Candidate_Canonical_SMILES,Candidate_Murcko_scaffold,Max_Tanimoto_to_training,Scaffold_seen_in_training,Applicability_domain,AD_reason,Nearest_1_name,Nearest_1_SMILES,Nearest_1_Tanimoto,Nearest_2_name,Nearest_2_SMILES,Nearest_2_Tanimoto,Nearest_3_name,Nearest_3_SMILES,Nearest_3_Tanimoto,max_similarity,in_domain,uncertainty,PC1,PC2,eligible_structure,eligible_ad,eligible_target_range,eligible_for_pareto,Normalized_LOI_pred,Normalized_V0_probability,Normalized_PHRR_pred,Normalized_THR_pred,Normalized_Tg_pred,Normalized_TS_pred,Performance_score,Uncertainty_penalty,AD_penalty,Loading_penalty,Final_ranking_score,Pareto_rank,Pareto_front,pareto_flag,Candidate_rank
1,FORM_000155,CAND_R2_050,PBD-trimethoxysilyl,designed,P-N-Si,B,True,True,True,True,True,Candidate,,PBD-trimethoxysilyl,,DDS,DOPO-based (Additive + Secondary Crosslinking),3,1,P-N-Si,100.00%,0.00%,CO[Si](OC)(OC)c1cc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5ccc(C#N)c(C#N)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc(C#N)c1C#N,,NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1,5.29,0.2922992914279189,0.3965489935136754,0.0,0.0,0.1325227271105528,1.3566539678439982,0.0,0.0,0.4533802544069218,1,1,0,0,1,1,1,0,0,0,0,250.0,4.0,,22.4,,3.0,,,4.0,50.0,,867.99,,,114.145,,,180.0,,,16.9,,,52.14,,,95.65,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.97117588372499,34.56476309122185,47.37758867622813,12.812825585006271,True,GBDT,compact,260,410.71306843213085,-119.49318776420898,940.9193246284708,1060.4125123926797,True,GBDT,compact,330,82.10933390799406,51.58458081984122,112.63408699614688,61.04950617630567,True,GBDT,descriptors,30,0.7049026427957041,1,0.8320596279013444,ExtraTrees,morgan_r3,ALL,189.3537139892578,162.1573028564453,216.5501251220703,54.392822265625,True,XGB,morgan_r3,270,58.78204632726667,34.6831306439182,82.88096201061515,48.19783136669695,True,GBDT,compact,140,153,True,CO[Si](OC)(OC)c1cc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5ccc(C#N)c(C#N)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc(C#N)c1C#N,O=P1(C(Nc2cccc(Oc3ccccc3)c2)c2ccc(C(Nc3cccc(Oc4ccccc4)c3)P3(=O)Oc4ccccc4-c4ccccc43)cc2)Oc2ccccc2-c2ccccc21,0.7830188679245284,True,In_domain,Maximum Tanimoto >= 0.70.,PBD,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5ccc(C#N)c(C#N)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,0.7830188679245284,APN-DOPO,N#Cc1ccc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,0.4603174603174603,DOPO-DDE,O=P1(C(Nc2ccc(Oc3ccc(NC(c4ccc(O)cc4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)cc2)c2ccc(O)cc2)Oc2ccccc2-c2ccccc21,0.4344262295081967,0.7830188679245284,True,0.9720099379835574,2.9048863918424046,4.51327755797836,True,True,True,True,1.0,1.0,1.0,0.1749387696039765,1.0,0.0341337491376335,0.7384011288345587,0.4166666666666667,0.0,0.0,0.6759011288345587,1.0,True,True,1
2,FORM_000039,CAND_013,TDCA-DOPO-3-boronic-acid,designed,P-B,B,True,True,True,True,True,Candidate,,TDCA-DOPO-3-boronic-acid,,DDM,DOPO-based (additive),0,1,P-B,100.00%,0.00%,O=P(Oc1ccccc1)(Oc1ccccc1)OC(c1ccc(C(OP(=O)(Oc2ccccc2)Oc2ccccc2)P2(=O)Oc3ccc(B(O)O)cc3-c3ccccc32)cc1)P1(=O)Oc2ccccc2-c2ccccc21,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,10.0,1.1528920005880956,0.0,0.0,0.1006091262862279,0.0,0.0,0.0,0.0872667398463227,0.0,1,0,0,1,0,1,0,0,0,0,0,160.0,3.2,,24.8,,3.2,,,3.0,50.0,,1184.0,,,87.2,,,159.0,,,17.0,,,62.6,,,97.55,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.37660251830155,28.970189725798416,41.783015310804686,12.812825585006271,True,GBDT,compact,260,529.1341567742487,-1.072099422091128,1059.3404129705889,1060.4125123926797,True,GBDT,compact,330,56.36508770111311,25.84033461296028,86.88984078926595,61.04950617630567,True,GBDT,descriptors,30,0.6770938267851677,1,0.8745511060583401,ExtraTrees,morgan_r3,ALL,154.2672119140625,127.07080078125,181.463623046875,54.392822265625,True,XGB,morgan_r3,270,73.17728012580106,49.07836444245259,97.27619580914951,48.19783136669695,True,GBDT,compact,140,36,True,O=P(Oc1ccccc1)(Oc1ccccc1)OC(c1ccc(C(OP(=O)(Oc2ccccc2)Oc2ccccc2)P2(=O)Oc3ccc(B(O)O)cc3-c3ccccc32)cc1)P1(=O)Oc2ccccc2-c2ccccc21,O=P(Oc1ccccc1)(Oc1ccccc1)OC(c1ccc(C(OP(=O)(Oc2ccccc2)Oc2ccccc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1)P1(=O)Oc2ccccc2-c2ccccc21,0.7738095238095238,True,In_domain,Maximum Tanimoto >= 0.70.,TDCA-DOPO-3,O=P(Oc1ccccc1)(Oc1ccccc1)OC(c1ccc(C(OP(=O)(Oc2ccccc2)Oc2ccccc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1)P1(=O)Oc2ccccc2-c2ccccc21,0.7738095238095238,TDCA-DOPO-2,O=P(OC(c1ccc(C(OP(=O)(c2ccccc2)c2ccccc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1)P1(=O)Oc2ccccc2-c2ccccc21)(c1ccccc1)c1ccccc1,0.5263157894736842,TDCA-DOPO-1,O=P1(C(OP(c2ccccc2)c2ccccc2)c2ccc(C(OP(c3ccccc3)c3ccccc3)P3(=O)Oc4ccccc4-c4ccccc43)cc2)Oc2ccccc2-c2ccccc21,0.4356435643564356,0.7738095238095238,True,0.9790918510097234,1.2847597440402858,-1.2994509291453071,True,True,True,True,0.5456115223678586,0.8502164793305773,0.8573374728467662,1.0,0.1066339536096531,0.8146273987238749,0.7427592301423933,0.4534434121024323,0.0,0.0,0.6747427183270285,1.0,True,True,2
3,FORM_000696,CAND_R2_239,PAD-NH-methyl,designed,P-N-S,B,True,True,True,True,True,Candidate,,PAD-NH-methyl,,DDM,DOPO-based (additive),0,1,P-N-S,100.00%,0.00%,CN(c1nc2ccccc2s1)C(c1ccc(OP(=O)(Oc2ccc(C(Nc3nc4ccccc4s3)P3(=O)Oc4ccccc4-c4ccccc43)cc2)c2ccccc2)cc1)P1(=O)Oc2ccccc2-c2ccccc21,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,10.0,0.8627294419118533,0.5201890313535795,0.5954487637757991,0.0,0.0,0.602957319041777,0.6901917737457223,0.0,0.0,1,1,1,0,0,1,0,0,0,0,0,160.0,3.2,,24.8,,3.2,,,3.0,50.0,,1184.0,,,87.2,,,159.0,,,17.0,,,62.6,,,97.55,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.46826425467697,30.06185146217383,42.8746770471801,12.812825585006271,True,GBDT,compact,260,655.5064146150808,125.30015841874092,1185.7126708114206,1060.4125123926797,True,GBDT,compact,330,62.83238791698062,32.30763482882779,93.35714100513346,61.04950617630567,True,GBDT,descriptors,30,0.6951596739362742,1,0.8476508066763485,ExtraTrees,morgan_r3,ALL,149.62960815429688,122.43319702148438,176.82601928710938,54.392822265625,True,XGB,morgan_r3,270,73.96395434983013,49.86503866648166,98.0628700331786,48.19783136669695,True,GBDT,compact,140,693,True,CN(c1nc2ccccc2s1)C(c1ccc(OP(=O)(Oc2ccc(C(Nc3nc4ccccc4s3)P3(=O)Oc4ccccc4-c4ccccc43)cc2)c2ccccc2)cc1)P1(=O)Oc2ccccc2-c2ccccc21,O=P(Oc1ccc(C(Nc2nc3ccccc3s2)P2(=O)Oc3ccccc3-c3ccccc32)cc1)(Oc1ccc(C(Nc2nc3ccccc3s2)P2(=O)Oc3ccccc3-c3ccccc32)cc1)c1ccccc1,0.7964601769911505,True,In_domain,Maximum Tanimoto >= 0.70.,PAD,O=P(Oc1ccc(C(Nc2nc3ccccc3s2)P2(=O)Oc3ccccc3-c3ccccc32)cc1)(Oc1ccc(C(Nc2nc3ccccc3s2)P2(=O)Oc3ccccc3-c3ccccc32)cc1)c1ccccc1,0.7964601769911505,BPD,O=P1(C(Nc2nc3ccccc3s2)c2ccc(C(Nc3nc4ccccc4s3)P3(=O)Oc4ccccc4-c4ccccc43)cc2)Oc2ccccc2-c2ccccc21,0.6052631578947368,D-P-A,O=P1(C(Nc2nc3ccccc3s2)c2ccc(O)cc2)Oc2ccccc2-c2ccccc21,0.575,0.7964601769911505,True,0.9746084677793916,3.444278271387661,-2.313150764374333,True,True,True,True,0.6668302142470333,0.9775935010767464,0.6032626677087161,0.9775511398806768,0.0,0.8572800047698,0.7307755050596144,0.4224330395252095,0.0,0.0,0.667410549130833,1.0,True,True,3
4,FORM_000906,CAND_R2_319,BDO-hydroxymethyl,designed,P-N-S,B,True,True,True,True,True,Candidate,,BDO-hydroxymethyl,,DDM,DOPO-based (additive),0,1,P-N-S,100.00%,0.00%,O=P1(CC(Nc2n[nH]c(NC(c3cccs3)P3(=O)Oc4ccccc4-c4ccccc43)n2)c2ccc(CO)s2)Oc2ccccc2-c2ccccc21,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,10.0,0.8110733747240688,0.9169549266933584,0.8396942567081007,0.0,0.0,1.130544973203332,1.0352876606185832,0.0,0.0,1,1,1,0,0,1,0,0,0,0,0,160.0,3.2,,24.8,,3.2,,,3.0,50.0,,1184.0,,,87.2,,,159.0,,,17.0,,,62.6,,,97.55,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.20209726428117,29.795684471778035,42.60851005678431,12.812825585006271,True,GBDT,compact,260,704.4363270068565,174.23007081051662,1234.6425832031964,1060.4125123926797,True,GBDT,compact,330,62.60127152046142,32.07651843230858,93.12602460861424,61.04950617630567,True,GBDT,descriptors,30,0.6973270039455787,1,0.8442482140554464,ExtraTrees,morgan_r3,ALL,148.4613800048828,121.26496887207033,175.6577911376953,54.392822265625,True,XGB,morgan_r3,270,79.75068252585251,55.65176684250404,103.849598209201,48.19783136669695,True,GBDT,compact,140,903,True,O=P1(CC(Nc2n[nH]c(NC(c3cccs3)P3(=O)Oc4ccccc4-c4ccccc43)n2)c2ccc(CO)s2)Oc2ccccc2-c2ccccc21,O=P1(CC(Nc2n[nH]c(NC(c3cccs3)P3(=O)Oc4ccccc4-c4ccccc43)n2)c2cccs2)Oc2ccccc2-c2ccccc21,0.8269230769230769,True,In_domain,Maximum Tanimoto >= 0.70.,BDO,O=P1(CC(Nc2n[nH]c(NC(c3cccs3)P3(=O)Oc4ccccc4-c4ccccc43)n2)c2cccs2)Oc2ccccc2-c2ccccc21,0.8269230769230769,SAD,O=P1(C(Nc2nc[nH]n2)c2cccs2)Oc2ccccc2-c2ccccc21,0.504424778761062,TBO,O=P1(C(Nc2n[nH]c(NC(c3ccccc3O)P3(=O)Oc4ccccc4-c4ccccc43)n2)c2ccccc2O)Oc2ccccc2-c2ccccc21,0.4745762711864407,0.8269230769230769,True,0.9740413690092412,0.2352914347289774,-1.2410400442099108,True,True,True,True,0.6372748920056208,0.992874713157044,0.5048877698571606,0.9871738715574976,0.0,1.0,0.7244422493154646,0.4185105677562402,0.0,0.0,0.6616656641520287,1.0,True,True,4
5,FORM_000525,CAND_R2_180,DSD-trimethoxysilyl,designed,P-N-Si-S,B,True,True,True,True,True,Candidate,,DSD-trimethoxysilyl,,DDS,DOPO-based (Additive + Secondary Crosslinking),3,1,P-N-Si-S,100.00%,0.00%,CO[Si](OC)(OC)c1ccc(C(Nc2ccc(S(=O)(=O)c3ccc(NC(c4ccccc4O)P4(=O)Oc5ccccc5-c5ccccc54)cc3)cc2)P2(=O)Oc3ccccc3-c3ccccc32)c(O)c1,,NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1,10.0,0.6139209458354599,0.2776260957034056,0.3177923899093705,0.0,0.2783396346086189,0.4522179892813327,0.5176438303092915,0.0,0.4533802544069218,1,1,1,0,1,1,1,0,0,0,0,250.0,4.0,,22.4,,3.0,,,4.0,50.0,,867.99,,,114.145,,,180.0,,,16.9,,,52.14,,,95.65,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.05055917160601,35.64414637910288,48.45697196410914,12.812825585006271,True,GBDT,compact,260,346.95938273403704,-183.2468734623028,877.1656389303769,1060.4125123926797,True,GBDT,compact,330,75.26130141230877,44.73654832415593,105.7860545004616,61.04950617630567,True,GBDT,descriptors,30,0.6589707464847055,1,0.898913207048382,ExtraTrees,morgan_r3,ALL,179.99021911621094,152.79380798339844,207.18663024902344,54.392822265625,True,XGB,morgan_r3,270,59.66455287043811,35.565637187089635,83.76346855378658,48.19783136669695,True,GBDT,compact,140,522,True,CO[Si](OC)(OC)c1ccc(C(Nc2ccc(S(=O)(=O)c3ccc(NC(c4ccccc4O)P4(=O)Oc5ccccc5-c5ccccc54)cc3)cc2)P2(=O)Oc3ccccc3-c3ccccc32)c(O)c1,O=P1(C(Nc2ccc(S(=O)(=O)c3ccc(NC(c4ccccc4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)cc2)c2ccccc2)Oc2ccccc2-c2ccccc21,0.7692307692307693,True,In_domain,Maximum Tanimoto >= 0.70.,DSD,O=P1(C(Nc2ccc(S(=O)(=O)c3ccc(NC(c4ccccc4O)P4(=O)Oc5ccccc5-c5ccccc54)cc3)cc2)c2ccccc2O)Oc2ccccc2-c2ccccc21,0.7692307692307693,DOPO-DDS,O=P1(C(Nc2ccc(S(=O)(=O)c3ccc(NC(c4ccc(O)cc4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)cc2)c2ccc(O)cc2)Oc2ccccc2-c2ccccc21,0.5480769230769231,TBO,O=P1(C(Nc2n[nH]c(NC(c3ccccc3O)P3(=O)Oc4ccccc4-c4ccccc43)n2)c2ccccc2O)Oc2ccccc2-c2ccccc21,0.5,0.7692307692307693,True,0.9831522011747303,2.302173952857301,-0.9390837947485136,True,True,True,True,1.0,0.7224359233327842,1.0,0.4600625436528388,0.8260692735541906,0.0819822774980232,0.7273048485023461,0.481527777177227,0.0,0.0,0.655075681925762,1.0,True,True,5
6,FORM_000207,CAND_R2_067,PBD-NH-methyl,designed,P-N,B,True,True,True,True,True,Candidate,,PBD-NH-methyl,,DDM,DOPO-based (additive),0,1,P-N,100.00%,0.00%,CN(c1cccc(Oc2ccc(C#N)c(C#N)c2)c1)C(c1ccc(C(Nc2cccc(Oc3ccc(C#N)c(C#N)c3)c2)P2(=O)Oc3ccccc3-c3ccccc32)cc1)P1(=O)Oc2ccccc2-c2ccccc21,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,10.0,0.6103401561614816,0.8280203945909996,0.0,0.0,0.0,1.3566539678439984,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,160.0,3.2,,24.8,,3.2,,,3.0,50.0,,1184.0,,,87.2,,,159.0,,,17.0,,,62.6,,,97.55,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.470004429126845,30.06359163662371,42.87641722162998,12.812825585006271,True,GBDT,compact,260,693.1509104832903,162.94465428695048,1223.3571666796302,1060.4125123926797,True,GBDT,compact,330,63.667071678176974,33.14231859002414,94.1918247663298,61.04950617630567,True,GBDT,descriptors,30,0.7013555930981786,1,0.8378237005123229,ExtraTrees,morgan_r3,ALL,157.31639099121094,130.11997985839844,184.51280212402344,54.392822265625,True,XGB,morgan_r3,270,70.99713664198195,46.89822095863348,95.09605232533042,48.19783136669695,True,GBDT,compact,140,204,True,CN(c1cccc(Oc2ccc(C#N)c(C#N)c2)c1)C(c1ccc(C(Nc2cccc(Oc3ccc(C#N)c(C#N)c3)c2)P2(=O)Oc3ccccc3-c3ccccc32)cc1)P1(=O)Oc2ccccc2-c2ccccc21,O=P1(C(Nc2cccc(Oc3ccccc3)c2)c2ccc(C(Nc3cccc(Oc4ccccc4)c3)P3(=O)Oc4ccccc4-c4ccccc43)cc2)Oc2ccccc2-c2ccccc21,0.7685185185185185,True,In_domain,Maximum Tanimoto >= 0.70.,PBD,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5ccc(C#N)c(C#N)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,0.7685185185185185,APN-DOPO,N#Cc1ccc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,0.453125,DOPO-DDE,O=P1(C(Nc2ccc(Oc3ccc(NC(c4ccc(O)cc4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)cc2)c2ccc(O)cc2)Oc2ccccc2-c2ccccc21,0.4274193548387097,0.7685185185185185,True,0.972970616752054,2.8485813644088496,4.070006411342797,True,True,True,True,0.6670234441308214,1.0,0.5275774016886838,0.9427983573435682,0.1919150837550139,0.6964224311546173,0.7163135921235779,0.4166666666666667,0.0,0.0,0.6538135921235779,1.0,True,True,6
7,FORM_000660,CAND_R2_227,PAD-carboxamide,designed,P-N-S,B,True,True,True,True,True,Candidate,,PAD-carboxamide,,DDM,DOPO-based (additive),0,1,P-N-S,100.00%,0.00%,NC(=O)c1ccc2nc(NC(c3ccc(OP(=O)(Oc4ccc(C(Nc5nc6ccccc6s5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)c4ccccc4)cc3)P3(=O)Oc4ccccc4-c4ccccc43)sc2c1,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,10.0,0.8401110962436305,0.6331889178603846,0.5798377676598544,0.0,0.0,0.7536966488022212,0.6901917737457222,0.0,0.0,1,1,1,0,0,1,0,0,0,0,0,160.0,3.2,,24.8,,3.2,,,3.0,50.0,,1184.0,,,87.2,,,159.0,,,17.0,,,62.6,,,97.55,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.90150905608841,29.49509626358527,42.30792184859155,12.812825585006271,True,GBDT,compact,260,703.7197998398619,173.5135436435221,1233.9260560362018,1060.4125123926797,True,GBDT,compact,330,62.83238791698062,32.30763482882779,93.35714100513346,61.04950617630567,True,GBDT,descriptors,30,0.699289821136094,1,0.8411342687661747,ExtraTrees,morgan_r3,ALL,149.9962158203125,122.7998046875,177.192626953125,54.392822265625,True,XGB,morgan_r3,270,75.09621393042606,50.99729824707759,99.19512961377453,48.19783136669695,True,GBDT,compact,140,657,True,NC(=O)c1ccc2nc(NC(c3ccc(OP(=O)(Oc4ccc(C(Nc5nc6ccccc6s5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)c4ccccc4)cc3)P3(=O)Oc4ccccc4-c4ccccc43)sc2c1,O=P(Oc1ccc(C(Nc2nc3ccccc3s2)P2(=O)Oc3ccccc3-c3ccccc32)cc1)(Oc1ccc(C(Nc2nc3ccccc3s2)P2(=O)Oc3ccccc3-c3ccccc32)cc1)c1ccccc1,0.8181818181818182,True,In_domain,Maximum Tanimoto >= 0.70.,PAD,O=P(Oc1ccc(C(Nc2nc3ccccc3s2)P2(=O)Oc3ccccc3-c3ccccc32)cc1)(Oc1ccc(C(Nc2nc3ccccc3s2)P2(=O)Oc3ccccc3-c3ccccc32)cc1)c1ccccc1,0.8181818181818182,BPD,O=P1(C(Nc2nc3ccccc3s2)c2ccc(C(Nc3nc4ccccc4s3)P3(=O)Oc4ccccc4-c4ccccc43)cc2)Oc2ccccc2-c2ccccc21,0.6216216216216216,D-P-A,O=P1(C(Nc2nc3ccccc3s2)c2ccc(O)cc2)Oc2ccccc2-c2ccccc21,0.603448275862069,0.8181818181818182,True,0.9735223781276958,3.36179667737493,-2.2202997415272674,True,True,True,True,0.6038974196830941,1.0,0.5063283668951557,0.9775511398806768,0.0,0.9186698664911342,0.7094223719408987,0.4166666666666667,0.0,0.0,0.6469223719408987,1.0,True,True,7
8,FORM_000528,CAND_R2_181,DSD-triethoxysilyl,designed,P-N-Si-S,B,True,True,True,True,True,Candidate,,DSD-triethoxysilyl,,DDS,DOPO-based (Additive + Secondary Crosslinking),3,1,P-N-Si-S,100.00%,0.00%,CCO[Si](OCC)(OCC)c1ccc(C(Nc2ccc(S(=O)(=O)c3ccc(NC(c4ccccc4O)P4(=O)Oc5ccccc5-c5ccccc54)cc3)cc2)P2(=O)Oc3ccccc3-c3ccccc32)c(O)c1,,NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1,10.0,0.5893433390160738,0.2665116597661957,0.3050699433755479,0.0,0.2671966329761324,0.4522179892813326,0.5176438303092917,0.0,0.453380254406922,1,1,1,0,1,1,1,0,0,0,0,250.0,4.0,,22.4,,3.0,,,4.0,50.0,,867.99,,,114.145,,,180.0,,,16.9,,,52.14,,,95.65,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.05055917160601,35.64414637910288,48.45697196410914,12.812825585006271,True,GBDT,compact,260,367.9117228198456,-162.29453337649426,898.1179790161855,1060.4125123926797,True,GBDT,compact,330,76.97251016204966,46.44775707389682,107.4972632502025,61.04950617630567,True,GBDT,descriptors,30,0.6616573814112392,1,0.8954675641410446,ExtraTrees,morgan_r3,ALL,180.2188873291016,153.02247619628906,207.4152984619141,54.392822265625,True,XGB,morgan_r3,270,59.66455287043811,35.565637187089635,83.76346855378658,48.19783136669695,True,GBDT,compact,140,525,True,CCO[Si](OCC)(OCC)c1ccc(C(Nc2ccc(S(=O)(=O)c3ccc(NC(c4ccccc4O)P4(=O)Oc5ccccc5-c5ccccc54)cc3)cc2)P2(=O)Oc3ccccc3-c3ccccc32)c(O)c1,O=P1(C(Nc2ccc(S(=O)(=O)c3ccc(NC(c4ccccc4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)cc2)c2ccccc2)Oc2ccccc2-c2ccccc21,0.7368421052631579,True,In_domain,Maximum Tanimoto >= 0.70.,DSD,O=P1(C(Nc2ccc(S(=O)(=O)c3ccc(NC(c4ccccc4O)P4(=O)Oc5ccccc5-c5ccccc54)cc3)cc2)c2ccccc2O)Oc2ccccc2-c2ccccc21,0.7368421052631579,DOPO-DDS,O=P1(C(Nc2ccc(S(=O)(=O)c3ccc(NC(c4ccc(O)cc4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)cc2)c2ccc(O)cc2)Oc2ccccc2-c2ccccc21,0.5277777777777778,TBO,O=P1(C(Nc2n[nH]c(NC(c3ccccc3O)P3(=O)Oc4ccccc4-c4ccccc43)n2)c2ccccc2O)Oc2ccccc2-c2ccccc21,0.4824561403508772,0.7368421052631579,True,0.9825779273568408,2.0093798822254447,-1.0195975580034229,True,True,True,True,1.0,0.7413786029978301,1.0,0.388814882778132,0.8324647928497872,0.0819822774980232,0.7174834041899735,0.4775556775062424,0.0,0.0,0.6458500525640372,1.0,True,True,8
