feature,feature_group,mean_abs_shap,mean_signed_shap,rank,outer_fold,selected_view,selected_model,selected_requested_k,selected_effective_k
Main_FR_present,other,0.012419511541621787,0.00011216193689834765,1,1,morgan_r3,ExtraTrees,,676
Loading_total_FR_sqrt,formulation_loading,0.010162715969100396,-0.0008123951465562919,2,1,morgan_r3,ExtraTrees,,676
P_x_curing_HBD,molecular_descriptor,0.009380166588614089,0.00029044554973919776,3,1,morgan_r3,ExtraTrees,,676
P_x_curing_AromaticRings,molecular_descriptor,0.009123666255470135,0.00038173383016832524,4,1,morgan_r3,ExtraTrees,,676
P_content_sqrt,elemental_composition,0.009035361820904718,-0.0005617158645659615,5,1,morgan_r3,ExtraTrees,,676
P_x_CuringAgent_Has_N,molecular_descriptor,0.00886487793090607,-1.5279323824874424e-05,6,1,morgan_r3,ExtraTrees,,676
P_x_curing_RingCount,molecular_descriptor,0.00874180048532081,-0.0013023557414263782,7,1,morgan_r3,ExtraTrees,,676
Has_P,elemental_composition,0.008735334746284023,-2.5590624782631173e-05,8,1,morgan_r3,ExtraTrees,,676
Main_FR_fraction,formulation_loading,0.008364801374918641,-4.5756529954132986e-05,9,1,morgan_r3,ExtraTrees,,676
Loading_x_Synergy,formulation_loading,0.007646928345327347,-0.0017545625128003969,10,1,morgan_r3,ExtraTrees,,676
P_loading_real_sqrt,formulation_loading,0.007606920084412117,-0.0005939655739434654,11,1,morgan_r3,ExtraTrees,,676
Loading_total_FR wt%,formulation_loading,0.007392946845073086,-6.361856699663176e-05,12,1,morgan_r3,ExtraTrees,,676
main_morgan_r3_128,molecular_fingerprint,0.006989478829724838,-0.0017183442777806114,13,1,morgan_r3,ExtraTrees,,676
P_x_curing_MolWt,molecular_descriptor,0.0069663986144190325,-0.0006290675828703722,14,1,morgan_r3,ExtraTrees,,676
P_x_curing_LogP,molecular_descriptor,0.006876494997454588,-0.00021927213418722932,15,1,morgan_r3,ExtraTrees,,676
P_x_curing_RotBonds,molecular_descriptor,0.006721960502963741,3.538950718961224e-05,16,1,morgan_r3,ExtraTrees,,676
main_morgan_r3_21,molecular_fingerprint,0.006638711007832762,-0.0007043023581686076,17,1,morgan_r3,ExtraTrees,,676
P_x_curing_HeavyAtomCount,molecular_descriptor,0.006458885443234062,-0.0006472501396355372,18,1,morgan_r3,ExtraTrees,,676
P_loading_x_Synergy,formulation_loading,0.006228480049346089,-0.0015863301821901381,19,1,morgan_r3,ExtraTrees,,676
P_content wt%,elemental_composition,0.0060808692413196344,-0.0007208869422785591,20,1,morgan_r3,ExtraTrees,,676
Synergy_flag(single=0&synergy=1),other,0.005746874611102554,-0.002644386872254501,21,1,morgan_r3,ExtraTrees,,676
main_morgan_r3_341,molecular_fingerprint,0.005597045657209854,0.0004980589338244591,22,1,morgan_r3,ExtraTrees,,676
P_Si_loading_sum,formulation_loading,0.005591857330883154,-0.00013826503065247122,23,1,morgan_r3,ExtraTrees,,676
curing_morgan_r3_39,molecular_fingerprint,0.005570379624814938,2.4817604766095878e-05,24,1,morgan_r3,ExtraTrees,,676
P_loading_real,formulation_loading,0.005527960595976125,0.0001732528970439142,25,1,morgan_r3,ExtraTrees,,676
N_loading_real_sqrt,formulation_loading,0.005209448892205431,-0.0014850199986250307,26,1,morgan_r3,ExtraTrees,,676
P_x_curing_FractionCSP3,molecular_descriptor,0.004750328752694347,-0.0005329574746376923,27,1,morgan_r3,ExtraTrees,,676
P_B_loading_ratio,formulation_loading,0.004649835126597777,-0.00016753105039020026,28,1,morgan_r3,ExtraTrees,,676
P_content_log,elemental_composition,0.004549427287198002,-0.0006854008101115935,29,1,morgan_r3,ExtraTrees,,676
P_S_loading_sum,formulation_loading,0.0044191234802455365,-0.00015915340760182603,30,1,morgan_r3,ExtraTrees,,676
P_x_curing_TPSA,molecular_descriptor,0.004374885595581376,-0.00015066387206335452,31,1,morgan_r3,ExtraTrees,,676
P_B_loading_sum,formulation_loading,0.004221871081845621,8.695103990102958e-05,32,1,morgan_r3,ExtraTrees,,676
main_morgan_r3_183,molecular_fingerprint,0.004186680923813352,4.3585479045147006e-05,33,1,morgan_r3,ExtraTrees,,676
P_content_sq,elemental_composition,0.0040457380748349595,-0.00040590092475609635,34,1,morgan_r3,ExtraTrees,,676
curing_morgan_r3_80,molecular_fingerprint,0.004025513937472042,0.0003374526922422502,35,1,morgan_r3,ExtraTrees,,676
N_content wt%,elemental_composition,0.003994170772384563,-0.0008021749607839683,36,1,morgan_r3,ExtraTrees,,676
P_N_loading_sum,formulation_loading,0.003949209187774009,-0.00034904673533534474,37,1,morgan_r3,ExtraTrees,,676
P_x_curing_HBA,molecular_descriptor,0.003784165147410721,-0.00035269454221832235,38,1,morgan_r3,ExtraTrees,,676
P_S_loading_ratio,formulation_loading,0.0036135636522234412,0.00017037053499811776,39,1,morgan_r3,ExtraTrees,,676
N_content_wt%_sqrt,elemental_composition,0.0034730268364394144,-0.0009661675236555134,40,1,morgan_r3,ExtraTrees,,676
N_loading_real,formulation_loading,0.003363862143970372,-0.0008578761077456913,41,1,morgan_r3,ExtraTrees,,676
Loading_total_FR_sq,formulation_loading,0.003280536729724119,-0.00011486664902020907,42,1,morgan_r3,ExtraTrees,,676
main_HBA,other,0.0031605494629905564,0.00025455086244139064,43,1,morgan_r3,ExtraTrees,,676
main_TPSA,molecular_descriptor,0.003135757707232566,-0.00012235400788253198,44,1,morgan_r3,ExtraTrees,,676
main_BalabanJ,other,0.0031257389492487663,0.0005167299658989399,45,1,morgan_r3,ExtraTrees,,676
curing_HBA,molecular_descriptor,0.003076226025270779,-0.00021825552832441508,46,1,morgan_r3,ExtraTrees,,676
main_morgan_r3_1,molecular_fingerprint,0.0029306153141295615,0.0005983156721213312,47,1,morgan_r3,ExtraTrees,,676
P_Si_loading_ratio,formulation_loading,0.002920523572690248,-0.0003682496553371903,48,1,morgan_r3,ExtraTrees,,676
P_loading_real_sq,formulation_loading,0.002871739402244636,9.923628738683808e-05,49,1,morgan_r3,ExtraTrees,,676
main_morgan_r3_219,molecular_fingerprint,0.002863806355483776,-0.00011723026129956002,50,1,morgan_r3,ExtraTrees,,676
curing_NOCount,molecular_descriptor,0.0028337164698645093,-7.673979540009507e-06,51,1,morgan_r3,ExtraTrees,,676
curing_morgan_r3_138,molecular_fingerprint,0.0028183846396582926,0.0002291922137303161,52,1,morgan_r3,ExtraTrees,,676
main_AliphaticRings,molecular_descriptor,0.002799800639267752,0.00013829373476923867,53,1,morgan_r3,ExtraTrees,,676
main_MolMR,other,0.0027606289093872415,-6.888688714152771e-05,54,1,morgan_r3,ExtraTrees,,676
main_morgan_r3_218,molecular_fingerprint,0.0027230045977915396,0.0011245169011744774,55,1,morgan_r3,ExtraTrees,,676
curing_NumHeteroAtoms,molecular_descriptor,0.0026952955405447677,-0.00024806488460680186,56,1,morgan_r3,ExtraTrees,,676
P_N_loading_product,formulation_loading,0.0026737950366291278,-0.0008276784387564681,57,1,morgan_r3,ExtraTrees,,676
main_morgan_r3_133,molecular_fingerprint,0.0026591603407446294,-0.0005164252663028851,58,1,morgan_r3,ExtraTrees,,676
main_RingCount,molecular_descriptor,0.002615018713054892,0.00012095424256220297,59,1,morgan_r3,ExtraTrees,,676
main_morgan_r3_326,molecular_fingerprint,0.0025471983634263546,-0.00033540854281318626,60,1,morgan_r3,ExtraTrees,,676
main_NumHeteroAtoms,molecular_descriptor,0.0025200546813658495,0.00013750278186510205,61,1,morgan_r3,ExtraTrees,,676
curing_LabuteASA,molecular_descriptor,0.002407238912948991,-0.00011666147670450442,62,1,morgan_r3,ExtraTrees,,676
main_morgan_r3_79,molecular_fingerprint,0.002397886695537761,0.00026197957611437465,63,1,morgan_r3,ExtraTrees,,676
curing_morgan_r3_214,molecular_fingerprint,0.0023239733520379084,0.0011290429067977372,64,1,morgan_r3,ExtraTrees,,676
main_HeavyAtomCount,other,0.002301212553236919,1.4130072605509092e-05,65,1,morgan_r3,ExtraTrees,,676
Has_N,elemental_composition,0.00225052737133731,-0.0005060251331400936,66,1,morgan_r3,ExtraTrees,,676
curing_BalabanJ,molecular_descriptor,0.0022424887167693443,-0.00015275196176655,67,1,morgan_r3,ExtraTrees,,676
main_morgan_r3_469,molecular_fingerprint,0.0022362027341989847,-5.419634199763364e-05,68,1,morgan_r3,ExtraTrees,,676
curing_NHOHCount,molecular_descriptor,0.0021700477226862195,-4.887573023871211e-05,69,1,morgan_r3,ExtraTrees,,676
main_morgan_r3_363,molecular_fingerprint,0.0021550728298725666,0.00045898307906210267,70,1,morgan_r3,ExtraTrees,,676
main_morgan_r3_314,molecular_fingerprint,0.0021423150083445188,-7.353427483083568e-05,71,1,morgan_r3,ExtraTrees,,676
curing_Kappa1,molecular_descriptor,0.002076658935537839,-0.0002325655789688438,72,1,morgan_r3,ExtraTrees,,676
main_NumValenceElectrons,other,0.0020421126871345684,7.868337358729605e-05,73,1,morgan_r3,ExtraTrees,,676
N/P_ratio_sqrt,elemental_composition,0.002038405713733664,-0.0005333734236414738,74,1,morgan_r3,ExtraTrees,,676
main_LabuteASA,other,0.001968973454535856,6.137834919620393e-05,75,1,morgan_r3,ExtraTrees,,676
N_content_wt%_sq,elemental_composition,0.001953259530071839,-0.0002178754414221768,76,1,morgan_r3,ExtraTrees,,676
main_morgan_r3_322,molecular_fingerprint,0.0019162559551141104,0.0008366837066668768,77,1,morgan_r3,ExtraTrees,,676
main_morgan_r3_460,molecular_fingerprint,0.001908787029781353,1.9508479623095438e-05,78,1,morgan_r3,ExtraTrees,,676
curing_NumValenceElectrons,molecular_descriptor,0.001907562502579386,5.345361021148343e-05,79,1,morgan_r3,ExtraTrees,,676
curing_AromaticRings,molecular_descriptor,0.0019070276610700728,0.0008618667533474738,80,1,morgan_r3,ExtraTrees,,676
N_loading_real_sq,formulation_loading,0.0018642428706279002,-0.00034432143040776853,81,1,morgan_r3,ExtraTrees,,676
main_Kappa2,other,0.0018629797895639178,8.041786488471005e-05,82,1,morgan_r3,ExtraTrees,,676
main_morgan_r3_135,molecular_fingerprint,0.0018421187724331936,-0.00014545788654069097,83,1,morgan_r3,ExtraTrees,,676
main_morgan_r3_55,molecular_fingerprint,0.0017788625557347436,0.00020525735974675013,84,1,morgan_r3,ExtraTrees,,676
main_Kappa1,other,0.0017146364214249985,9.377027514269424e-05,85,1,morgan_r3,ExtraTrees,,676
main_morgan_r3_201,molecular_fingerprint,0.0016727519190712315,3.24607165097746e-05,86,1,morgan_r3,ExtraTrees,,676
CuringAgent_Has_S,molecular_descriptor,0.0016437305175038602,-0.0005042324554900281,87,1,morgan_r3,ExtraTrees,,676
curing_HeavyAtomCount,molecular_descriptor,0.0016373811128550936,0.00028000353678876884,88,1,morgan_r3,ExtraTrees,,676
main_Kappa3,other,0.0016273922117014663,0.00020986451219877085,89,1,morgan_r3,ExtraTrees,,676
curing_morgan_r3_147,molecular_fingerprint,0.0015684800987773113,0.00043851696420543074,90,1,morgan_r3,ExtraTrees,,676
main_AromaticRings,molecular_descriptor,0.0015550680792552917,-9.021902017963555e-05,91,1,morgan_r3,ExtraTrees,,676
main_morgan_r3_178,molecular_fingerprint,0.001533658174287861,-0.0005862416800817213,92,1,morgan_r3,ExtraTrees,,676
main_morgan_r3_121,molecular_fingerprint,0.0015299385795226861,-0.000661595261836041,93,1,morgan_r3,ExtraTrees,,676
curing_BertzCT,molecular_descriptor,0.0015132944579569446,-0.00015691865684806948,94,1,morgan_r3,ExtraTrees,,676
main_AromaticCarbocycles,other,0.0015096211667910114,8.283963324528384e-05,95,1,morgan_r3,ExtraTrees,,676
