feature,feature_group,mean_abs_shap_all_folds,mean_abs_shap_when_selected,mean_signed_shap_all_folds,mean_signed_shap_when_selected,selected_feature_frequency,top20_frequency,direction_consistency,positive_direction_fraction_when_selected,mean_rank_all_folds,folds_present,n_shap_folds
co_morgan_r3_0,molecular_fingerprint,0.0,0.0,0.0,0.0,0.8,0.0,,,668.2,4,5
co_morgan_r3_13,molecular_fingerprint,0.0,0.0,0.0,0.0,0.8,0.0,,,677.4,4,5
main_morgan_r3_154,molecular_fingerprint,0.0,0.0,0.0,0.0,0.8,0.0,,,589.6,4,5
main_morgan_r3_166,molecular_fingerprint,0.0,0.0,0.0,0.0,0.8,0.0,,,594.6,4,5
main_morgan_r3_388,molecular_fingerprint,0.0,0.0,0.0,0.0,0.8,0.0,,,626.4,4,5
main_morgan_r3_44,molecular_fingerprint,0.0,0.0,0.0,0.0,0.8,0.0,,,576.8,4,5
main_morgan_r3_54,molecular_fingerprint,0.0,0.0,0.0,0.0,0.8,0.0,,,583.0,4,5
main_morgan_r3_62,molecular_fingerprint,0.0,0.0,0.0,0.0,0.8,0.0,,,668.2,4,5
co_morgan_r3_486,molecular_fingerprint,0.00020450543575515845,0.00034084239292526405,-0.00020450543575515845,-0.00034084239292526405,0.6,0.0,1.0,0.0,498.8,3,5
co_morgan_r3_507,molecular_fingerprint,0.0001763799474126952,0.00029396657902115865,-0.0001763799474126952,-0.00029396657902115865,0.6,0.0,1.0,0.0,512.4,3,5
co_morgan_r3_192,molecular_fingerprint,9.734233010961668e-05,0.0001622372168493611,-9.734233010961668e-05,-0.0001622372168493611,0.6,0.0,1.0,0.0,586.0,3,5
co_morgan_r3_95,molecular_fingerprint,8.274617932943644e-05,0.00013791029888239405,8.274617932943644e-05,0.00013791029888239405,0.6,0.0,1.0,1.0,584.8,3,5
co_morgan_r3_241,molecular_fingerprint,8.174388858128622e-05,0.0001362398143021437,8.174388858128622e-05,0.0001362398143021437,0.6,0.0,1.0,1.0,573.8,3,5
curing_morgan_r3_277,molecular_fingerprint,5.617119935206775e-05,9.361866558677959e-05,5.617119935206775e-05,9.361866558677959e-05,0.6,0.0,1.0,1.0,572.2,3,5
curing_morgan_r3_295,molecular_fingerprint,4.593649935774617e-05,7.656083226291028e-05,4.593649935774617e-05,7.656083226291028e-05,0.6,0.0,1.0,1.0,584.2,3,5
co_morgan_r3_64,molecular_fingerprint,3.3778044137963874e-05,5.6296740229939794e-05,-3.3778044137963874e-05,-5.6296740229939794e-05,0.6,0.0,1.0,0.0,610.2,3,5
co_morgan_r3_14,molecular_fingerprint,2.4564197378317152e-05,4.094032896386192e-05,2.4564197378317152e-05,4.094032896386192e-05,0.6,0.0,1.0,1.0,610.6,3,5
co_morgan_r3_1,molecular_fingerprint,2.027979455346617e-05,3.379965758911028e-05,2.027979455346617e-05,3.379965758911028e-05,0.6,0.0,1.0,1.0,614.4,3,5
Synergy_type_P-N-B,other,1.3130827584341708e-05,2.1884712640569514e-05,-1.1511797888564007e-05,-1.9186329814273344e-05,0.6,0.0,1.0,0.0,542.4,3,5
co_morgan_r3_144,molecular_fingerprint,1.310118180284311e-05,2.1835303004738515e-05,1.310118180284311e-05,2.1835303004738515e-05,0.6,0.0,1.0,1.0,649.0,3,5
co_morgan_r3_311,molecular_fingerprint,1.2366604577942374e-05,2.0611007629903958e-05,1.2302534589455008e-05,2.0504224315758346e-05,0.6,0.0,1.0,1.0,648.0,3,5
curing_morgan_r3_231,molecular_fingerprint,8.089591175424477e-06,1.3482651959040796e-05,8.089591175424477e-06,1.3482651959040796e-05,0.6,0.0,1.0,1.0,659.0,3,5
main_morgan_r3_229,molecular_fingerprint,2.5115725668203794e-06,4.185954278033966e-06,-1.0589697692719506e-06,-1.7649496154532508e-06,0.6,0.0,0.5,0.5,659.4,3,5
main_morgan_r3_358,molecular_fingerprint,0.0,0.0,0.0,0.0,0.6,0.0,,,634.6,3,5
co_morgan_r3_216,molecular_fingerprint,7.638352860885788e-05,0.0001909588215221447,-7.638352860885788e-05,-0.0001909588215221447,0.4,0.0,1.0,0.0,603.6,2,5
co_morgan_r3_294,molecular_fingerprint,3.062573298828081e-05,7.656433247070202e-05,3.062573298828081e-05,7.656433247070202e-05,0.4,0.0,1.0,1.0,611.0,2,5
co_morgan_r3_290,molecular_fingerprint,2.5871238175669634e-05,6.467809543917408e-05,2.5871238175669634e-05,6.467809543917408e-05,0.4,0.0,1.0,1.0,618.6,2,5
main_morgan_r3_299,molecular_fingerprint,3.5043719043541284e-06,8.760929760885321e-06,-3.5043719043541284e-06,-8.760929760885321e-06,0.4,0.0,1.0,0.0,670.6,2,5
