feature,feature_group,mean_abs_shap,mean_signed_shap,rank,outer_fold,selected_view,selected_model,selected_requested_k,selected_effective_k
P_content_sqrt,elemental_composition,0.010428939354581836,-0.0028582525553017923,1,3,morgan_r3,ExtraTrees,,683
P_x_curing_RingCount,molecular_descriptor,0.009529891663010097,-0.0003644286818696743,2,3,morgan_r3,ExtraTrees,,683
P_x_curing_HeavyAtomCount,molecular_descriptor,0.009407259356805916,-0.0025256207740934045,3,3,morgan_r3,ExtraTrees,,683
main_morgan_r3_21,molecular_fingerprint,0.009321728063313862,-0.0020553011605546896,4,3,morgan_r3,ExtraTrees,,683
P_x_CuringAgent_Has_N,molecular_descriptor,0.009303005419163778,-0.00045681444083128656,5,3,morgan_r3,ExtraTrees,,683
P_x_curing_HBD,molecular_descriptor,0.009269276297065011,-0.0015876270468248028,6,3,morgan_r3,ExtraTrees,,683
Loading_x_Synergy,formulation_loading,0.00917732784205581,6.313153876562294e-05,7,3,morgan_r3,ExtraTrees,,683
Loading_total_FR_sqrt,formulation_loading,0.008976332290410805,-0.0030037871910458414,8,3,morgan_r3,ExtraTrees,,683
P_x_curing_AromaticRings,molecular_descriptor,0.008861430506225764,-0.0007763558361547813,9,3,morgan_r3,ExtraTrees,,683
Synergy_flag(single=0&synergy=1),other,0.008826570434363468,0.0016508947045914442,10,3,morgan_r3,ExtraTrees,,683
P_x_curing_RotBonds,molecular_descriptor,0.008472397133306638,-0.0009987119804972422,11,3,morgan_r3,ExtraTrees,,683
P_loading_real_sqrt,formulation_loading,0.007907673987243239,-0.002536185369715116,12,3,morgan_r3,ExtraTrees,,683
P_x_curing_MolWt,molecular_descriptor,0.0077177923500638705,-0.0021870768823661515,13,3,morgan_r3,ExtraTrees,,683
Has_P,elemental_composition,0.007428379254553068,-0.00075204135581872,14,3,morgan_r3,ExtraTrees,,683
Main_FR_fraction,formulation_loading,0.007086092684477212,-0.00109151060966146,15,3,morgan_r3,ExtraTrees,,683
main_morgan_r3_133,molecular_fingerprint,0.005953711814636571,-0.0008424019833311845,16,3,morgan_r3,ExtraTrees,,683
Loading_total_FR wt%,formulation_loading,0.005845865237111457,-0.0016559494206343217,17,3,morgan_r3,ExtraTrees,,683
N_loading_real_sqrt,formulation_loading,0.005809223119710617,-0.0008702439830867766,18,3,morgan_r3,ExtraTrees,,683
P_loading_x_Synergy,formulation_loading,0.005744507243610472,-0.0006043488718324815,19,3,morgan_r3,ExtraTrees,,683
P_x_curing_LogP,molecular_descriptor,0.005653995610594998,-0.00038216940318837946,20,3,morgan_r3,ExtraTrees,,683
P_x_curing_TPSA,molecular_descriptor,0.005336799497524274,-0.0018883885222794445,21,3,morgan_r3,ExtraTrees,,683
P_content wt%,elemental_composition,0.005157616679023488,-0.0024482515657275267,22,3,morgan_r3,ExtraTrees,,683
Has_N,elemental_composition,0.005113830158096138,0.00039122172048643145,23,3,morgan_r3,ExtraTrees,,683
P_content_log,elemental_composition,0.004918892240023439,-0.0017029899594040302,24,3,morgan_r3,ExtraTrees,,683
main_morgan_r3_314,molecular_fingerprint,0.004916965018506309,-0.002255568331541377,25,3,morgan_r3,ExtraTrees,,683
P_S_loading_ratio,formulation_loading,0.004869408284006741,-0.0029456767966610092,26,3,morgan_r3,ExtraTrees,,683
P_B_loading_ratio,formulation_loading,0.004810158244154121,-0.001973472781068308,27,3,morgan_r3,ExtraTrees,,683
P_loading_real,formulation_loading,0.004675919877045728,-0.002056218541108789,28,3,morgan_r3,ExtraTrees,,683
P_B_loading_sum,formulation_loading,0.004364823738210759,-0.0018001937650876495,29,3,morgan_r3,ExtraTrees,,683
P_content_sq,elemental_composition,0.0041437102492503505,-0.0014956763606038558,30,3,morgan_r3,ExtraTrees,,683
P_x_curing_HBA,molecular_descriptor,0.004070294898810193,-0.0013336945743175055,31,3,morgan_r3,ExtraTrees,,683
Loading_total_FR_sq,formulation_loading,0.0039034626923099857,-0.0014539259131352642,32,3,morgan_r3,ExtraTrees,,683
P_S_loading_sum,formulation_loading,0.0037298208519164905,-0.001543932681168872,33,3,morgan_r3,ExtraTrees,,683
P_x_curing_FractionCSP3,molecular_descriptor,0.003711338252201221,-0.000676052169067754,34,3,morgan_r3,ExtraTrees,,683
P_N_loading_sum,formulation_loading,0.0036592626087298386,-0.001648871227203534,35,3,morgan_r3,ExtraTrees,,683
N_content_wt%_sqrt,elemental_composition,0.0036167926752763116,-0.0005612518033242172,36,3,morgan_r3,ExtraTrees,,683
main_morgan_r3_79,molecular_fingerprint,0.0034735693608641646,-0.0015794883062323429,37,3,morgan_r3,ExtraTrees,,683
P_Si_loading_sum,formulation_loading,0.0033054333814093503,-0.0015512657898231017,38,3,morgan_r3,ExtraTrees,,683
main_morgan_r3_326,molecular_fingerprint,0.0032742880393882056,-0.0009050127726721003,39,3,morgan_r3,ExtraTrees,,683
P_N_loading_product,formulation_loading,0.0030529599992707764,-0.0004262967368737381,40,3,morgan_r3,ExtraTrees,,683
Synergy_type_P-N,other,0.0029678609259023276,1.7284519207711827e-05,41,3,morgan_r3,ExtraTrees,,683
P_Si_loading_ratio,formulation_loading,0.0029657568049145564,-0.0016859717864521862,42,3,morgan_r3,ExtraTrees,,683
main_morgan_r3_219,molecular_fingerprint,0.0029591531348267435,-0.0005706859968393965,43,3,morgan_r3,ExtraTrees,,683
main_NumHeteroAtoms,molecular_descriptor,0.0029551529059483705,-0.00039436037955671046,44,3,morgan_r3,ExtraTrees,,683
main_morgan_r3_80,molecular_fingerprint,0.0029093489851917983,-0.0003826518412622952,45,3,morgan_r3,ExtraTrees,,683
main_morgan_r3_183,molecular_fingerprint,0.002732344525618448,0.00046550892203540745,46,3,morgan_r3,ExtraTrees,,683
N_loading_real,formulation_loading,0.002712997633478689,-0.000346535604885183,47,3,morgan_r3,ExtraTrees,,683
P_loading_real_sq,formulation_loading,0.002638096498304937,-0.0011929295292246538,48,3,morgan_r3,ExtraTrees,,683
main_morgan_r3_121,molecular_fingerprint,0.0026288002438932838,7.234129977064971e-05,49,3,morgan_r3,ExtraTrees,,683
N_content wt%,elemental_composition,0.0024866583257415675,-0.0009673722688166703,50,3,morgan_r3,ExtraTrees,,683
main_BertzCT,other,0.0024178208812306993,-0.0005331550069209517,51,3,morgan_r3,ExtraTrees,,683
main_AromaticRings,molecular_descriptor,0.0023519360174346264,-0.00015264798670102663,52,3,morgan_r3,ExtraTrees,,683
curing_morgan_r3_204,molecular_fingerprint,0.002275557779619785,0.00017014172583998288,53,3,morgan_r3,ExtraTrees,,683
main_TPSA,molecular_descriptor,0.0022566156645085853,-0.0002830904984717522,54,3,morgan_r3,ExtraTrees,,683
main_morgan_r3_341,molecular_fingerprint,0.002198362755600619,-0.0002675082380627063,55,3,morgan_r3,ExtraTrees,,683
main_Kappa2,other,0.0021315250453953554,-0.00023793579821490278,56,3,morgan_r3,ExtraTrees,,683
main_morgan_r3_1,molecular_fingerprint,0.002084385718313445,-0.0005059556924767723,57,3,morgan_r3,ExtraTrees,,683
main_RingCount,molecular_descriptor,0.0020610900225139514,-0.0002945978909643069,58,3,morgan_r3,ExtraTrees,,683
curing_morgan_r3_39,molecular_fingerprint,0.0019760435211252534,0.0002861276912472338,59,3,morgan_r3,ExtraTrees,,683
S_loading_real_sqrt,formulation_loading,0.001952350897886848,4.502663015660197e-05,60,3,morgan_r3,ExtraTrees,,683
curing_morgan_r3_80,molecular_fingerprint,0.0019474395658421726,-0.00024033967044867193,61,3,morgan_r3,ExtraTrees,,683
main_morgan_r3_128,molecular_fingerprint,0.0019362205122483186,-2.374994355665115e-05,62,3,morgan_r3,ExtraTrees,,683
main_HBA,other,0.0019361890875515895,-6.277968137633237e-05,63,3,morgan_r3,ExtraTrees,,683
main_NOCount,other,0.0019321442774071428,-0.00016011894083172213,64,3,morgan_r3,ExtraTrees,,683
main_AromaticHeterocycles,other,0.0019221897838860276,-0.000682718101324568,65,3,morgan_r3,ExtraTrees,,683
curing_morgan_r3_89,molecular_fingerprint,0.0019207897286811404,6.45386429423508e-05,66,3,morgan_r3,ExtraTrees,,683
main_MolMR,other,0.0018855242965032369,-0.0003089880498794401,67,3,morgan_r3,ExtraTrees,,683
main_MolWt,molecular_descriptor,0.001796193623768205,-8.243490925565707e-05,68,3,morgan_r3,ExtraTrees,,683
curing_morgan_r3_138,molecular_fingerprint,0.0017780111937735293,-5.480249279304337e-05,69,3,morgan_r3,ExtraTrees,,683
main_LabuteASA,other,0.0017628283194978185,-0.00027111074662760384,70,3,morgan_r3,ExtraTrees,,683
