feature,feature_group,mean_abs_shap,mean_signed_shap,rank,outer_fold,selected_view,selected_model,selected_requested_k,selected_effective_k
main_morgan_r3_23,molecular_fingerprint,6.18310779896092e-05,2.554312903940728e-05,515,4,morgan_r3,ExtraTrees,,672
main_morgan_r3_43,molecular_fingerprint,6.161231137550912e-05,-5.713130846806458e-05,516,4,morgan_r3,ExtraTrees,,672
Synergy_type_P-N-Si,other,6.0251397708081335e-05,6.0251397708081335e-05,517,4,morgan_r3,ExtraTrees,,672
main_morgan_r3_443,molecular_fingerprint,5.911084975968115e-05,-9.21741356359954e-06,518,4,morgan_r3,ExtraTrees,,672
main_morgan_r3_24,molecular_fingerprint,5.83220512191297e-05,1.850954139822786e-05,519,4,morgan_r3,ExtraTrees,,672
main_morgan_r3_11,molecular_fingerprint,5.79094908653133e-05,5.79094908653133e-05,520,4,morgan_r3,ExtraTrees,,672
main_morgan_r3_68,molecular_fingerprint,5.772355145179769e-05,-5.772355145179769e-05,521,4,morgan_r3,ExtraTrees,,672
main_morgan_r3_158,molecular_fingerprint,5.758621248771886e-05,-7.96000592872461e-06,522,4,morgan_r3,ExtraTrees,,672
co_NOCount,other,5.748768812288238e-05,3.410513590444629e-05,523,4,morgan_r3,ExtraTrees,,672
co_TPSA,molecular_descriptor,5.560542202936683e-05,3.579871527076902e-05,524,4,morgan_r3,ExtraTrees,,672
co_BalabanJ,other,5.549257052608583e-05,4.46324656700704e-06,525,4,morgan_r3,ExtraTrees,,672
main_morgan_r3_452,molecular_fingerprint,5.4806183685798265e-05,-5.4806183685798265e-05,526,4,morgan_r3,ExtraTrees,,672
co_AromaticRings,molecular_descriptor,5.450403777356566e-05,2.6487249587666566e-05,527,4,morgan_r3,ExtraTrees,,672
B_loading_real_sq,formulation_loading,5.3966791276454595e-05,-2.9062787517533353e-05,528,4,morgan_r3,ExtraTrees,,672
main_morgan_r3_89,molecular_fingerprint,5.362542046896124e-05,-2.9671114008225323e-05,529,4,morgan_r3,ExtraTrees,,672
