feature,feature_group,mean_abs_shap_all_folds,mean_abs_shap_when_selected,mean_signed_shap_all_folds,mean_signed_shap_when_selected,selected_feature_frequency,top20_frequency,direction_consistency,positive_direction_fraction_when_selected,mean_rank_all_folds,folds_present,n_shap_folds
P_x_curing_HeavyAtomCount,molecular_descriptor,0.06852402285424344,0.06852402285424344,0.0007790415438371209,0.0007790415438371209,1.0,0.0,0.6,0.4,65.6,5,5
P_B_loading_ratio,formulation_loading,0.06294577075424604,0.06294577075424604,-0.0033914851801312555,-0.0033914851801312555,1.0,0.0,0.6,0.4,63.0,5,5
CuringAgent_Has_N,molecular_descriptor,0.061637632162504216,0.061637632162504216,-0.011532200993793252,-0.011532200993793252,1.0,0.0,0.6,0.6,67.0,5,5
curing_HBA,molecular_descriptor,0.05965163081989159,0.05965163081989159,0.017912660279824327,0.017912660279824327,1.0,0.0,0.6666666666666666,0.6666666666666666,122.4,5,5
main_morgan_r3_346,molecular_fingerprint,0.05693609197794987,0.05693609197794987,-0.0007026134187040891,-0.0007026134187040891,1.0,0.0,0.5,0.5,97.8,5,5
curing_BertzCT,molecular_descriptor,0.051007220764334005,0.051007220764334005,0.01416028235295649,0.01416028235295649,1.0,0.0,0.6666666666666666,0.6666666666666666,112.4,5,5
P_loading_real,formulation_loading,0.04594235213995046,0.04594235213995046,-0.0018079437750992077,-0.0018079437750992077,1.0,0.0,0.6,0.6,74.6,5,5
curing_FractionCSP3,molecular_descriptor,0.03889910122808241,0.03889910122808241,0.00863221570047446,0.00863221570047446,1.0,0.0,1.0,1.0,131.8,5,5
main_morgan_r3_95,molecular_fingerprint,0.03794392409790293,0.03794392409790293,0.005696788278747081,0.005696788278747081,1.0,0.0,0.75,0.75,108.8,5,5
P_content_sq,elemental_composition,0.03429448989882615,0.03429448989882615,0.006032133195012986,0.006032133195012986,1.0,0.0,0.8,0.8,88.2,5,5
curing_RingCount,molecular_descriptor,0.031609660889970616,0.031609660889970616,0.031609660889970616,0.031609660889970616,1.0,0.0,1.0,1.0,160.0,5,5
Loading_total_FR_sq,formulation_loading,0.030038962192265095,0.030038962192265095,-0.010269535947620976,-0.010269535947620976,1.0,0.0,0.6,0.4,84.4,5,5
curing_Kappa1,molecular_descriptor,0.027336316347367957,0.027336316347367957,0.0015104929894527986,0.0015104929894527986,1.0,0.0,0.75,0.75,105.4,5,5
main_morgan_r3_303,molecular_fingerprint,0.026773507931996225,0.026773507931996225,0.026747414488554506,0.026747414488554506,1.0,0.0,1.0,1.0,173.8,5,5
main_morgan_r3_209,molecular_fingerprint,0.026152798711472088,0.026152798711472088,0.003328677480519724,0.003328677480519724,1.0,0.0,0.8,0.8,112.0,5,5
main_morgan_r3_80,molecular_fingerprint,0.02612416164155675,0.02612416164155675,-0.0017607078317165292,-0.0017607078317165292,1.0,0.0,0.75,0.25,102.4,5,5
main_morgan_r3_60,molecular_fingerprint,0.023191981486048056,0.023191981486048056,-0.00321002287829092,-0.00321002287829092,1.0,0.0,0.5,0.5,121.0,5,5
main_morgan_r3_317,molecular_fingerprint,0.020756705695388112,0.020756705695388112,-0.016799741079047734,-0.016799741079047734,1.0,0.0,0.6666666666666666,0.3333333333333333,142.0,5,5
main_morgan_r3_191,molecular_fingerprint,0.018732922512025754,0.018732922512025754,0.00082230196644539,0.00082230196644539,1.0,0.0,0.5,0.5,118.4,5,5
main_morgan_r3_495,molecular_fingerprint,0.018105380795955337,0.018105380795955337,-0.0011585383032010944,-0.0011585383032010944,1.0,0.0,0.6666666666666666,0.6666666666666666,158.2,5,5
main_morgan_r3_227,molecular_fingerprint,0.01699228415698033,0.01699228415698033,0.0005700568991629156,0.0005700568991629156,1.0,0.0,0.75,0.75,134.6,5,5
P_B_loading_sum,formulation_loading,0.015743451069164117,0.015743451069164117,-8.671336107821566e-05,-8.671336107821566e-05,1.0,0.0,0.6666666666666666,0.6666666666666666,147.4,5,5
N/P_ratio_sq,elemental_composition,0.014857163966010611,0.014857163966010611,-0.0047074761904306655,-0.0047074761904306655,1.0,0.0,0.75,0.25,118.2,5,5
Loading_total_FR_sqrt,formulation_loading,0.014792529476087552,0.014792529476087552,0.001841382581225372,0.001841382581225372,1.0,0.0,0.6,0.4,106.6,5,5
main_morgan_r3_70,molecular_fingerprint,0.013383580898115819,0.013383580898115819,0.00226006327779032,0.00226006327779032,1.0,0.0,0.5,0.5,133.8,5,5
main_morgan_r3_432,molecular_fingerprint,0.01231604002278645,0.01231604002278645,0.0006976082867018977,0.0006976082867018977,1.0,0.0,0.6666666666666666,0.3333333333333333,164.6,5,5
main_morgan_r3_287,molecular_fingerprint,0.012114765868377248,0.012114765868377248,-0.003588924030711361,-0.003588924030711361,1.0,0.0,0.75,0.25,132.0,5,5
P_loading_real_sqrt,formulation_loading,0.011930824645235222,0.011930824645235222,-0.0016416946231579959,-0.0016416946231579959,1.0,0.0,0.5,0.5,143.2,5,5
main_morgan_r3_206,molecular_fingerprint,0.01078105342730662,0.01078105342730662,-0.0027775424862376405,-0.0027775424862376405,1.0,0.0,0.6666666666666666,0.6666666666666666,152.0,5,5
main_morgan_r3_168,molecular_fingerprint,0.009305448238143948,0.009305448238143948,-0.003027989215537673,-0.003027989215537673,1.0,0.0,0.75,0.25,138.4,5,5
curing_AliphaticRings,molecular_descriptor,0.008952612844313049,0.008952612844313049,0.002794402401394176,0.002794402401394176,1.0,0.0,1.0,1.0,142.8,5,5
main_morgan_r3_18,molecular_fingerprint,0.008121220864203586,0.008121220864203586,-0.00042428067723974657,-0.00042428067723974657,1.0,0.0,0.6666666666666666,0.6666666666666666,153.2,5,5
main_morgan_r3_290,molecular_fingerprint,0.007590904493188844,0.007590904493188844,0.001373947135442265,0.001373947135442265,1.0,0.0,0.6666666666666666,0.6666666666666666,161.6,5,5
main_morgan_r3_81,molecular_fingerprint,0.007579358970869278,0.007579358970869278,0.0019785512769788806,0.0019785512769788806,1.0,0.0,0.6666666666666666,0.6666666666666666,144.2,5,5
main_morgan_r3_20,molecular_fingerprint,0.0072923574226917,0.0072923574226917,0.003810257591565863,0.003810257591565863,1.0,0.0,0.6666666666666666,0.6666666666666666,159.6,5,5
main_morgan_r3_265,molecular_fingerprint,0.006575883787838932,0.006575883787838932,-0.00027475139588609127,-0.00027475139588609127,1.0,0.0,0.5,0.5,150.2,5,5
main_morgan_r3_22,molecular_fingerprint,0.006519245866855339,0.006519245866855339,-0.00023460888851291805,-0.00023460888851291805,1.0,0.0,0.6666666666666666,0.6666666666666666,142.4,5,5
main_morgan_r3_185,molecular_fingerprint,0.005923561480523658,0.005923561480523658,-0.0018734677929012969,-0.0018734677929012969,1.0,0.0,0.5,0.5,161.4,5,5
N/P_ratio_sqrt,elemental_composition,0.005156139080758427,0.005156139080758427,-0.0013620841825454754,-0.0013620841825454754,1.0,0.0,1.0,0.0,157.0,5,5
P_content_sqrt,elemental_composition,0.005131068100564368,0.005131068100564368,0.0005372828043070544,0.0005372828043070544,1.0,0.0,0.6666666666666666,0.6666666666666666,158.2,5,5
