outer_fold,feature,feature_group,mean_abs_shap,mean_signed_shap,rank,selected,top20
5,main_morgan_r3_50,molecular_fingerprint,0.0,0.0,259,1,0
5,main_morgan_r3_500,molecular_fingerprint,1.5278054332291655e-05,-1.507228861252468e-05,250,1,0
5,main_morgan_r3_501,molecular_fingerprint,0.05991804318378584,0.028980961364803885,71,1,0
5,main_morgan_r3_502,molecular_fingerprint,0.0,0.0,427,0,0
5,main_morgan_r3_507,molecular_fingerprint,0.05633396667285489,-0.027152441431185094,72,1,0
5,main_morgan_r3_51,molecular_fingerprint,0.0018874475168478154,-0.0018874475168478154,183,1,0
5,main_morgan_r3_54,molecular_fingerprint,1.3007135647866458e-06,1.3007135647866458e-06,256,1,0
5,main_morgan_r3_55,molecular_fingerprint,0.07405445762235172,-0.025715592749270228,64,1,0
5,main_morgan_r3_56,molecular_fingerprint,0.0,0.0,427,0,0
5,main_morgan_r3_58,molecular_fingerprint,0.0002627993499239287,0.0002627993499239287,230,1,0
5,main_morgan_r3_59,molecular_fingerprint,0.00013538709463318808,0.00013538709463318808,235,1,0
5,main_morgan_r3_60,molecular_fingerprint,0.00046959693731709934,0.00037946311410417324,218,1,0
5,main_morgan_r3_61,molecular_fingerprint,0.0,0.0,427,0,0
5,main_morgan_r3_63,molecular_fingerprint,0.0,0.0,427,0,0
5,main_morgan_r3_66,molecular_fingerprint,0.0,0.0,427,0,0
5,main_morgan_r3_67,molecular_fingerprint,0.013968101869729624,-0.00933921948366333,121,1,0
5,main_morgan_r3_69,molecular_fingerprint,0.00183722968860012,-0.0006084501295764411,185,1,0
5,main_morgan_r3_70,molecular_fingerprint,0.00467811692169764,-0.00467811692169764,158,1,0
5,main_morgan_r3_73,molecular_fingerprint,0.0,0.0,427,0,0
5,main_morgan_r3_74,molecular_fingerprint,1.2120110159567385e-05,1.2120110159567385e-05,252,1,0
5,main_morgan_r3_75,molecular_fingerprint,2.2532359558950973e-05,2.2532359558950973e-05,245,1,0
5,main_morgan_r3_79,molecular_fingerprint,0.030930352271949502,0.026596329290558867,94,1,0
5,main_morgan_r3_80,molecular_fingerprint,0.01911571557249031,-0.002868715696259406,112,1,0
5,main_morgan_r3_81,molecular_fingerprint,0.0038481458092832744,0.0027445533241283303,165,1,0
5,main_morgan_r3_82,molecular_fingerprint,0.00039457125518108836,-0.0002321406783044545,222,1,0
5,main_morgan_r3_83,molecular_fingerprint,0.0,0.0,427,0,0
5,main_morgan_r3_84,molecular_fingerprint,0.0004095677580011801,-0.0004095677580011801,220,1,0
5,main_morgan_r3_85,molecular_fingerprint,2.095905822460298e-05,1.883383805829066e-05,246,1,0
5,main_morgan_r3_88,molecular_fingerprint,0.0,0.0,427,0,0
5,main_morgan_r3_89,molecular_fingerprint,0.004467373948708108,-0.0011883910887236534,162,1,0
5,main_morgan_r3_90,molecular_fingerprint,0.0,0.0,427,0,0
5,main_morgan_r3_92,molecular_fingerprint,0.0,0.0,427,0,0
5,main_morgan_r3_94,molecular_fingerprint,0.0030313082366397056,-0.0003087742956079267,171,1,0
5,main_morgan_r3_95,molecular_fingerprint,0.001243797528140594,0.0010036919111425285,194,1,0
5,main_morgan_r3_98,molecular_fingerprint,0.0,0.0,427,0,0
