task,task_type,split_strategy,screening_mode,row_policy,feature_scope,use_BDE,descriptor_mode,use_V7_formula_features,configured_current_view,configured_current_k,outer_splits_requested,outer_splits_completed,inner_splits,selection_scope,selection_rule,formal_row_policy,n_valid_formal_rows,n_neat_rows,n_modified_rows,neat_fr_feature_masking,matching_baseline_leakage_guard,outer_R2_mean,outer_R2_std,outer_RMSE_mean,outer_RMSE_std,outer_MAE_mean,outer_MAE_std,outer_modified_R2_mean,outer_modified_R2_std,outer_modified_RMSE_mean,outer_modified_RMSE_std,outer_modified_MAE_mean,outer_modified_MAE_std,outer_PICP_mean,outer_PICP_std,outer_MPIW_mean,outer_MPIW_std,outer_modified_PICP_mean,outer_modified_PICP_std,outer_modified_MPIW_mean,outer_modified_MPIW_std,selected_view_frequency,selected_model_frequency,selected_k_frequency
Tg,regression,molecule,formulation,baseline_inclusive,all,0,advanced,1,morgan_r3,270,5,5,5,fixed,feature view and K predefined before FINAL evaluation from development-stage sensitivity analyses; only the predictive model is selected using grouped inner CV within each outer-training set; UL94 threshold is estimated using outer-training data only; outer fold used once for evaluation,Baseline-inclusive absolute-property evaluation: valid Loading_total_FR >= 0; neat-EP FR-derived features masked; task-matching EP_matrix feature masked on neat-EP rows; overall and modified-test-subset metrics reported,357,90,267,True,True,0.5211712247458166,0.09748953608668093,15.71900272666873,5.103642194525265,10.881397155747548,2.4912092938461243,0.5832264460621607,0.1346232538788426,14.590144518817159,5.034583777314581,10.156454948322672,2.6663221008598184,0.9549295774647888,0.055807359876504065,102.75362456755036,36.52670445326365,0.9622641509433961,0.05336654952351301,102.75362456755033,36.52670445326365,"[[""morgan_r3"", 5]]","[[""XGB"", 3], [""SoftVote"", 2]]","[[""270"", 5]]"
