feature,feature_group,mean_abs_shap,mean_signed_shap,rank,outer_fold,selected_view,selected_model,selected_requested_k,selected_effective_k
main_morgan_r3_389,molecular_fingerprint,0.1649090352734654,-0.06003738392170312,36,1,morgan_r3,XGB,270,270
P_x_curing_HeavyAtomCount,molecular_descriptor,0.16248280016032768,0.054582473351102744,37,1,morgan_r3,XGB,270,270
main_morgan_r3_415,molecular_fingerprint,0.1519847702022849,0.013534349150334793,38,1,morgan_r3,XGB,270,270
Loading_x_Synergy,formulation_loading,0.15191949680240618,0.00967699625322387,39,1,morgan_r3,XGB,270,270
P_content wt%,elemental_composition,0.14983722938703267,0.07353123068330913,40,1,morgan_r3,XGB,270,270
P_content_log,elemental_composition,0.1464380053179856,0.01376440243614423,41,1,morgan_r3,XGB,270,270
S/P ratio,elemental_composition,0.14513728494891745,-0.08855356068124016,42,1,morgan_r3,XGB,270,270
main_morgan_r3_401,molecular_fingerprint,0.13899357113831992,-0.004717267596473297,43,1,morgan_r3,XGB,270,270
main_morgan_r3_295,molecular_fingerprint,0.12481029628776012,0.03605407723743055,44,1,morgan_r3,XGB,270,270
main_morgan_r3_289,molecular_fingerprint,0.12319989061215889,-0.015085711355269371,45,1,morgan_r3,XGB,270,270
main_morgan_r3_379,molecular_fingerprint,0.11310010036660567,-0.03959926889174515,46,1,morgan_r3,XGB,270,270
main_morgan_r3_92,molecular_fingerprint,0.11242301331108642,-0.11242301331108642,47,1,morgan_r3,XGB,270,270
P_x_curing_HBD,molecular_descriptor,0.10943898694512119,0.026980103351848406,48,1,morgan_r3,XGB,270,270
main_morgan_r3_507,molecular_fingerprint,0.10749256507778121,-0.027537813702753437,49,1,morgan_r3,XGB,270,270
main_morgan_r3_354,molecular_fingerprint,0.10538328269289608,-0.10538328269289608,50,1,morgan_r3,XGB,270,270
curing_NHOHCount,molecular_descriptor,0.10295839824610281,0.011584316452758172,51,1,morgan_r3,XGB,270,270
P_x_CuringAgent_Has_S,molecular_descriptor,0.10183436604747034,0.09528829807221581,52,1,morgan_r3,XGB,270,270
P_Si_loading_sum,formulation_loading,0.09249232749422338,0.03336493598743497,53,1,morgan_r3,XGB,270,270
curing_Kappa3,molecular_descriptor,0.09020891150459648,-0.09020891150459648,54,1,morgan_r3,XGB,270,270
curing_morgan_r3_337,molecular_fingerprint,0.09016646363837122,0.06582116475548704,55,1,morgan_r3,XGB,270,270
Loading_total_FR wt%,formulation_loading,0.08719234221970613,0.029220893073167345,56,1,morgan_r3,XGB,270,270
N_content_wt%_sq,elemental_composition,0.08273505989203436,-0.01524164136395686,57,1,morgan_r3,XGB,270,270
P_x_curing_HBA,molecular_descriptor,0.0821455832715663,0.049557549500217034,58,1,morgan_r3,XGB,270,270
S_loading_real,formulation_loading,0.08213858101516962,-0.032821908170978256,59,1,morgan_r3,XGB,270,270
curing_MolWt,molecular_descriptor,0.07477236575809203,0.06855633492064145,60,1,morgan_r3,XGB,270,270
P_B_loading_ratio,formulation_loading,0.07007357711457494,-0.03211303899265154,61,1,morgan_r3,XGB,270,270
main_morgan_r3_501,molecular_fingerprint,0.06992173051328994,-0.004969315918440571,62,1,morgan_r3,XGB,270,270
P_x_curing_RingCount,molecular_descriptor,0.06341243779137987,0.00624797174855808,63,1,morgan_r3,XGB,270,270
P_x_curing_TPSA,molecular_descriptor,0.058030941673657965,0.028489897059690628,64,1,morgan_r3,XGB,270,270
main_morgan_r3_55,molecular_fingerprint,0.05727338791488565,0.002210070782392804,65,1,morgan_r3,XGB,270,270
S_content wt%,elemental_composition,0.05231358713185828,-0.019793538249666908,66,1,morgan_r3,XGB,270,270
P_N_loading_sum,formulation_loading,0.04854821205320252,-0.006563035755469982,67,1,morgan_r3,XGB,270,270
P_Si_loading_ratio,formulation_loading,0.04736780366045424,-0.009045239479099914,68,1,morgan_r3,XGB,270,270
curing_morgan_r3_39,molecular_fingerprint,0.04417516190144746,-0.029230716245041966,69,1,morgan_r3,XGB,270,270
main_morgan_r3_233,molecular_fingerprint,0.04324680502629942,0.004482453010148472,70,1,morgan_r3,XGB,270,270
main_morgan_r3_14,molecular_fingerprint,0.04250032529364236,0.014313068672652472,71,1,morgan_r3,XGB,270,270
main_morgan_r3_363,molecular_fingerprint,0.038901238831070564,0.030036793242001713,72,1,morgan_r3,XGB,270,270
Si_content wt%,elemental_composition,0.03849606309500005,-0.01706958756471675,73,1,morgan_r3,XGB,270,270
N_content wt%,elemental_composition,0.037362414703885495,0.009942373352047678,74,1,morgan_r3,XGB,270,270
main_morgan_r3_60,molecular_fingerprint,0.03709797252745677,-0.005641951157918401,75,1,morgan_r3,XGB,270,270
S/P_ratio_sq,elemental_composition,0.034714653491973856,-0.02390886674324673,76,1,morgan_r3,XGB,270,270
main_AromaticCarbocycles,other,0.032500824889996,-0.0021233710025747635,77,1,morgan_r3,XGB,270,270
main_morgan_r3_226,molecular_fingerprint,0.03144362453164325,0.03144362453164325,78,1,morgan_r3,XGB,270,270
main_morgan_r3_168,molecular_fingerprint,0.03021040568128228,-0.01567455950503548,79,1,morgan_r3,XGB,270,270
Loading_total_FR_sqrt,formulation_loading,0.029444063522128597,0.015683973869308834,80,1,morgan_r3,XGB,270,270
main_morgan_r3_181,molecular_fingerprint,0.029346565407597384,-0.01633220301113195,81,1,morgan_r3,XGB,270,270
main_morgan_r3_183,molecular_fingerprint,0.02934554500091406,0.008613089577605332,82,1,morgan_r3,XGB,270,270
main_morgan_r3_425,molecular_fingerprint,0.027490408681333036,0.000744412777324521,83,1,morgan_r3,XGB,270,270
Loading_total_FR_sq,formulation_loading,0.025906439417869694,0.006748884599138463,84,1,morgan_r3,XGB,270,270
Preparation_Method_DOPO-based (Co-curing),molecular_descriptor,0.024795325294447446,-0.0007970609707343915,85,1,morgan_r3,XGB,270,270
main_morgan_r3_201,molecular_fingerprint,0.024699699613783113,-0.019494391017489964,86,1,morgan_r3,XGB,270,270
Main_FR_fraction,formulation_loading,0.02441365391222966,-0.004155366029590365,87,1,morgan_r3,XGB,270,270
main_morgan_r3_118,molecular_fingerprint,0.023713547766415606,0.004554568697801894,88,1,morgan_r3,XGB,270,270
main_morgan_r3_1,molecular_fingerprint,0.02232821283861994,-0.0031777762518160886,89,1,morgan_r3,XGB,270,270
Preparation_Method_DOPO-based (Additive + Secondary Crosslinking),curing_and_preparation,0.021135951356651878,0.021135951356651878,90,1,morgan_r3,XGB,270,270
curing_morgan_r3_138,molecular_fingerprint,0.020940299911631467,0.006022950005200176,91,1,morgan_r3,XGB,270,270
main_morgan_r3_449,molecular_fingerprint,0.019287565267748306,-0.019287565267748306,92,1,morgan_r3,XGB,270,270
main_morgan_r3_27,molecular_fingerprint,0.01854576118626736,-0.01854576118626736,93,1,morgan_r3,XGB,270,270
main_morgan_r3_292,molecular_fingerprint,0.017584104272536934,-0.01060546650913441,94,1,morgan_r3,XGB,270,270
main_morgan_r3_290,molecular_fingerprint,0.0172550419014361,-0.0040156525414850935,95,1,morgan_r3,XGB,270,270
main_morgan_r3_433,molecular_fingerprint,0.015746805006638154,0.0076141288679921005,96,1,morgan_r3,XGB,270,270
curing_morgan_r3_144,molecular_fingerprint,0.01428512865987916,0.0053438448419587435,97,1,morgan_r3,XGB,270,270
P_loading_real,formulation_loading,0.014172636578894329,-0.003474156628880237,98,1,morgan_r3,XGB,270,270
CuringAgent_Has_N,molecular_descriptor,0.01410960631807232,0.011643280168063942,99,1,morgan_r3,XGB,270,270
main_morgan_r3_286,molecular_fingerprint,0.013665904932034524,-0.002843224232912893,100,1,morgan_r3,XGB,270,270
main_morgan_r3_90,molecular_fingerprint,0.012992683368890246,0.004451923087601447,101,1,morgan_r3,XGB,270,270
N/P_ratio_sq,elemental_composition,0.012483844495792368,0.002600985048856175,102,1,morgan_r3,XGB,270,270
main_morgan_r3_174,molecular_fingerprint,0.012361501906481063,0.006558509634600742,103,1,morgan_r3,XGB,270,270
main_morgan_r3_428,molecular_fingerprint,0.011934487369791087,5.894206748861449e-05,104,1,morgan_r3,XGB,270,270
main_morgan_r3_346,molecular_fingerprint,0.011744114657243076,0.004843617909484441,105,1,morgan_r3,XGB,270,270
main_morgan_r3_331,molecular_fingerprint,0.011109885929359329,-0.010048113208678032,106,1,morgan_r3,XGB,270,270
Synergy_type_P-Si,other,0.010970874928817565,0.010970874928817565,107,1,morgan_r3,XGB,270,270
P_loading_real_sq,formulation_loading,0.010845065560812753,0.0007870389697038467,108,1,morgan_r3,XGB,270,270
main_morgan_r3_293,molecular_fingerprint,0.010620049308571545,-0.00975750719921456,109,1,morgan_r3,XGB,270,270
main_morgan_r3_209,molecular_fingerprint,0.010157073910037675,0.010157073910037675,110,1,morgan_r3,XGB,270,270
main_morgan_r3_330,molecular_fingerprint,0.009974610264309576,-0.009974610264309576,111,1,morgan_r3,XGB,270,270
main_morgan_r3_387,molecular_fingerprint,0.00990628213311235,0.0073597112980981665,112,1,morgan_r3,XGB,270,270
main_morgan_r3_162,molecular_fingerprint,0.009881536610838442,0.0033927219526635266,113,1,morgan_r3,XGB,270,270
main_morgan_r3_117,molecular_fingerprint,0.008504297848170006,-0.0010542517993599179,114,1,morgan_r3,XGB,270,270
Si_loading_real,formulation_loading,0.00822242869115952,-0.003601294028986659,115,1,morgan_r3,XGB,270,270
main_morgan_r3_374,molecular_fingerprint,0.008081551591037881,-0.002303743912424481,116,1,morgan_r3,XGB,270,270
P_loading_real_sqrt,formulation_loading,0.007878067277164925,-0.0011508957782967227,117,1,morgan_r3,XGB,270,270
main_morgan_r3_261,molecular_fingerprint,0.007446172424695556,-0.003908868958759639,118,1,morgan_r3,XGB,270,270
main_morgan_r3_493,molecular_fingerprint,0.00641164487020837,-0.001850340469843811,119,1,morgan_r3,XGB,270,270
main_morgan_r3_502,molecular_fingerprint,0.006248938623401854,0.0023602647085984546,120,1,morgan_r3,XGB,270,270
main_morgan_r3_338,molecular_fingerprint,0.006079432368278505,-0.0012866523530748152,121,1,morgan_r3,XGB,270,270
main_morgan_r3_265,molecular_fingerprint,0.0060272341014610395,-0.0060272341014610395,122,1,morgan_r3,XGB,270,270
main_morgan_r3_390,molecular_fingerprint,0.005855510000449914,0.005855510000449914,123,1,morgan_r3,XGB,270,270
main_morgan_r3_41,molecular_fingerprint,0.005243447139445279,-0.003026179929988252,124,1,morgan_r3,XGB,270,270
curing_RotBonds,molecular_descriptor,0.00483343730059763,-0.004717318685725334,125,1,morgan_r3,XGB,270,270
main_morgan_r3_204,molecular_fingerprint,0.004575439401798783,0.0023287550318572266,126,1,morgan_r3,XGB,270,270
main_morgan_r3_287,molecular_fingerprint,0.004557329220697283,-0.0005332304464860094,127,1,morgan_r3,XGB,270,270
main_morgan_r3_371,molecular_fingerprint,0.004205310980065002,0.0014993721308807551,128,1,morgan_r3,XGB,270,270
main_morgan_r3_399,molecular_fingerprint,0.003977418150752784,-0.003977418150752784,129,1,morgan_r3,XGB,270,270
main_morgan_r3_176,molecular_fingerprint,0.0033801190037694236,0.002396811648375458,130,1,morgan_r3,XGB,270,270
main_morgan_r3_94,molecular_fingerprint,0.0026989783595005677,0.002229590817458102,131,1,morgan_r3,XGB,270,270
main_morgan_r3_206,molecular_fingerprint,0.002550255610711043,0.0017377847971187703,132,1,morgan_r3,XGB,270,270
main_morgan_r3_32,molecular_fingerprint,0.0015362145508536033,0.0009217287387905848,133,1,morgan_r3,XGB,270,270
S_loading_real_sqrt,formulation_loading,0.0012126307313640912,-0.0012126307313640912,134,1,morgan_r3,XGB,270,270
P_content_sq,elemental_composition,0.0012091517117288383,0.0012091517117288383,135,1,morgan_r3,XGB,270,270
main_morgan_r3_185,molecular_fingerprint,0.0011904891983916355,0.0011904891983916355,136,1,morgan_r3,XGB,270,270
curing_morgan_r3_231,molecular_fingerprint,0.00040294504620962655,0.00040294504620962655,137,1,morgan_r3,XGB,270,270
main_morgan_r3_101,molecular_fingerprint,0.00025248942172361745,-0.00025248942172361745,138,1,morgan_r3,XGB,270,270
N_content_wt%_sqrt,elemental_composition,0.00022670810421307884,0.0001889234201775657,139,1,morgan_r3,XGB,270,270
Synergy_type_P-only,other,0.00011854206315345235,-0.00011854206315345235,140,1,morgan_r3,XGB,270,270
S/P_ratio_sqrt,elemental_composition,0.0,0.0,141,1,morgan_r3,XGB,270,270
N/P_ratio_sqrt,elemental_composition,0.0,0.0,142,1,morgan_r3,XGB,270,270
main_morgan_r3_161,molecular_fingerprint,0.0,0.0,143,1,morgan_r3,XGB,270,270
main_morgan_r3_152,molecular_fingerprint,0.0,0.0,144,1,morgan_r3,XGB,270,270
main_morgan_r3_151,molecular_fingerprint,0.0,0.0,145,1,morgan_r3,XGB,270,270
main_morgan_r3_147,molecular_fingerprint,0.0,0.0,146,1,morgan_r3,XGB,270,270
main_morgan_r3_137,molecular_fingerprint,0.0,0.0,147,1,morgan_r3,XGB,270,270
main_morgan_r3_139,molecular_fingerprint,0.0,0.0,148,1,morgan_r3,XGB,270,270
main_morgan_r3_130,molecular_fingerprint,0.0,0.0,149,1,morgan_r3,XGB,270,270
main_morgan_r3_128,molecular_fingerprint,0.0,0.0,150,1,morgan_r3,XGB,270,270
main_morgan_r3_103,molecular_fingerprint,0.0,0.0,151,1,morgan_r3,XGB,270,270
main_morgan_r3_126,molecular_fingerprint,0.0,0.0,152,1,morgan_r3,XGB,270,270
main_morgan_r3_119,molecular_fingerprint,0.0,0.0,153,1,morgan_r3,XGB,270,270
main_morgan_r3_116,molecular_fingerprint,0.0,0.0,154,1,morgan_r3,XGB,270,270
main_morgan_r3_111,molecular_fingerprint,0.0,0.0,155,1,morgan_r3,XGB,270,270
main_morgan_r3_84,molecular_fingerprint,0.0,0.0,156,1,morgan_r3,XGB,270,270
main_morgan_r3_95,molecular_fingerprint,0.0,0.0,157,1,morgan_r3,XGB,270,270
main_morgan_r3_98,molecular_fingerprint,0.0,0.0,158,1,morgan_r3,XGB,270,270
main_morgan_r3_59,molecular_fingerprint,0.0,0.0,159,1,morgan_r3,XGB,270,270
main_morgan_r3_58,molecular_fingerprint,0.0,0.0,160,1,morgan_r3,XGB,270,270
main_morgan_r3_80,molecular_fingerprint,0.0,0.0,161,1,morgan_r3,XGB,270,270
main_morgan_r3_83,molecular_fingerprint,0.0,0.0,162,1,morgan_r3,XGB,270,270
main_morgan_r3_61,molecular_fingerprint,0.0,0.0,163,1,morgan_r3,XGB,270,270
main_morgan_r3_70,molecular_fingerprint,0.0,0.0,164,1,morgan_r3,XGB,270,270
main_morgan_r3_81,molecular_fingerprint,0.0,0.0,165,1,morgan_r3,XGB,270,270
main_morgan_r3_18,molecular_fingerprint,0.0,0.0,166,1,morgan_r3,XGB,270,270
main_morgan_r3_28,molecular_fingerprint,0.0,0.0,167,1,morgan_r3,XGB,270,270
main_morgan_r3_26,molecular_fingerprint,0.0,0.0,168,1,morgan_r3,XGB,270,270
main_morgan_r3_31,molecular_fingerprint,0.0,0.0,169,1,morgan_r3,XGB,270,270
main_morgan_r3_29,molecular_fingerprint,0.0,0.0,170,1,morgan_r3,XGB,270,270
main_morgan_r3_34,molecular_fingerprint,0.0,0.0,171,1,morgan_r3,XGB,270,270
main_morgan_r3_40,molecular_fingerprint,0.0,0.0,172,1,morgan_r3,XGB,270,270
main_morgan_r3_44,molecular_fingerprint,0.0,0.0,173,1,morgan_r3,XGB,270,270
main_morgan_r3_50,molecular_fingerprint,0.0,0.0,174,1,morgan_r3,XGB,270,270
P_content_sqrt,elemental_composition,0.0,0.0,175,1,morgan_r3,XGB,270,270
S_content_wt%_sqrt,elemental_composition,0.0,0.0,176,1,morgan_r3,XGB,270,270
Si_content_wt%_sq,elemental_composition,0.0,0.0,177,1,morgan_r3,XGB,270,270
main_morgan_r3_0,molecular_fingerprint,0.0,0.0,178,1,morgan_r3,XGB,270,270
main_AromaticRings,molecular_descriptor,0.0,0.0,179,1,morgan_r3,XGB,270,270
Si_content_wt%_sqrt,elemental_composition,0.0,0.0,180,1,morgan_r3,XGB,270,270
main_morgan_r3_10,molecular_fingerprint,0.0,0.0,181,1,morgan_r3,XGB,270,270
main_morgan_r3_13,molecular_fingerprint,0.0,0.0,182,1,morgan_r3,XGB,270,270
main_morgan_r3_15,molecular_fingerprint,0.0,0.0,183,1,morgan_r3,XGB,270,270
main_morgan_r3_20,molecular_fingerprint,0.0,0.0,184,1,morgan_r3,XGB,270,270
main_morgan_r3_22,molecular_fingerprint,0.0,0.0,185,1,morgan_r3,XGB,270,270
main_morgan_r3_21,molecular_fingerprint,0.0,0.0,186,1,morgan_r3,XGB,270,270
main_morgan_r3_4,molecular_fingerprint,0.0,0.0,187,1,morgan_r3,XGB,270,270
curing_morgan_r3_28,molecular_fingerprint,0.0,0.0,188,1,morgan_r3,XGB,270,270
curing_Kappa1,molecular_descriptor,0.0,0.0,189,1,morgan_r3,XGB,270,270
Has_P,elemental_composition,0.0,0.0,190,1,morgan_r3,XGB,270,270
Has_N,elemental_composition,0.0,0.0,191,1,morgan_r3,XGB,270,270
curing_AliphaticRings,molecular_descriptor,0.0,0.0,192,1,morgan_r3,XGB,270,270
curing_SaturatedRings,molecular_descriptor,0.0,0.0,193,1,morgan_r3,XGB,270,270
curing_NumValenceElectrons,molecular_descriptor,0.0,0.0,194,1,morgan_r3,XGB,270,270
curing_FractionCSP3,molecular_descriptor,0.0,0.0,195,1,morgan_r3,XGB,270,270
curing_HeavyAtomCount,molecular_descriptor,0.0,0.0,196,1,morgan_r3,XGB,270,270
curing_AromaticRings,molecular_descriptor,0.0,0.0,197,1,morgan_r3,XGB,270,270
curing_RingCount,molecular_descriptor,0.0,0.0,198,1,morgan_r3,XGB,270,270
Has_S,elemental_composition,0.0,0.0,199,1,morgan_r3,XGB,270,270
Synergy_type_P-N-S,other,0.0,0.0,200,1,morgan_r3,XGB,270,270
curing_BertzCT,molecular_descriptor,0.0,0.0,201,1,morgan_r3,XGB,270,270
curing_NOCount,molecular_descriptor,0.0,0.0,202,1,morgan_r3,XGB,270,270
main_morgan_r3_281,molecular_fingerprint,0.0,0.0,203,1,morgan_r3,XGB,270,270
main_morgan_r3_266,molecular_fingerprint,0.0,0.0,204,1,morgan_r3,XGB,270,270
main_morgan_r3_166,molecular_fingerprint,0.0,0.0,205,1,morgan_r3,XGB,270,270
main_morgan_r3_173,molecular_fingerprint,0.0,0.0,206,1,morgan_r3,XGB,270,270
main_morgan_r3_367,molecular_fingerprint,0.0,0.0,207,1,morgan_r3,XGB,270,270
main_morgan_r3_357,molecular_fingerprint,0.0,0.0,208,1,morgan_r3,XGB,270,270
main_morgan_r3_360,molecular_fingerprint,0.0,0.0,209,1,morgan_r3,XGB,270,270
main_morgan_r3_361,molecular_fingerprint,0.0,0.0,210,1,morgan_r3,XGB,270,270
main_morgan_r3_344,molecular_fingerprint,0.0,0.0,211,1,morgan_r3,XGB,270,270
main_morgan_r3_329,molecular_fingerprint,0.0,0.0,212,1,morgan_r3,XGB,270,270
main_morgan_r3_351,molecular_fingerprint,0.0,0.0,213,1,morgan_r3,XGB,270,270
main_morgan_r3_300,molecular_fingerprint,0.0,0.0,214,1,morgan_r3,XGB,270,270
main_morgan_r3_301,molecular_fingerprint,0.0,0.0,215,1,morgan_r3,XGB,270,270
main_morgan_r3_303,molecular_fingerprint,0.0,0.0,216,1,morgan_r3,XGB,270,270
main_morgan_r3_305,molecular_fingerprint,0.0,0.0,217,1,morgan_r3,XGB,270,270
main_morgan_r3_308,molecular_fingerprint,0.0,0.0,218,1,morgan_r3,XGB,270,270
main_morgan_r3_317,molecular_fingerprint,0.0,0.0,219,1,morgan_r3,XGB,270,270
main_morgan_r3_318,molecular_fingerprint,0.0,0.0,220,1,morgan_r3,XGB,270,270
main_morgan_r3_322,molecular_fingerprint,0.0,0.0,221,1,morgan_r3,XGB,270,270
main_morgan_r3_324,molecular_fingerprint,0.0,0.0,222,1,morgan_r3,XGB,270,270
main_morgan_r3_203,molecular_fingerprint,0.0,0.0,223,1,morgan_r3,XGB,270,270
main_morgan_r3_198,molecular_fingerprint,0.0,0.0,224,1,morgan_r3,XGB,270,270
main_morgan_r3_197,molecular_fingerprint,0.0,0.0,225,1,morgan_r3,XGB,270,270
main_morgan_r3_196,molecular_fingerprint,0.0,0.0,226,1,morgan_r3,XGB,270,270
main_morgan_r3_190,molecular_fingerprint,0.0,0.0,227,1,morgan_r3,XGB,270,270
main_morgan_r3_191,molecular_fingerprint,0.0,0.0,228,1,morgan_r3,XGB,270,270
main_morgan_r3_165,molecular_fingerprint,0.0,0.0,229,1,morgan_r3,XGB,270,270
main_morgan_r3_210,molecular_fingerprint,0.0,0.0,230,1,morgan_r3,XGB,270,270
main_morgan_r3_227,molecular_fingerprint,0.0,0.0,231,1,morgan_r3,XGB,270,270
main_morgan_r3_216,molecular_fingerprint,0.0,0.0,232,1,morgan_r3,XGB,270,270
main_morgan_r3_236,molecular_fingerprint,0.0,0.0,233,1,morgan_r3,XGB,270,270
main_morgan_r3_244,molecular_fingerprint,0.0,0.0,234,1,morgan_r3,XGB,270,270
main_morgan_r3_257,molecular_fingerprint,0.0,0.0,235,1,morgan_r3,XGB,270,270
main_morgan_r3_246,molecular_fingerprint,0.0,0.0,236,1,morgan_r3,XGB,270,270
main_morgan_r3_405,molecular_fingerprint,0.0,0.0,237,1,morgan_r3,XGB,270,270
main_morgan_r3_393,molecular_fingerprint,0.0,0.0,238,1,morgan_r3,XGB,270,270
main_morgan_r3_479,molecular_fingerprint,0.0,0.0,239,1,morgan_r3,XGB,270,270
main_morgan_r3_474,molecular_fingerprint,0.0,0.0,240,1,morgan_r3,XGB,270,270
main_morgan_r3_480,molecular_fingerprint,0.0,0.0,241,1,morgan_r3,XGB,270,270
main_morgan_r3_452,molecular_fingerprint,0.0,0.0,242,1,morgan_r3,XGB,270,270
main_morgan_r3_456,molecular_fingerprint,0.0,0.0,243,1,morgan_r3,XGB,270,270
main_morgan_r3_460,molecular_fingerprint,0.0,0.0,244,1,morgan_r3,XGB,270,270
main_morgan_r3_463,molecular_fingerprint,0.0,0.0,245,1,morgan_r3,XGB,270,270
main_morgan_r3_464,molecular_fingerprint,0.0,0.0,246,1,morgan_r3,XGB,270,270
main_morgan_r3_438,molecular_fingerprint,0.0,0.0,247,1,morgan_r3,XGB,270,270
main_morgan_r3_448,molecular_fingerprint,0.0,0.0,248,1,morgan_r3,XGB,270,270
main_morgan_r3_385,molecular_fingerprint,0.0,0.0,249,1,morgan_r3,XGB,270,270
main_morgan_r3_412,molecular_fingerprint,0.0,0.0,250,1,morgan_r3,XGB,270,270
main_morgan_r3_423,molecular_fingerprint,0.0,0.0,251,1,morgan_r3,XGB,270,270
main_morgan_r3_419,molecular_fingerprint,0.0,0.0,252,1,morgan_r3,XGB,270,270
main_morgan_r3_430,molecular_fingerprint,0.0,0.0,253,1,morgan_r3,XGB,270,270
main_morgan_r3_432,molecular_fingerprint,0.0,0.0,254,1,morgan_r3,XGB,270,270
main_morgan_r3_381,molecular_fingerprint,0.0,0.0,255,1,morgan_r3,XGB,270,270
main_morgan_r3_495,molecular_fingerprint,0.0,0.0,256,1,morgan_r3,XGB,270,270
main_morgan_r3_492,molecular_fingerprint,0.0,0.0,257,1,morgan_r3,XGB,270,270
main_morgan_r3_488,molecular_fingerprint,0.0,0.0,258,1,morgan_r3,XGB,270,270
P_B_loading_sum,formulation_loading,0.0,0.0,259,1,morgan_r3,XGB,270,270
main_morgan_r3_485,molecular_fingerprint,0.0,0.0,260,1,morgan_r3,XGB,270,270
Si_loading_real_sqrt,formulation_loading,0.0,0.0,261,1,morgan_r3,XGB,270,270
P_Si_loading_product,formulation_loading,0.0,0.0,262,1,morgan_r3,XGB,270,270
