feature,feature_group,mean_abs_shap,mean_signed_shap,rank,outer_fold,selected_view,selected_model,selected_requested_k,selected_effective_k
EP_matrix_Tg,ep_baseline,4.538048289765785,-2.6563829975745943,1,2,morgan_r3,XGB,270,270
Cure_Temp_Max,curing_and_preparation,3.4069034619400753,0.3483997319288512,2,2,morgan_r3,XGB,270,270
CuringAgent_Has_S,molecular_descriptor,2.558290068882568,-0.8514711233401776,3,2,morgan_r3,XGB,270,270
EP_matrix_Tg_sq,ep_baseline,1.4148301376430836,-0.6994451903818277,4,2,morgan_r3,XGB,270,270
main_FractionCSP3,molecular_descriptor,1.2536567878520057,-0.8177606447689083,5,2,morgan_r3,XGB,270,270
curing_MolMR,molecular_descriptor,0.9049568145696282,-0.45931237042208933,6,2,morgan_r3,XGB,270,270
main_BalabanJ,other,0.8769824582452163,-0.11053840941076888,7,2,morgan_r3,XGB,270,270
P_x_curing_LogP,molecular_descriptor,0.8079233435194729,-0.044371526337021766,8,2,morgan_r3,XGB,270,270
P_S_loading_sum,formulation_loading,0.7751810933643072,-0.06323542798520064,9,2,morgan_r3,XGB,270,270
curing_TPSA,molecular_descriptor,0.7559460645029321,-0.2358334423216163,10,2,morgan_r3,XGB,270,270
main_morgan_r3_85,molecular_fingerprint,0.7113313705043403,0.016850292957517242,11,2,morgan_r3,XGB,270,270
EP_matrix_Tg_sqrt,ep_baseline,0.709593019319905,-0.3346602618404561,12,2,morgan_r3,XGB,270,270
P_x_curing_FractionCSP3,molecular_descriptor,0.6658972187981839,-0.003844572800832474,13,2,morgan_r3,XGB,270,270
main_morgan_r3_501,molecular_fingerprint,0.64203812493684,-0.1302866506457536,14,2,morgan_r3,XGB,270,270
main_morgan_r3_131,molecular_fingerprint,0.5385931660942472,-0.002244163305731482,15,2,morgan_r3,XGB,270,270
main_BertzCT,other,0.5383594299515244,0.03940058784779262,16,2,morgan_r3,XGB,270,270
main_morgan_r3_208,molecular_fingerprint,0.4848380867896291,-0.009141567356418813,17,2,morgan_r3,XGB,270,270
curing_NHOHCount,molecular_descriptor,0.34391987510517036,-0.16421787719733807,18,2,morgan_r3,XGB,270,270
curing_morgan_r3_295,molecular_fingerprint,0.3071542553701956,0.3071542553701956,19,2,morgan_r3,XGB,270,270
P_N_loading_ratio,formulation_loading,0.2992709526233374,-0.04916311029344798,20,2,morgan_r3,XGB,270,270
P_N_loading_sum,formulation_loading,0.29606922004682307,-0.043809730467490024,21,2,morgan_r3,XGB,270,270
curing_ExactMolWt,molecular_descriptor,0.2893070077805573,-0.07078974427112067,22,2,morgan_r3,XGB,270,270
main_morgan_r3_218,molecular_fingerprint,0.278727945660034,-0.009839943416106204,23,2,morgan_r3,XGB,270,270
curing_HBD,molecular_descriptor,0.2778920703671045,0.2778920703671045,24,2,morgan_r3,XGB,270,270
P_content_log,elemental_composition,0.27127530275236084,-0.014992920268559824,25,2,morgan_r3,XGB,270,270
Preparation_Method_DOPO-based (Additive + Secondary Crosslinking),curing_and_preparation,0.25131699478822866,0.11204783834879181,26,2,morgan_r3,XGB,270,270
Synergy_x_EP_matrix_Tg,formulation_interaction,0.24902617818339629,-0.06198468832635425,27,2,morgan_r3,XGB,270,270
Loading_total_FR wt%,formulation_loading,0.23441125511819141,-0.11151555885502601,28,2,morgan_r3,XGB,270,270
P_Si_loading_ratio,formulation_loading,0.22985756819809072,-0.017594508221631666,29,2,morgan_r3,XGB,270,270
P_content wt%,elemental_composition,0.19681648952692435,0.0005930507132628303,30,2,morgan_r3,XGB,270,270
main_morgan_r3_67,molecular_fingerprint,0.18642283891431158,0.056254280004650374,31,2,morgan_r3,XGB,270,270
