feature,feature_group,mean_abs_shap_all_folds,mean_abs_shap_when_selected,mean_signed_shap_all_folds,mean_signed_shap_when_selected,selected_feature_frequency,top20_frequency,direction_consistency,positive_direction_fraction_when_selected,mean_rank_all_folds,folds_present,n_shap_folds,stability_level
main_morgan_r2_95,molecular_fingerprint,0.000246757421738,0.0006168935543451,-0.0001357165819559,-0.0003392914548898,0.4,0.0,1.0,0.0,160.8,2,5,Low
Has_S,elemental_composition,0.0002204526236539,0.0002204526236539,-0.000212709755704,-0.000212709755704,1.0,0.0,1.0,0.0,107.6,5,5,Low
main_morgan_r2_43,molecular_fingerprint,0.0001331645997766,0.0003329114994416,6.877058328917394e-05,0.0001719264582229,0.4,0.0,1.0,1.0,165.2,2,5,Low
S/P_ratio_sq,elemental_composition,0.0001200218082043,0.0001500272602554,-8.506353158607249e-05,-0.0001063294144825,0.8,0.0,1.0,0.0,133.0,4,5,Low
main_morgan_r2_93,molecular_fingerprint,9.088448150497345e-05,0.0004544224075248,2.417133986536002e-06,1.208566993268001e-05,0.2,0.0,1.0,1.0,189.6,1,5,Low
Main_FR_present,other,9.897067961800425e-07,1.2371334952250529e-06,1.2684455917527294e-07,1.5855569896909119e-07,0.8,0.0,1.0,1.0,128.0,4,5,Low
CuringAgent_Has_B,molecular_descriptor,0.0,0.0,0.0,0.0,0.4,0.0,,,154.6,2,5,Low
Co_FR_fraction,formulation_loading,0.0,0.0,0.0,0.0,0.4,0.0,,,153.4,2,5,Low
curing_HBD,molecular_descriptor,0.0,0.0,0.0,0.0,0.4,0.0,,,173.2,2,5,Low
main_morgan_r2_61,molecular_fingerprint,0.0,0.0,0.0,0.0,0.4,0.0,,,164.6,2,5,Low
curing_morgan_r2_8,molecular_fingerprint,0.0,0.0,0.0,0.0,0.4,0.0,,,175.8,2,5,Low
P_x_CuringAgent_Has_B,molecular_descriptor,0.0,0.0,0.0,0.0,0.4,0.0,,,157.0,2,5,Low
B_loading_real_sqrt,formulation_loading,0.0,0.0,0.0,0.0,0.2,0.0,,,186.6,1,5,Low
co_AromaticRings,molecular_descriptor,0.0,0.0,0.0,0.0,0.2,0.0,,,186.0,1,5,Low
co_RotBonds,other,0.0,0.0,0.0,0.0,0.2,0.0,,,184.2,1,5,Low
co_morgan_r2_10,molecular_fingerprint,0.0,0.0,0.0,0.0,0.2,0.0,,,186.2,1,5,Low
co_morgan_r2_15,molecular_fingerprint,0.0,0.0,0.0,0.0,0.2,0.0,,,186.4,1,5,Low
main_morgan_r2_103,molecular_fingerprint,0.0,0.0,0.0,0.0,0.2,0.0,,,184.8,1,5,Low
main_morgan_r2_117,molecular_fingerprint,0.0,0.0,0.0,0.0,0.2,0.0,,,185.4,1,5,Low
main_morgan_r2_118,molecular_fingerprint,0.0,0.0,0.0,0.0,0.2,0.0,,,185.2,1,5,Low
main_morgan_r2_35,molecular_fingerprint,0.0,0.0,0.0,0.0,0.2,0.0,,,183.6,1,5,Low
main_morgan_r2_5,molecular_fingerprint,0.0,0.0,0.0,0.0,0.2,0.0,,,178.6,1,5,Low
main_morgan_r2_72,molecular_fingerprint,0.0,0.0,0.0,0.0,0.2,0.0,,,182.4,1,5,Low
main_morgan_r2_9,molecular_fingerprint,0.0,0.0,0.0,0.0,0.2,0.0,,,179.0,1,5,Low
main_morgan_r2_97,molecular_fingerprint,0.0,0.0,0.0,0.0,0.2,0.0,,,187.8,1,5,Low
