feature,feature_group,mean_abs_shap_all_folds,mean_abs_shap_when_selected,mean_signed_shap_all_folds,mean_signed_shap_when_selected,selected_feature_frequency,top20_frequency,direction_consistency,positive_direction_fraction_when_selected,mean_rank_all_folds,folds_present,n_shap_folds,stability_level
P_N_loading_ratio,formulation_loading,0.4328088040100151,0.4328088040100151,0.0465382335337827,0.0465382335337827,1.0,1.0,0.6,0.4,16.2,5,5,Medium
curing_TPSA,molecular_descriptor,0.3899815435955377,0.3899815435955377,0.0265989112942679,0.0265989112942679,1.0,0.4,0.6,0.4,29.6,5,5,Low
P_x_curing_FractionCSP3,molecular_descriptor,0.3775707180714074,0.3775707180714074,-0.0550909543346323,-0.0550909543346323,1.0,0.6,0.8,0.2,30.0,5,5,Medium
curing_ExactMolWt,molecular_descriptor,0.3719998835181252,0.3719998835181252,-0.0445480755762115,-0.0445480755762115,1.0,0.4,0.6,0.6,28.4,5,5,Low
main_BertzCT,other,0.3660074088450105,0.4575092610562631,-0.0430735083344198,-0.0538418854180248,0.8,0.6,0.75,0.75,99.2,4,5,Medium
curing_MolWt,molecular_descriptor,0.3457721484752579,0.3457721484752579,0.1487008914439788,0.1487008914439788,1.0,0.4,0.6,0.6,36.2,5,5,Low
curing_morgan_r3_80,molecular_fingerprint,0.3135854055209999,0.3919817569012499,0.0470507706854324,0.0588134633567905,0.8,0.2,0.75,0.75,109.4,4,5,Low
P_S_loading_ratio,formulation_loading,0.3104545925001251,0.3104545925001251,-0.0280788212160694,-0.0280788212160694,1.0,0.6,0.8,0.2,22.0,5,5,Medium
main_morgan_r3_501,molecular_fingerprint,0.2899596866316494,0.2899596866316494,-0.0315081362034974,-0.0315081362034974,1.0,0.4,0.6,0.4,40.0,5,5,Low
curing_morgan_r3_295,molecular_fingerprint,0.287696894864362,0.4794948247739367,0.287696894864362,0.4794948247739367,0.6,0.6,1.0,1.0,179.6,3,5,Low
main_morgan_r3_208,molecular_fingerprint,0.2357337254542012,0.2357337254542012,-0.035227048337244,-0.035227048337244,1.0,0.2,0.6,0.4,34.6,5,5,Low
P_content_log,elemental_composition,0.231986404129641,0.231986404129641,-0.0188803142820615,-0.0188803142820615,1.0,0.2,0.6,0.4,27.0,5,5,Low
curing_Kappa3,molecular_descriptor,0.2315105532522968,0.289388191565371,0.1804073195231181,0.2255091494038976,0.8,0.2,0.75,0.75,118.2,4,5,Low
main_morgan_r3_131,molecular_fingerprint,0.2157611134168324,0.2697013917710406,-0.0064136181259894,-0.0080170226574867,0.8,0.2,0.75,0.25,107.8,4,5,Low
curing_NHOHCount,molecular_descriptor,0.1937299039332989,0.1937299039332989,-0.0098263983556966,-0.0098263983556966,1.0,0.4,0.5,0.5,79.2,5,5,Low
P_content wt%,elemental_composition,0.1921613026573412,0.1921613026573412,0.0072821529175156,0.0072821529175156,1.0,0.2,0.8,0.8,32.8,5,5,Low
main_morgan_r3_85,molecular_fingerprint,0.1876746699021594,0.2345933373776993,-0.0420303786305314,-0.0525379732881642,0.8,0.2,0.6666666666666666,0.6666666666666666,174.2,4,5,Low
main_morgan_r3_354,molecular_fingerprint,0.1874355976055376,0.1874355976055376,-0.0509810339879693,-0.0509810339879693,1.0,0.2,0.75,0.25,76.2,5,5,Low
Loading_x_Synergy,formulation_loading,0.1841977916990896,0.1841977916990896,-0.0031677789306669,-0.0031677789306669,1.0,0.2,0.6,0.6,33.6,5,5,Low
curing_morgan_r3_144,molecular_fingerprint,0.1832175236331445,0.1832175236331445,-0.050460743394262,-0.050460743394262,1.0,0.2,0.6,0.4,86.8,5,5,Low
curing_HBD,molecular_descriptor,0.1830809340974988,0.1830809340974988,0.0406945517181194,0.0406945517181194,1.0,0.2,0.75,0.25,73.6,5,5,Low
curing_morgan_r3_39,molecular_fingerprint,0.1819463496927292,0.3032439161545487,0.0113239035762186,0.0188731726270311,0.6,0.2,0.6666666666666666,0.6666666666666666,197.6,3,5,Low
P_Si_loading_ratio,formulation_loading,0.1779805177765757,0.1779805177765757,-0.0017617521687379,-0.0017617521687379,1.0,0.0,0.6,0.4,37.2,5,5,Low
Loading_total_FR wt%,formulation_loading,0.1643354640617446,0.1643354640617446,-0.0212241567024955,-0.0212241567024955,1.0,0.2,0.6,0.4,38.8,5,5,Low
main_morgan_r3_386,molecular_fingerprint,0.1612283948233611,0.1612283948233611,-0.05523649458636,-0.05523649458636,1.0,0.2,0.75,0.25,82.0,5,5,Low
P_N_loading_sum,formulation_loading,0.1532648584988545,0.1532648584988545,-0.0036588922320866,-0.0036588922320866,1.0,0.0,0.8,0.2,41.6,5,5,Low
P_x_curing_RotBonds,molecular_descriptor,0.1452850219626378,0.1452850219626378,0.0307255809196137,0.0307255809196137,1.0,0.0,0.6,0.6,40.4,5,5,Low
N/P ratio,elemental_composition,0.1426407226784064,0.1426407226784064,0.0210886659125926,0.0210886659125926,1.0,0.0,0.6,0.4,41.0,5,5,Low
curing_LabuteASA,molecular_descriptor,0.1426143931842072,0.1426143931842072,0.0587569660929105,0.0587569660929105,1.0,0.0,0.6,0.6,55.2,5,5,Low
main_morgan_r3_73,molecular_fingerprint,0.1287065971989132,0.6435329859945664,-0.0801440309777907,-0.4007201548889537,0.2,0.2,1.0,0.0,343.8,1,5,Low
curing_HeavyAtomCount,molecular_descriptor,0.1251390979210544,0.1251390979210544,0.0237838231543794,0.0237838231543794,1.0,0.0,0.5,0.5,70.6,5,5,Low
main_NHOHCount,other,0.1164683115757862,0.2911707789394657,-0.0436984233817056,-0.1092460584542641,0.4,0.2,1.0,0.0,265.2,2,5,Low
P_x_curing_MolWt,molecular_descriptor,0.1108504960635915,0.1108504960635915,-0.0007267426601788,-0.0007267426601788,1.0,0.0,0.6,0.6,50.6,5,5,Low
P_content_x_EP_matrix_Tg,formulation_interaction,0.1103284149445034,0.1379105186806292,0.031736360513022,0.0396704506412775,0.8,0.0,0.75,0.75,118.4,4,5,Low
P_x_curing_TPSA,molecular_descriptor,0.1102653335748991,0.1102653335748991,0.000404055840175,0.000404055840175,1.0,0.0,0.8,0.8,47.0,5,5,Low
P_x_curing_HBA,molecular_descriptor,0.0954058483102646,0.0954058483102646,0.0181864247104086,0.0181864247104086,1.0,0.0,0.8,0.8,52.0,5,5,Low
P_Si_loading_sum,formulation_loading,0.0943935627940503,0.0943935627940503,-0.0102997972929531,-0.0102997972929531,1.0,0.0,0.6,0.6,49.8,5,5,Low
main_morgan_r3_331,molecular_fingerprint,0.0911348420802282,0.0911348420802282,-0.0106575822473837,-0.0106575822473837,1.0,0.0,0.6,0.4,62.8,5,5,Low
P_x_curing_HBD,molecular_descriptor,0.0892089745910414,0.1115112182388018,0.0201947925156045,0.0252434906445057,0.8,0.0,1.0,1.0,131.6,4,5,Low
main_RingCount,molecular_descriptor,0.0887516416537289,0.1479194027562148,-0.0058389264839156,-0.0097315441398594,0.6,0.2,0.6666666666666666,0.6666666666666666,204.2,3,5,Low
curing_LogP,molecular_descriptor,0.0880991095063509,0.4404955475317546,0.0880991095063509,0.4404955475317546,0.2,0.2,1.0,1.0,344.6,1,5,Low
curing_RotBonds,molecular_descriptor,0.0831085471794293,0.0831085471794293,0.0717620191752298,0.0717620191752298,1.0,0.2,0.6,0.6,84.4,5,5,Low
Preparation_Method_DOPO-based (Additive + Secondary Crosslinking),curing_and_preparation,0.0820535761563935,0.1025669701954919,-0.0009254826108959,-0.0011568532636199,0.8,0.0,0.5,0.5,162.2,4,5,Low
main_morgan_r3_389,molecular_fingerprint,0.0782519397780049,0.0978149247225061,-0.0155966736787749,-0.0194958420984686,0.8,0.0,0.5,0.5,138.4,4,5,Low
main_LogP,molecular_descriptor,0.0779700262430881,0.1299500437384801,-0.0069345605512921,-0.0115576009188203,0.6,0.0,0.6666666666666666,0.3333333333333333,196.8,3,5,Low
curing_NumValenceElectrons,molecular_descriptor,0.0778337273518145,0.0778337273518145,0.0160008889924006,0.0160008889924006,1.0,0.0,0.5,0.5,122.2,5,5,Low
main_morgan_r3_295,molecular_fingerprint,0.0750315713513659,0.0750315713513659,-0.0099330170187126,-0.0099330170187126,1.0,0.0,0.6,0.6,77.0,5,5,Low
N_content wt%,elemental_composition,0.0747564234121757,0.1245940390202928,0.0129505953148551,0.0215843255247585,0.6,0.0,0.6666666666666666,0.6666666666666666,199.4,3,5,Low
P_x_curing_RingCount,molecular_descriptor,0.0714354167400446,0.0714354167400446,0.0104411696576544,0.0104411696576544,1.0,0.0,0.8,0.8,58.8,5,5,Low
curing_NOCount,molecular_descriptor,0.069814783587682,0.0872684794846025,0.0215159899680993,0.0268949874601242,0.8,0.0,1.0,1.0,155.6,4,5,Low
P_x_curing_HeavyAtomCount,molecular_descriptor,0.0685240228542434,0.0685240228542434,0.0007790415438371,0.0007790415438371,1.0,0.0,0.6,0.4,65.6,5,5,Low
curing_NumHeteroAtoms,molecular_descriptor,0.0681775670780183,0.1704439176950459,0.025703989943125,0.0642599748578127,0.4,0.2,0.5,0.5,278.4,2,5,Low
P_B_loading_ratio,formulation_loading,0.062945770754246,0.062945770754246,-0.0033914851801312,-0.0033914851801312,1.0,0.0,0.6,0.4,63.0,5,5,Low
CuringAgent_Has_N,molecular_descriptor,0.0616376321625042,0.0616376321625042,-0.0115322009937932,-0.0115322009937932,1.0,0.0,0.6,0.6,67.0,5,5,Low
curing_HBA,molecular_descriptor,0.0596516308198915,0.0596516308198915,0.0179126602798243,0.0179126602798243,1.0,0.0,0.6666666666666666,0.6666666666666666,122.4,5,5,Low
main_morgan_r3_346,molecular_fingerprint,0.0569360919779498,0.0569360919779498,-0.000702613418704,-0.000702613418704,1.0,0.0,0.5,0.5,97.8,5,5,Low
main_morgan_r3_218,molecular_fingerprint,0.0557455891320068,0.278727945660034,-0.0019679886832212,-0.0098399434161062,0.2,0.0,1.0,0.0,346.2,1,5,Low
main_morgan_r3_415,molecular_fingerprint,0.0547210922131608,0.091201820355268,-0.0059443585243576,-0.0099072642072627,0.6,0.0,0.6666666666666666,0.6666666666666666,208.8,3,5,Low
main_morgan_r3_401,molecular_fingerprint,0.054567583237503,0.090945972062505,0.0119715013488721,0.0199525022481203,0.6,0.0,0.6666666666666666,0.3333333333333333,220.6,3,5,Low
main_HBA,other,0.0513991429549693,0.2569957147748465,0.0083503050552931,0.0417515252764658,0.2,0.0,1.0,1.0,346.6,1,5,Low
curing_BertzCT,molecular_descriptor,0.051007220764334,0.051007220764334,0.0141602823529564,0.0141602823529564,1.0,0.0,0.6666666666666666,0.6666666666666666,112.4,5,5,Low
main_morgan_r3_67,molecular_fingerprint,0.0492756655530409,0.0615945819413011,0.0116270331585547,0.0145337914481933,0.8,0.0,0.75,0.75,173.6,4,5,Low
Preparation_Method_DOPO-based (additive),curing_and_preparation,0.0462225519504782,0.1155563798761957,0.0043568105764748,0.0108920264411871,0.4,0.0,0.5,0.5,273.2,2,5,Low
