feature,feature_group,mean_abs_shap,mean_signed_shap,rank,outer_fold,selected_view,selected_model,selected_requested_k,selected_effective_k
Has_N,elemental_composition,0.003572775078180711,-6.320330520652054e-05,126,5,compact,SoftVote,140,140
N/P_ratio_sqrt,elemental_composition,0.002796888109603768,-0.0008586183495903647,127,5,compact,SoftVote,140,140
main_morgan_r2_83,molecular_fingerprint,0.0025327501841691425,-0.0025327501841691425,128,5,compact,SoftVote,140,140
main_morgan_r2_108,molecular_fingerprint,0.00250545661782639,-0.00250545661782639,129,5,compact,SoftVote,140,140
S/P_ratio_sqrt,elemental_composition,0.0019795429493404096,-0.00045396590201805034,130,5,compact,SoftVote,140,140
main_morgan_r2_21,molecular_fingerprint,0.00182804195863557,-0.00026128366694320006,131,5,compact,SoftVote,140,140
main_morgan_r2_91,molecular_fingerprint,0.0017995595659788999,-0.0013361745505632524,132,5,compact,SoftVote,140,140
main_morgan_r2_48,molecular_fingerprint,0.0015906090140132517,0.0003532564440150358,133,5,compact,SoftVote,140,140
S_content_wt%_sqrt,elemental_composition,0.0013615729725893794,-0.00035274243868318284,134,5,compact,SoftVote,140,140
main_morgan_r2_32,molecular_fingerprint,0.001174481584030825,0.0005465681014401425,135,5,compact,SoftVote,140,140
main_morgan_r2_93,molecular_fingerprint,0.0004544224075248672,1.208566993268001e-05,136,5,compact,SoftVote,140,140
S/P_ratio_sq,elemental_composition,0.0003767908922293119,-0.00023959718013389234,137,5,compact,SoftVote,140,140
main_morgan_r2_12,molecular_fingerprint,0.00019258544405197943,-7.083939447895524e-05,138,5,compact,SoftVote,140,140
Has_S,elemental_composition,0.00014523196054829488,-0.00010651762079861425,139,5,compact,SoftVote,140,140
Main_FR_present,other,4.9485339809002115e-06,6.342227958763646e-07,140,5,compact,SoftVote,140,140
