feature,feature_group,mean_abs_shap,mean_signed_shap,rank,outer_fold,selected_view,selected_model,selected_requested_k,selected_effective_k
EP_matrix_TS_sq,ep_baseline,3.1025781443626994,0.37499169557421325,1,4,compact,RF,140,140
EP_matrix_TS_sqrt,ep_baseline,2.749369069186325,0.35517863248845005,2,4,compact,RF,140,140
EP_matrix_TS,ep_baseline,2.1907952272224307,0.22540418287969563,3,4,compact,RF,140,140
Synergy_x_EP_matrix_TS,formulation_interaction,0.8915735072706302,-0.09969742501756995,4,4,compact,RF,140,140
P_N_loading_sum,formulation_loading,0.5688988428095375,-0.006573078960306401,5,4,compact,RF,140,140
P_x_curing_TPSA,molecular_descriptor,0.2966895764564978,0.10412034279829822,6,4,compact,RF,140,140
main_RotBonds,other,0.28063832307428427,0.11796443441215282,7,4,compact,RF,140,140
main_morgan_r2_18,molecular_fingerprint,0.24511990748456455,0.049385031946954164,8,4,compact,RF,140,140
curing_morgan_r2_22,molecular_fingerprint,0.24424940438892617,0.08557441368728178,9,4,compact,RF,140,140
P_N_loading_ratio,formulation_loading,0.22268539236640209,-0.02717647007882867,10,4,compact,RF,140,140
main_morgan_r2_31,molecular_fingerprint,0.19310220364003905,0.12073359863483347,11,4,compact,RF,140,140
main_morgan_r2_91,molecular_fingerprint,0.18073089680459817,0.050948971917503486,12,4,compact,RF,140,140
P_Si_loading_ratio,formulation_loading,0.17902259834345263,0.005022380312460878,13,4,compact,RF,140,140
main_morgan_r2_27,molecular_fingerprint,0.17221261603988633,-0.02257700290657036,14,4,compact,RF,140,140
Synergy_type_P-only,other,0.16629470070175972,0.01660723694076295,15,4,compact,RF,140,140
main_morgan_r2_14,molecular_fingerprint,0.1480784310641854,-0.1480784310641854,16,4,compact,RF,140,140
main_LogP,molecular_descriptor,0.1448698114182771,-0.04853062401737649,17,4,compact,RF,140,140
P_x_curing_HBD,molecular_descriptor,0.13151913226369655,-0.014686561061796968,18,4,compact,RF,140,140
curing_ExactMolWt,molecular_descriptor,0.1274659149194485,0.005017233059605746,19,4,compact,RF,140,140
curing_morgan_r2_39,molecular_fingerprint,0.12155105050889929,0.016629172935655034,20,4,compact,RF,140,140
