feature,feature_group,mean_abs_shap,mean_signed_shap,rank,outer_fold,selected_view,selected_model,selected_requested_k,selected_effective_k
EP_matrix_TS,ep_baseline,6.7390740129217575,-2.6545600660466175,1,3,compact,XGB,140,140
EP_matrix_TS_sq,ep_baseline,1.2033005152212588,-0.3593371222567304,2,3,compact,XGB,140,140
main_RotBonds,other,0.8465948324599785,-0.14015587864664547,3,3,compact,XGB,140,140
main_morgan_r2_26,molecular_fingerprint,0.7377661513354189,-0.3617412921120353,4,3,compact,XGB,140,140
main_HBD,other,0.6855304219001811,-0.28630181442922314,5,3,compact,XGB,140,140
EP_matrix_TS_sqrt,ep_baseline,0.5019025770571225,-0.13096500760338345,6,3,compact,XGB,140,140
P_Si_loading_ratio,formulation_loading,0.49463540592883093,-0.060264377287538244,7,3,compact,XGB,140,140
P_x_curing_HBD,molecular_descriptor,0.4858239279731584,0.007050928868090712,8,3,compact,XGB,140,140
Synergy_x_EP_matrix_TS,formulation_interaction,0.3563892857052193,-0.16318363025366583,9,3,compact,XGB,140,140
Synergy_type_P-N,other,0.32404024602370707,0.14009925293309305,10,3,compact,XGB,140,140
main_morgan_r2_82,molecular_fingerprint,0.31419260937493665,-0.31419260937493665,11,3,compact,XGB,140,140
main_HBA,other,0.3134990124109512,-0.020558055566970053,12,3,compact,XGB,140,140
P_N_loading_ratio,formulation_loading,0.30181626494144076,-0.023692578325743605,13,3,compact,XGB,140,140
main_NumHeteroAtoms,molecular_descriptor,0.27870531285663713,-0.09303785966051066,14,3,compact,XGB,140,140
P_x_curing_FractionCSP3,molecular_descriptor,0.27468996372593274,0.00834754664474764,15,3,compact,XGB,140,140
main_morgan_r2_27,molecular_fingerprint,0.24906041889529054,-0.0575257003038692,16,3,compact,XGB,140,140
P_content wt%,elemental_composition,0.23391173651484093,-0.0897116513502111,17,3,compact,XGB,140,140
P_content_log,elemental_composition,0.22137050925521176,-0.0694297376181333,18,3,compact,XGB,140,140
P_x_curing_TPSA,molecular_descriptor,0.20641040640110042,-0.0786161771111298,19,3,compact,XGB,140,140
curing_NumHeteroAtoms,molecular_descriptor,0.2020811164385986,0.2020811164385986,20,3,compact,XGB,140,140
main_TPSA,molecular_descriptor,0.19549375112237147,0.1355906133392217,21,3,compact,XGB,140,140
P_x_curing_MolWt,molecular_descriptor,0.17039442003871766,-0.08136598829012844,22,3,compact,XGB,140,140
main_NHOHCount,other,0.1702108634813414,-0.0595559370090576,23,3,compact,XGB,140,140
curing_morgan_r2_22,molecular_fingerprint,0.1666876409790861,0.1666876409790861,24,3,compact,XGB,140,140
main_NOCount,other,0.16186754442564844,-0.03846639646150066,25,3,compact,XGB,140,140
N_content_wt%_sqrt,elemental_composition,0.15231120503650838,0.016679423775535843,26,3,compact,XGB,140,140
main_LogP,molecular_descriptor,0.1511298150877104,-0.0344428141346912,27,3,compact,XGB,140,140
