feature,feature_group,mean_abs_shap_all_folds,mean_abs_shap_when_selected,mean_signed_shap_all_folds,mean_signed_shap_when_selected,selected_feature_frequency,top20_frequency,direction_consistency,positive_direction_fraction_when_selected,mean_rank_all_folds,folds_present,n_shap_folds,stability_level
main_morgan_r2_116,molecular_fingerprint,0.0023311882636419,0.0023311882636419,0.0005094868133587,0.0005094868133587,1.0,0.0,0.75,0.75,133.6,5,5,Low
main_morgan_r2_49,molecular_fingerprint,0.0022937471330367,0.0022937471330367,-0.0003594841815329,-0.0003594841815329,1.0,0.0,0.6666666666666666,0.3333333333333333,147.0,5,5,Low
main_morgan_r2_50,molecular_fingerprint,0.0022929970665674,0.0022929970665674,9.090620155880654e-05,9.090620155880654e-05,1.0,0.0,0.6666666666666666,0.6666666666666666,131.8,5,5,Low
CuringAgent_Has_S,molecular_descriptor,0.0022744828640473,0.0022744828640473,0.0003169506056173,0.0003169506056173,1.0,0.0,1.0,1.0,145.0,5,5,Low
main_morgan_r2_106,molecular_fingerprint,0.0022453508531376,0.005613377132844,0.0007048568211193,0.0017621420527984,0.4,0.0,1.0,1.0,214.6,2,5,Low
main_morgan_r2_46,molecular_fingerprint,0.0022075191852533,0.0022075191852533,-0.0005168455994769,-0.0005168455994769,1.0,0.0,1.0,0.0,132.6,5,5,Low
main_morgan_r2_35,molecular_fingerprint,0.0021760790814667,0.0021760790814667,-3.565997469321589e-05,-3.565997469321589e-05,1.0,0.0,0.5,0.5,153.6,5,5,Low
curing_morgan_r2_123,molecular_fingerprint,0.0021259034270047,0.0026573792837559,-0.0005978939674947,-0.0007473674593684,0.8,0.0,0.6666666666666666,0.3333333333333333,151.2,4,5,Low
main_morgan_r2_104,molecular_fingerprint,0.0020912170915458,0.0020912170915458,0.0005207809761663,0.0005207809761663,1.0,0.0,1.0,1.0,180.4,5,5,Low
main_morgan_r2_24,molecular_fingerprint,0.0018192543739573,0.0018192543739573,-0.0004045973250468,-0.0004045973250468,1.0,0.0,0.5,0.5,167.4,5,5,Low
Si_content wt%,elemental_composition,0.0018074824205996,0.0090374121029983,0.0004881913905419,0.0024409569527099,0.2,0.0,1.0,1.0,254.0,1,5,Low
main_morgan_r2_1,molecular_fingerprint,0.0018007625295427,0.0018007625295427,-9.276795012724676e-05,-9.276795012724676e-05,1.0,0.0,0.5,0.5,145.6,5,5,Low
main_morgan_r2_22,molecular_fingerprint,0.0017174259933655,0.0017174259933655,0.0011572799911557,0.0011572799911557,1.0,0.0,1.0,1.0,161.0,5,5,Low
main_morgan_r2_121,molecular_fingerprint,0.0016899488562412,0.0016899488562412,-9.794745046175466e-05,-9.794745046175466e-05,1.0,0.0,1.0,0.0,183.0,5,5,Low
main_morgan_r2_44,molecular_fingerprint,0.0015839308023377,0.0015839308023377,-0.0005074277041591,-0.0005074277041591,1.0,0.0,1.0,0.0,155.2,5,5,Low
main_morgan_r2_117,molecular_fingerprint,0.0015608450497321,0.0015608450497321,-0.0002658939095733,-0.0002658939095733,1.0,0.0,1.0,0.0,185.0,5,5,Low
main_morgan_r2_48,molecular_fingerprint,0.0014684950903114,0.0014684950903114,-0.0001721337037147,-0.0001721337037147,1.0,0.0,1.0,0.0,166.0,5,5,Low
main_morgan_r2_30,molecular_fingerprint,0.0014304011445084,0.0014304011445084,0.0002036996103552,0.0002036996103552,1.0,0.0,1.0,1.0,156.8,5,5,Low
main_morgan_r2_123,molecular_fingerprint,0.0013460023940671,0.0013460023940671,0.0006227783260611,0.0006227783260611,1.0,0.0,1.0,1.0,193.8,5,5,Low
CuringAgent_Has_N,molecular_descriptor,0.0012638050217714,0.0015797562772143,0.0009414047800585,0.0011767559750732,0.8,0.0,1.0,1.0,165.6,4,5,Low
main_morgan_r2_9,molecular_fingerprint,0.0011877544672968,0.0011877544672968,0.000466762257391,0.000466762257391,1.0,0.0,0.5,0.5,141.0,5,5,Low
main_morgan_r2_83,molecular_fingerprint,0.0011870441969649,0.0019784069949415,0.0011188283038401,0.0018647138397336,0.6,0.0,0.5,0.5,223.6,3,5,Low
Synergy_type_P-P,other,0.0011802737060855,0.0014753421326069,0.0002827840578969,0.0003534800723711,0.8,0.0,0.75,0.25,172.4,4,5,Low
Si/P ratio,elemental_composition,0.0011275148963674,0.0014093936204593,0.0001095936275991,0.0001369920344989,0.8,0.0,0.5,0.5,160.8,4,5,Low
curing_morgan_r2_86,molecular_fingerprint,0.0010911504482382,0.0013639380602978,-0.0008564126479635,-0.0010705158099544,0.8,0.0,0.6666666666666666,0.3333333333333333,166.8,4,5,Low
main_morgan_r2_62,molecular_fingerprint,0.0010848323992567,0.0013560404990709,5.1912785034531576e-05,6.489098129316447e-05,0.8,0.0,0.5,0.5,183.2,4,5,Low
main_morgan_r2_51,molecular_fingerprint,0.0010134947733754,0.0012668684667193,0.0004480500525396,0.0005600625656745,0.8,0.0,1.0,1.0,189.8,4,5,Low
main_morgan_r2_72,molecular_fingerprint,0.0009741902489191,0.0016236504148652,0.0003169379572822,0.0005282299288037,0.6,0.0,1.0,1.0,213.6,3,5,Low
main_morgan_r2_118,molecular_fingerprint,0.0009697383430062,0.0009697383430062,0.0001246999910358,0.0001246999910358,1.0,0.0,1.0,1.0,192.2,5,5,Low
main_morgan_r2_43,molecular_fingerprint,0.0009414404513582,0.0009414404513582,-0.0002984291921284,-0.0002984291921284,1.0,0.0,0.5,0.5,163.2,5,5,Low
curing_AromaticRings,molecular_descriptor,0.000843683656713,0.000843683656713,-0.0003469504595327,-0.0003469504595327,1.0,0.0,0.6666666666666666,0.3333333333333333,194.4,5,5,Low
curing_morgan_r2_4,molecular_fingerprint,0.0008344021566515,0.0008344021566515,0.0006424043230109,0.0006424043230109,1.0,0.0,1.0,1.0,169.4,5,5,Low
co_LogP,molecular_descriptor,0.0008313985400414,0.0008313985400414,6.967126912544078e-05,6.967126912544078e-05,1.0,0.0,1.0,1.0,205.2,5,5,Low
curing_morgan_r2_18,molecular_fingerprint,0.0007841995789009,0.0009802494736262,0.0004263801191635,0.0005329751489544,0.8,0.0,1.0,1.0,156.0,4,5,Low
main_morgan_r2_20,molecular_fingerprint,0.0007291287579506,0.0012152145965844,0.0005131835950117,0.0008553059916862,0.6,0.0,1.0,1.0,213.8,3,5,Low
S_content wt%,elemental_composition,0.0006805520112482,0.0006805520112482,0.0002444299985609,0.0002444299985609,1.0,0.0,0.5,0.5,188.6,5,5,Low
main_morgan_r2_29,molecular_fingerprint,0.0006716089081833,0.0011193481803056,0.0002223033785159,0.0003705056308599,0.6,0.0,0.5,0.5,214.4,3,5,Low
main_morgan_r2_109,molecular_fingerprint,0.0006592342643752,0.0006592342643752,0.0002721844500241,0.0002721844500241,1.0,0.0,0.5,0.5,191.4,5,5,Low
main_morgan_r2_54,molecular_fingerprint,0.0006498379859385,0.0006498379859385,-3.26133054699296e-05,-3.26133054699296e-05,1.0,0.0,0.5,0.5,170.6,5,5,Low
main_morgan_r2_79,molecular_fingerprint,0.0006264589056541,0.0006264589056541,-0.0003418173747243,-0.0003418173747243,1.0,0.0,1.0,0.0,181.6,5,5,Low
main_morgan_r2_92,molecular_fingerprint,0.0005966258374493,0.0005966258374493,0.000277533256095,0.000277533256095,1.0,0.0,1.0,1.0,201.2,5,5,Low
Has_N,elemental_composition,0.0005554638473637,0.0005554638473637,1.011868155809579e-05,1.011868155809579e-05,1.0,0.0,0.5,0.5,144.0,5,5,Low
main_morgan_r2_26,molecular_fingerprint,0.0005544579976209,0.0005544579976209,0.0003153823056823,0.0003153823056823,1.0,0.0,1.0,1.0,178.4,5,5,Low
main_morgan_r2_7,molecular_fingerprint,0.0005523764658723,0.0005523764658723,0.0002371271591573,0.0002371271591573,1.0,0.0,0.5,0.5,153.2,5,5,Low
main_morgan_r2_6,molecular_fingerprint,0.0005421911432114,0.0005421911432114,0.0001936400732055,0.0001936400732055,1.0,0.0,1.0,1.0,150.6,5,5,Low
main_morgan_r2_93,molecular_fingerprint,0.0004635513024086,0.0005794391280108,3.3072985119630426e-05,4.134123139953803e-05,0.8,0.0,0.5,0.5,196.6,4,5,Low
main_morgan_r2_103,molecular_fingerprint,0.0004327878628922,0.0004327878628922,-5.72192962691353e-05,-5.72192962691353e-05,1.0,0.0,1.0,0.0,197.4,5,5,Low
main_morgan_r2_57,molecular_fingerprint,0.0004323440177849,0.0004323440177849,-0.0002594009528974,-0.0002594009528974,1.0,0.0,0.5,0.5,179.4,5,5,Low
main_morgan_r2_91,molecular_fingerprint,0.0004065628446455,0.0004065628446455,0.0001030305581056,0.0001030305581056,1.0,0.0,0.5,0.5,194.8,5,5,Low
main_morgan_r2_4,molecular_fingerprint,0.0003936438273871,0.0003936438273871,-5.958672564863972e-05,-5.958672564863972e-05,1.0,0.0,0.5,0.5,155.6,5,5,Low
S_loading_real,formulation_loading,0.0003579900760779,0.0003579900760779,1.4185174808218387e-05,1.4185174808218387e-05,1.0,0.0,0.5,0.5,173.4,5,5,Low
main_morgan_r2_59,molecular_fingerprint,0.0003499516831104,0.0003499516831104,-4.598579103199654e-05,-4.598579103199654e-05,1.0,0.0,0.5,0.5,177.2,5,5,Low
P_S_loading_product,formulation_loading,0.0003339484036497,0.0003339484036497,4.391960465963399e-05,4.391960465963399e-05,1.0,0.0,0.5,0.5,151.4,5,5,Low
curing_morgan_r2_68,molecular_fingerprint,0.0003147574904963,0.0003934468631204,4.431557079644536e-05,5.53944634955567e-05,0.8,0.0,1.0,1.0,171.8,4,5,Low
Synergy_type_P-Si,other,0.0003018328257846,0.0003018328257846,8.501383823211128e-05,8.501383823211128e-05,1.0,0.0,0.5,0.5,218.8,5,5,Low
B_loading_real_sqrt,formulation_loading,0.000204458990619,0.0002555737382738,1.550165251467627e-05,1.9377065643345337e-05,0.8,0.0,0.5,0.5,193.4,4,5,Low
S/P_ratio_sqrt,elemental_composition,0.0002000666136644,0.0002000666136644,-1.3302392334826096e-05,-1.3302392334826096e-05,1.0,0.0,1.0,0.0,164.6,5,5,Low
S/P_ratio_sq,elemental_composition,0.0001932105639221,0.0001932105639221,2.094840347850821e-06,2.094840347850821e-06,1.0,0.0,0.5,0.5,162.0,5,5,Low
S/P ratio,elemental_composition,0.0001742926694002,0.0001742926694002,3.73418192436003e-06,3.73418192436003e-06,1.0,0.0,0.5,0.5,148.8,5,5,Low
co_AromaticRings,molecular_descriptor,0.0001705115489287,0.0001705115489287,-0.0001555868044145,-0.0001555868044145,1.0,0.0,0.5,0.5,218.2,5,5,Low
main_morgan_r2_28,molecular_fingerprint,0.0001653825585284,0.0001653825585284,-4.5765898437080246e-05,-4.5765898437080246e-05,1.0,0.0,0.5,0.5,179.2,5,5,Low
S_loading_real_sqrt,formulation_loading,0.000157692302701,0.000157692302701,-1.5383221466587807e-05,-1.5383221466587807e-05,1.0,0.0,1.0,0.0,170.2,5,5,Low
main_morgan_r2_32,molecular_fingerprint,0.0001531344763209,0.0001531344763209,1.5911990781693976e-05,1.5911990781693976e-05,1.0,0.0,0.5,0.5,177.8,5,5,Low
main_co_similarity,other,0.0001525715206108,0.0001907144007635,-8.08411637509481e-05,-0.0001010514546886,0.8,0.0,0.5,0.5,194.6,4,5,Low
main_co_similarity_sq,other,0.0001509909442964,0.0001887386803705,-7.899884384820594e-05,-9.874855481025744e-05,0.8,0.0,0.5,0.5,194.6,4,5,Low
main_morgan_r2_97,molecular_fingerprint,0.0001431299936626,0.0001431299936626,-6.15392664835612e-05,-6.15392664835612e-05,1.0,0.0,0.5,0.5,201.6,5,5,Low
B_content_wt%_sqrt,elemental_composition,0.0001249728304669,0.0001562160380837,1.0687091051227916e-05,1.3358863814034896e-05,0.8,0.0,1.0,1.0,187.0,4,5,Low
Has_S,elemental_composition,0.0001237825241857,0.0001237825241857,-2.593592662361955e-05,-2.593592662361955e-05,1.0,0.0,0.5,0.5,157.2,5,5,Low
main_morgan_r2_13,molecular_fingerprint,0.0001206466660785,0.0001508083325982,-8.578997276732413e-05,-0.0001072374659591,0.8,0.0,1.0,0.0,203.4,4,5,Low
B_content wt%,elemental_composition,0.0001131975112859,0.0001414968891074,-4.6013618401452206e-05,-5.751702300181525e-05,0.8,0.0,0.5,0.5,212.4,4,5,Low
S_content_wt%_sq,elemental_composition,9.69377961698683e-05,9.69377961698683e-05,4.747442238890136e-05,4.747442238890136e-05,1.0,0.0,1.0,1.0,169.4,5,5,Low
curing_morgan_r2_19,molecular_fingerprint,8.113950508454256e-05,0.0001014243813556,7.01673029620401e-05,8.770912870255013e-05,0.8,0.0,1.0,1.0,168.6,4,5,Low
S_loading_real_sq,formulation_loading,7.017062386300191e-05,7.017062386300191e-05,2.926218281306688e-05,2.926218281306688e-05,1.0,0.0,1.0,1.0,185.2,5,5,Low
Synergy_type_P-N-S,other,6.46773361905717e-05,8.084667023821462e-05,2.9341227167875594e-05,3.667653395984449e-05,0.8,0.0,1.0,1.0,212.4,4,5,Low
B/P_ratio_sqrt,elemental_composition,5.765140884452399e-05,0.0001441285221113,-5.765140884452399e-05,-0.0001441285221113,0.4,0.0,1.0,0.0,229.0,2,5,Low
curing_morgan_r2_81,molecular_fingerprint,5.1443682448330535e-05,6.430460306041317e-05,3.499768940350299e-05,4.374711175437874e-05,0.8,0.0,1.0,1.0,192.8,4,5,Low
co_MolWt,molecular_descriptor,4.214891646659925e-05,4.214891646659925e-05,-1.67187530446595e-05,-1.67187530446595e-05,1.0,0.0,0.5,0.5,224.6,5,5,Low
B_loading_real,formulation_loading,4.051208082172605e-05,5.064010102715756e-05,-1.5988173868714107e-05,-1.998521733589264e-05,0.8,0.0,1.0,0.0,198.4,4,5,Low
curing_morgan_r2_8,molecular_fingerprint,3.9468679965163286e-05,4.93358499564541e-05,3.939037478563412e-05,4.923796848204265e-05,0.8,0.0,1.0,1.0,227.4,4,5,Low
co_TPSA,molecular_descriptor,3.651808510090228e-05,3.651808510090228e-05,-2.9297384355534946e-05,-2.9297384355534946e-05,1.0,0.0,1.0,0.0,230.2,5,5,Low
B_loading_real_sq,formulation_loading,3.561941123593392e-05,4.45242640449174e-05,7.587518387784542e-07,9.484397984730676e-07,0.8,0.0,0.5,0.5,198.4,4,5,Low
B_content_wt%_sq,elemental_composition,3.434280412437619e-05,4.292850515547024e-05,6.834057343507149e-06,8.542571679383937e-06,0.8,0.0,1.0,1.0,196.8,4,5,Low
Si/P_ratio_sqrt,elemental_composition,3.0086590897621204e-05,7.521647724405301e-05,-2.16334309704204e-05,-5.4083577426051e-05,0.4,0.0,1.0,0.0,248.6,2,5,Low
co_morgan_r2_100,molecular_fingerprint,2.48697541478409e-05,3.108719268480113e-05,-5.973995214272118e-06,-7.467494017840148e-06,0.8,0.0,0.5,0.5,221.4,4,5,Low
Has_B,elemental_composition,2.1117019877743184e-05,3.519503312957197e-05,-1.7925083071329734e-05,-2.9875138452216225e-05,0.6,0.0,1.0,0.0,211.2,3,5,Low
Synergy_type_P-only,other,1.7644506406483102e-05,8.82225320324155e-05,1.126147729411497e-05,5.630738647057485e-05,0.2,0.0,1.0,1.0,277.8,1,5,Low
curing_RingCount,molecular_descriptor,1.747312055064227e-05,2.184140068830284e-05,1.4263900826874845e-05,1.7829876033593555e-05,0.8,0.0,1.0,1.0,228.8,4,5,Low
co_RotBonds,other,1.539599747118498e-05,1.9244996838981223e-05,-3.375645774516062e-06,-4.219557218145078e-06,0.8,0.0,1.0,0.0,246.2,4,5,Low
Has_P,elemental_composition,1.1956968603448738e-05,1.1956968603448738e-05,-3.7233898398914817e-06,-3.7233898398914817e-06,1.0,0.0,1.0,0.0,166.4,5,5,Low
P_B_loading_product,formulation_loading,1.153953682256138e-05,1.4424421028201726e-05,-4.426155145564634e-06,-5.5326939319557925e-06,0.8,0.0,1.0,0.0,211.0,4,5,Low
main_morgan_r2_56,molecular_fingerprint,1.0980785172756034e-05,1.0980785172756034e-05,-1.0980785172756034e-05,-1.0980785172756034e-05,1.0,0.0,1.0,0.0,199.6,5,5,Low
co_morgan_r2_45,molecular_fingerprint,1.060789047429959e-05,1.7679817457165985e-05,-1.060789047429959e-05,-1.7679817457165985e-05,0.6,0.0,1.0,0.0,264.8,3,5,Low
co_morgan_r2_10,molecular_fingerprint,9.387755956224822e-06,1.564625992704137e-05,5.691958915256826e-06,9.48659819209471e-06,0.6,0.0,1.0,1.0,258.6,3,5,Low
co_morgan_r2_80,molecular_fingerprint,8.252310320838462e-06,1.3753850534730768e-05,4.775039780522801e-06,7.958399634204668e-06,0.6,0.0,1.0,1.0,259.2,3,5,Low
co_morgan_r2_51,molecular_fingerprint,6.364734521614285e-06,6.364734521614285e-06,-6.183615916395663e-06,-6.183615916395663e-06,1.0,0.0,1.0,0.0,221.2,5,5,Low
co_HeavyAtomCount,other,4.911278730610826e-06,4.911278730610826e-06,-2.5886663454204816e-06,-2.5886663454204816e-06,1.0,0.0,1.0,0.0,235.4,5,5,Low
co_morgan_r2_9,molecular_fingerprint,4.528031839678684e-06,5.660039799598355e-06,4.528031839678684e-06,5.660039799598355e-06,0.8,0.0,1.0,1.0,252.6,4,5,Low
co_morgan_r2_113,molecular_fingerprint,2.821303532174272e-06,3.52662941521784e-06,2.6186179731869043e-06,3.2732724664836303e-06,0.8,0.0,1.0,1.0,231.0,4,5,Low
Co_FR_present,other,2.5010807229490545e-06,2.5010807229490545e-06,1.189172867776102e-06,1.189172867776102e-06,1.0,0.0,1.0,1.0,196.2,5,5,Low
co_RingCount,molecular_descriptor,2.443324970280864e-06,2.443324970280864e-06,1.6139392487443897e-06,1.6139392487443897e-06,1.0,0.0,0.5,0.5,234.2,5,5,Low
co_HBA,other,2.377885253601428e-06,2.377885253601428e-06,-8.676266070661193e-07,-8.676266070661193e-07,1.0,0.0,0.5,0.5,238.6,5,5,Low
co_morgan_r2_3,molecular_fingerprint,2.0859050047066463e-06,2.607381255883308e-06,2.0859050047066463e-06,2.607381255883308e-06,0.8,0.0,1.0,1.0,252.2,4,5,Low
co_morgan_r2_123,molecular_fingerprint,1.606989561373161e-06,2.678315935621935e-06,1.606989561373161e-06,2.678315935621935e-06,0.6,0.0,1.0,1.0,237.8,3,5,Low
Synergy_type_P-N-Si-Zr,other,1.5409167907718156e-06,1.926145988464769e-06,1.5409167907718156e-06,1.926145988464769e-06,0.8,0.0,1.0,1.0,249.0,4,5,Low
main_morgan_r2_53,molecular_fingerprint,1.5276417705333897e-06,1.909552213166737e-06,-1.086077963312467e-06,-1.3575974541405838e-06,0.8,0.0,1.0,0.0,213.2,4,5,Low
curing_morgan_r2_66,molecular_fingerprint,5.397102968008428e-07,6.746378710010535e-07,5.397102968008428e-07,6.746378710010535e-07,0.8,0.0,1.0,1.0,202.8,4,5,Low
curing_morgan_r2_73,molecular_fingerprint,4.90295183327463e-07,8.171586388791051e-07,-3.756765724608192e-07,-6.26127620768032e-07,0.6,0.0,1.0,0.0,239.0,3,5,Low
co_FractionCSP3,molecular_descriptor,3.30905792199903e-07,4.1363224024987885e-07,-3.2267528068688173e-07,-4.033441008586022e-07,0.8,0.0,1.0,0.0,252.4,4,5,Low
co_HBD,other,3.209140785555873e-07,4.011425981944841e-07,3.209140785555873e-07,4.011425981944841e-07,0.8,0.0,1.0,1.0,254.0,4,5,Low
B/P_ratio_sq,elemental_composition,0.0,0.0,0.0,0.0,0.2,0.0,,,264.6,1,5,Low
co_morgan_r2_38,molecular_fingerprint,0.0,0.0,0.0,0.0,0.2,0.0,,,259.8,1,5,Low
B/P ratio,elemental_composition,0.0,0.0,0.0,0.0,0.2,0.0,,,256.4,1,5,Low
co_morgan_r2_39,molecular_fingerprint,0.0,0.0,0.0,0.0,0.4,0.0,,,276.0,2,5,Low
curing_morgan_r2_114,molecular_fingerprint,0.0,0.0,0.0,0.0,0.4,0.0,,,252.4,2,5,Low
co_morgan_r2_16,molecular_fingerprint,0.0,0.0,0.0,0.0,0.4,0.0,,,276.0,2,5,Low
Synergy_type_P-N-Si-S,other,0.0,0.0,0.0,0.0,0.4,0.0,,,261.6,2,5,Low
Synergy_type_P-N-Al,other,0.0,0.0,0.0,0.0,0.2,0.0,,,262.0,1,5,Low
Synergy_type_P-N-Si-B,other,0.0,0.0,0.0,0.0,0.4,0.0,,,275.6,2,5,Low
co_morgan_r2_7,molecular_fingerprint,0.0,0.0,0.0,0.0,0.8,0.0,,,236.6,4,5,Low
curing_morgan_r2_1,molecular_fingerprint,0.0,0.0,0.0,0.0,0.8,0.0,,,234.6,4,5,Low
Synergy_type_P-Si-B,other,0.0,0.0,0.0,0.0,0.8,0.0,,,253.8,4,5,Low
co_morgan_r2_102,molecular_fingerprint,0.0,0.0,0.0,0.0,0.8,0.0,,,232.8,4,5,Low
Synergy_type_P-N-B,other,0.0,0.0,0.0,0.0,0.8,0.0,,,234.2,4,5,Low
P_x_CuringAgent_Has_P,molecular_descriptor,0.0,0.0,0.0,0.0,0.8,0.0,,,196.4,4,5,Low
CuringAgent_Has_P,molecular_descriptor,0.0,0.0,0.0,0.0,0.8,0.0,,,205.0,4,5,Low
P_x_CuringAgent_Has_B,molecular_descriptor,0.0,0.0,0.0,0.0,0.8,0.0,,,194.6,4,5,Low
CuringAgent_Has_B,molecular_descriptor,0.0,0.0,0.0,0.0,0.8,0.0,,,203.2,4,5,Low
co_morgan_r2_0,molecular_fingerprint,0.0,0.0,0.0,0.0,0.6,0.0,,,258.6,3,5,Low
co_morgan_r2_1,molecular_fingerprint,0.0,0.0,0.0,0.0,0.6,0.0,,,255.0,3,5,Low
co_morgan_r2_13,molecular_fingerprint,0.0,0.0,0.0,0.0,0.6,0.0,,,244.4,3,5,Low
co_morgan_r2_5,molecular_fingerprint,0.0,0.0,0.0,0.0,0.6,0.0,,,258.2,3,5,Low
co_morgan_r2_55,molecular_fingerprint,0.0,0.0,0.0,0.0,0.2,0.0,,,284.8,1,5,Low
co_morgan_r2_81,molecular_fingerprint,0.0,0.0,0.0,0.0,0.2,0.0,,,278.2,1,5,Low
curing_morgan_r2_5,molecular_fingerprint,0.0,0.0,0.0,0.0,0.2,0.0,,,285.6,1,5,Low
