feature,feature_group,mean_abs_shap_all_folds,mean_abs_shap_when_selected,mean_signed_shap_all_folds,mean_signed_shap_when_selected,selected_feature_frequency,top20_frequency,direction_consistency,positive_direction_fraction_when_selected,mean_rank_all_folds,folds_present,n_shap_folds,stability_level
main_morgan_r3_424,molecular_fingerprint,0.0001600450195098,0.0001600450195098,-1.9963199463922537e-05,-1.9963199463922537e-05,1.0,0.0,0.75,0.25,379.8,5,5,Low
main_morgan_r3_412,molecular_fingerprint,0.000159347186561,0.000159347186561,5.2867650843242914e-05,5.2867650843242914e-05,1.0,0.0,0.75,0.75,385.0,5,5,Low
main_morgan_r3_292,molecular_fingerprint,0.0001589926501298,0.0001589926501298,-5.4596487025075166e-05,-5.4596487025075166e-05,1.0,0.0,0.5,0.5,380.2,5,5,Low
main_morgan_r3_47,molecular_fingerprint,0.0001584231709028,0.0001584231709028,-1.3716734878613171e-05,-1.3716734878613171e-05,1.0,0.0,0.75,0.25,335.4,5,5,Low
main_morgan_r3_324,molecular_fingerprint,0.0001558309010276,0.0001558309010276,-5.3861333644625286e-05,-5.3861333644625286e-05,1.0,0.0,0.5,0.5,381.0,5,5,Low
main_morgan_r3_226,molecular_fingerprint,0.0001550031343322,0.0001550031343322,-0.0001386948372912,-0.0001386948372912,1.0,0.0,0.6666666666666666,0.3333333333333333,419.4,5,5,Low
Synergy_type_P-N-S,other,0.0001539931430078,0.0001924914287598,-1.0139392953399196e-05,-1.2674241191748996e-05,0.8,0.0,0.6666666666666666,0.3333333333333333,432.0,4,5,Low
main_morgan_r3_61,molecular_fingerprint,0.0001520420539122,0.0001520420539122,-8.700936839914578e-05,-8.700936839914578e-05,1.0,0.0,0.5,0.5,368.6,5,5,Low
main_morgan_r3_510,molecular_fingerprint,0.0001511665307145,0.0001511665307145,-1.860879032661463e-05,-1.860879032661463e-05,1.0,0.0,0.75,0.25,420.2,5,5,Low
main_morgan_r3_400,molecular_fingerprint,0.0001505357522013,0.0001505357522013,-3.214960656477691e-05,-3.214960656477691e-05,1.0,0.0,0.75,0.25,414.2,5,5,Low
main_morgan_r3_270,molecular_fingerprint,0.0001500188445909,0.0001500188445909,-6.470560593173029e-05,-6.470560593173029e-05,1.0,0.0,0.75,0.25,368.6,5,5,Low
main_morgan_r3_78,molecular_fingerprint,0.0001492713379626,0.0001492713379626,2.308219143883514e-05,2.308219143883514e-05,1.0,0.0,0.6,0.4,385.6,5,5,Low
Si_content_wt%_sq,elemental_composition,0.0001481191752688,0.0001481191752688,3.366570097124268e-05,3.366570097124268e-05,1.0,0.0,0.5,0.5,325.4,5,5,Low
main_morgan_r3_383,molecular_fingerprint,0.0001468348364667,0.0001468348364667,-1.1064823378766338e-05,-1.1064823378766338e-05,1.0,0.0,0.5,0.5,383.0,5,5,Low
main_morgan_r3_70,molecular_fingerprint,0.0001456999844794,0.0001456999844794,-2.453209687938816e-05,-2.453209687938816e-05,1.0,0.0,0.5,0.5,361.0,5,5,Low
main_morgan_r3_462,molecular_fingerprint,0.0001450294676773,0.0001450294676773,-5.203778692049354e-06,-5.203778692049354e-06,1.0,0.0,0.75,0.25,449.4,5,5,Low
main_morgan_r3_316,molecular_fingerprint,0.0001417462253731,0.0001417462253731,3.669780645944341e-05,3.669780645944341e-05,1.0,0.0,0.75,0.75,424.0,5,5,Low
main_morgan_r3_77,molecular_fingerprint,0.0001411598895269,0.0001411598895269,-4.86771633874561e-05,-4.86771633874561e-05,1.0,0.0,0.75,0.25,336.0,5,5,Low
main_morgan_r3_444,molecular_fingerprint,0.0001400090708023,0.0001400090708023,4.578278263862244e-05,4.578278263862244e-05,1.0,0.0,1.0,1.0,403.8,5,5,Low
main_morgan_r3_374,molecular_fingerprint,0.0001375471232675,0.0001375471232675,7.033050257346767e-06,7.033050257346767e-06,1.0,0.0,0.5,0.5,408.2,5,5,Low
main_morgan_r3_447,molecular_fingerprint,0.0001375101520723,0.0001375101520723,4.047514868449296e-05,4.047514868449296e-05,1.0,0.0,0.6666666666666666,0.6666666666666666,454.4,5,5,Low
main_morgan_r3_48,molecular_fingerprint,0.0001369583837702,0.0001369583837702,-5.361615727364703e-05,-5.361615727364703e-05,1.0,0.0,0.75,0.25,348.2,5,5,Low
co_RingCount,molecular_descriptor,0.0001361862848679,0.0001361862848679,-4.6211162103620505e-06,-4.6211162103620505e-06,1.0,0.0,0.5,0.5,451.2,5,5,Low
main_morgan_r3_180,molecular_fingerprint,0.0001347843510737,0.0001347843510737,6.154605292814116e-05,6.154605292814116e-05,1.0,0.0,0.75,0.75,371.0,5,5,Low
main_morgan_r3_366,molecular_fingerprint,0.0001340992650289,0.0001340992650289,1.1191314676220052e-05,1.1191314676220052e-05,1.0,0.0,0.75,0.75,386.8,5,5,Low
main_morgan_r3_349,molecular_fingerprint,0.0001336021575684,0.0001336021575684,-0.0001032348641624,-0.0001032348641624,1.0,0.0,1.0,0.0,390.2,5,5,Low
main_morgan_r3_263,molecular_fingerprint,0.0001332994144559,0.0001332994144559,8.477585257113656e-05,8.477585257113656e-05,1.0,0.0,0.75,0.75,393.4,5,5,Low
main_morgan_r3_126,molecular_fingerprint,0.0001331971686571,0.0001331971686571,4.815504484117305e-05,4.815504484117305e-05,1.0,0.0,1.0,1.0,350.6,5,5,Low
main_morgan_r3_223,molecular_fingerprint,0.000131928569007,0.0001649107112588,5.0918021127876666e-05,6.364752640984583e-05,0.8,0.0,0.75,0.75,449.0,4,5,Low
main_morgan_r3_20,molecular_fingerprint,0.0001310899971432,0.0001310899971432,5.014410703915e-05,5.014410703915e-05,1.0,0.0,0.5,0.5,340.2,5,5,Low
main_morgan_r3_168,molecular_fingerprint,0.0001309748587977,0.0001309748587977,4.639584281527023e-05,4.639584281527023e-05,1.0,0.0,0.75,0.75,374.6,5,5,Low
main_morgan_r3_348,molecular_fingerprint,0.0001307061400061,0.0001307061400061,1.6806670733192018e-05,1.6806670733192018e-05,1.0,0.0,0.5,0.5,405.6,5,5,Low
main_morgan_r3_67,molecular_fingerprint,0.0001302548235894,0.0001302548235894,1.2049215195190754e-05,1.2049215195190754e-05,1.0,0.0,0.5,0.5,372.4,5,5,Low
main_morgan_r3_148,molecular_fingerprint,0.0001301598470868,0.0001301598470868,-4.932312006429915e-06,-4.932312006429915e-06,1.0,0.0,0.75,0.25,397.8,5,5,Low
main_morgan_r3_333,molecular_fingerprint,0.0001298710397098,0.0001298710397098,-8.919729745173934e-05,-8.919729745173934e-05,1.0,0.0,0.5,0.5,468.2,5,5,Low
main_morgan_r3_216,molecular_fingerprint,0.0001296138219377,0.0001296138219377,-1.1923110359299618e-05,-1.1923110359299618e-05,1.0,0.0,0.5,0.5,372.4,5,5,Low
main_morgan_r3_315,molecular_fingerprint,0.0001291486878469,0.0001291486878469,-4.02660156317588e-05,-4.02660156317588e-05,1.0,0.0,0.5,0.5,384.8,5,5,Low
main_morgan_r3_433,molecular_fingerprint,0.0001284526072288,0.0001284526072288,-2.5489993275685032e-05,-2.5489993275685032e-05,1.0,0.0,0.75,0.25,413.0,5,5,Low
main_morgan_r3_258,molecular_fingerprint,0.0001280701144333,0.0001280701144333,-2.384005822257349e-05,-2.384005822257349e-05,1.0,0.0,0.5,0.5,377.6,5,5,Low
main_morgan_r3_347,molecular_fingerprint,0.0001263972201667,0.0001263972201667,-2.731289340024685e-05,-2.731289340024685e-05,1.0,0.0,0.6666666666666666,0.6666666666666666,432.0,5,5,Low
main_morgan_r3_200,molecular_fingerprint,0.0001259861613061,0.0001259861613061,-5.710783508548188e-05,-5.710783508548188e-05,1.0,0.0,0.5,0.5,383.4,5,5,Low
main_morgan_r3_339,molecular_fingerprint,0.0001257605630046,0.0001257605630046,-1.984124836036472e-05,-1.984124836036472e-05,1.0,0.0,0.75,0.25,403.8,5,5,Low
main_morgan_r3_72,molecular_fingerprint,0.0001255031288402,0.0001255031288402,4.930394490223635e-05,4.930394490223635e-05,1.0,0.0,0.75,0.75,358.6,5,5,Low
main_morgan_r3_132,molecular_fingerprint,0.0001252057303825,0.0001252057303825,-3.3707800830395895e-05,-3.3707800830395895e-05,1.0,0.0,0.75,0.75,379.6,5,5,Low
main_morgan_r3_181,molecular_fingerprint,0.0001248737837322,0.0001248737837322,-3.730541139806252e-06,-3.730541139806252e-06,1.0,0.0,0.75,0.75,368.2,5,5,Low
main_morgan_r3_28,molecular_fingerprint,0.0001246421444474,0.0001246421444474,-5.496779661727392e-05,-5.496779661727392e-05,1.0,0.0,0.6,0.4,372.0,5,5,Low
main_morgan_r3_120,molecular_fingerprint,0.0001231754393763,0.0001231754393763,-4.522106252617657e-05,-4.522106252617657e-05,1.0,0.0,0.5,0.5,394.4,5,5,Low
main_morgan_r3_442,molecular_fingerprint,0.0001231674488541,0.0001231674488541,-1.689997636481641e-05,-1.689997636481641e-05,1.0,0.0,0.75,0.75,436.8,5,5,Low
main_morgan_r3_494,molecular_fingerprint,0.0001214968400245,0.0001214968400245,-5.450169735510476e-05,-5.450169735510476e-05,1.0,0.0,1.0,0.0,454.8,5,5,Low
main_morgan_r3_246,molecular_fingerprint,0.0001203264612751,0.0001203264612751,-6.437040114693419e-05,-6.437040114693419e-05,1.0,0.0,1.0,0.0,410.2,5,5,Low
Synergy_type_P-N-Si-S,other,0.0001197285435405,0.0001496606794257,-0.0001197285435405,-0.0001496606794257,0.8,0.0,1.0,0.0,490.6,4,5,Low
main_morgan_r3_157,molecular_fingerprint,0.0001181351520796,0.0001181351520796,9.463048012884364e-06,9.463048012884364e-06,1.0,0.0,0.5,0.5,376.6,5,5,Low
main_morgan_r3_237,molecular_fingerprint,0.0001180560129553,0.0001180560129553,-1.2531975607406787e-05,-1.2531975607406787e-05,1.0,0.0,1.0,0.0,413.6,5,5,Low
main_morgan_r3_76,molecular_fingerprint,0.0001173957933938,0.0001173957933938,-3.711794174315881e-05,-3.711794174315881e-05,1.0,0.0,0.75,0.25,385.2,5,5,Low
main_morgan_r3_365,molecular_fingerprint,0.0001170856150893,0.0001170856150893,-5.0226300340373045e-06,-5.0226300340373045e-06,1.0,0.0,0.75,0.25,437.8,5,5,Low
co_MolMR,other,0.0001161551519034,0.0001161551519034,-3.104043591146264e-05,-3.104043591146264e-05,1.0,0.0,0.75,0.75,447.8,5,5,Low
main_morgan_r3_273,molecular_fingerprint,0.0001155534604311,0.0001155534604311,2.3865597913999696e-05,2.3865597913999696e-05,1.0,0.0,0.5,0.5,394.0,5,5,Low
main_morgan_r3_277,molecular_fingerprint,0.0001151961967612,0.0001151961967612,6.046397147025302e-05,6.046397147025302e-05,1.0,0.0,0.8,0.8,363.0,5,5,Low
main_morgan_r3_396,molecular_fingerprint,0.0001149611761086,0.0001149611761086,-1.951183062311184e-05,-1.951183062311184e-05,1.0,0.0,0.75,0.25,416.0,5,5,Low
co_NHOHCount,other,0.0001149281104275,0.0001436601380344,-7.565234648225466e-05,-9.456543310281833e-05,0.8,0.0,0.6666666666666666,0.3333333333333333,518.8,4,5,Low
main_morgan_r3_238,molecular_fingerprint,0.0001143336088906,0.0001429170111132,-4.999778956775141e-05,-6.249723695968926e-05,0.8,0.0,0.6666666666666666,0.3333333333333333,423.8,4,5,Low
main_morgan_r3_481,molecular_fingerprint,0.0001139931848435,0.0001139931848435,6.337815853558546e-05,6.337815853558546e-05,1.0,0.0,1.0,1.0,411.4,5,5,Low
Si_loading_real_sq,formulation_loading,0.0001119283470369,0.0001119283470369,-7.893065263434402e-06,-7.893065263434402e-06,1.0,0.0,0.5,0.5,476.6,5,5,Low
main_morgan_r3_397,molecular_fingerprint,0.0001116184526606,0.0001116184526606,-4.627050215517178e-05,-4.627050215517178e-05,1.0,0.0,1.0,0.0,439.6,5,5,Low
main_morgan_r3_239,molecular_fingerprint,0.0001110212499052,0.0001110212499052,-9.489610081199593e-05,-9.489610081199593e-05,1.0,0.0,0.6,0.4,481.0,5,5,Low
main_morgan_r3_174,molecular_fingerprint,0.0001102442009267,0.0001102442009267,-8.835726527551993e-07,-8.835726527551993e-07,1.0,0.0,0.75,0.75,402.6,5,5,Low
main_morgan_r3_477,molecular_fingerprint,0.000110175946362,0.000110175946362,3.670637199617486e-05,3.670637199617486e-05,1.0,0.0,0.75,0.75,441.8,5,5,Low
main_morgan_r3_52,molecular_fingerprint,0.0001100526372094,0.0001100526372094,1.6072963970646343e-05,1.6072963970646343e-05,1.0,0.0,0.5,0.5,372.2,5,5,Low
main_morgan_r3_330,molecular_fingerprint,0.0001096748972323,0.0001096748972323,1.4255209971813724e-05,1.4255209971813724e-05,1.0,0.0,0.5,0.5,419.0,5,5,Low
main_morgan_r3_493,molecular_fingerprint,0.0001092180833835,0.0001092180833835,2.7578735316863706e-05,2.7578735316863706e-05,1.0,0.0,0.5,0.5,459.6,5,5,Low
co_morgan_r3_175,molecular_fingerprint,0.0001091019764674,0.0001363774705843,-0.0001091019764674,-0.0001363774705843,0.8,0.0,1.0,0.0,531.4,4,5,Low
main_morgan_r3_164,molecular_fingerprint,0.0001088599139949,0.0001088599139949,4.9729536594114165e-05,4.9729536594114165e-05,1.0,0.0,0.75,0.75,382.2,5,5,Low
co_HeavyAtomCount,other,0.0001086783962502,0.0001086783962502,-5.184896906511469e-05,-5.184896906511469e-05,1.0,0.0,0.75,0.75,484.6,5,5,Low
B_content_wt%_sq,elemental_composition,0.0001086280431862,0.0001086280431862,-6.21247302236283e-05,-6.21247302236283e-05,1.0,0.0,0.75,0.25,407.8,5,5,Low
co_HBD,other,0.0001077694895911,0.0001077694895911,-4.258959831016303e-05,-4.258959831016303e-05,1.0,0.0,0.5,0.5,489.0,5,5,Low
main_morgan_r3_390,molecular_fingerprint,0.0001072089551351,0.0001072089551351,6.81296423809544e-06,6.81296423809544e-06,1.0,0.0,0.5,0.5,420.6,5,5,Low
main_morgan_r3_504,molecular_fingerprint,0.0001055141605623,0.0001055141605623,-9.904141564822703e-05,-9.904141564822703e-05,1.0,0.0,0.5,0.5,495.6,5,5,Low
co_morgan_r3_138,molecular_fingerprint,0.0001047448116913,0.0001309310146142,-3.014879706893224e-05,-3.76859963361653e-05,0.8,0.0,0.75,0.25,469.2,4,5,Low
main_morgan_r3_59,molecular_fingerprint,0.0001038963377481,0.0001038963377481,4.7135296270223776e-05,4.7135296270223776e-05,1.0,0.0,0.75,0.75,380.0,5,5,Low
main_morgan_r3_129,molecular_fingerprint,0.0001031527621667,0.0001031527621667,1.9802422778774867e-05,1.9802422778774867e-05,1.0,0.0,0.5,0.5,412.6,5,5,Low
co_NumHeteroAtoms,molecular_descriptor,0.0001027017954201,0.0001027017954201,-3.39006186340814e-05,-3.39006186340814e-05,1.0,0.0,0.75,0.75,475.4,5,5,Low
main_morgan_r3_130,molecular_fingerprint,0.0001017792789546,0.0001017792789546,5.535423065761048e-05,5.535423065761048e-05,1.0,0.0,0.75,0.75,425.6,5,5,Low
main_morgan_r3_304,molecular_fingerprint,0.0001013871887088,0.0001013871887088,3.554471673458349e-05,3.554471673458349e-05,1.0,0.0,0.6,0.6,377.0,5,5,Low
main_morgan_r3_498,molecular_fingerprint,0.0001013337498224,0.0001013337498224,-5.12404761494041e-05,-5.12404761494041e-05,1.0,0.0,0.75,0.25,456.6,5,5,Low
main_morgan_r3_13,molecular_fingerprint,0.0001006640879064,0.0001006640879064,-6.43093126453525e-06,-6.43093126453525e-06,1.0,0.0,0.5,0.5,404.8,5,5,Low
main_morgan_r3_83,molecular_fingerprint,9.989421772641234e-05,9.989421772641234e-05,7.968439148145182e-05,7.968439148145182e-05,1.0,0.0,0.75,0.75,402.2,5,5,Low
co_morgan_r3_51,molecular_fingerprint,9.97609980959832e-05,0.0001247012476199,-3.431563813396742e-05,-4.289454766745928e-05,0.8,0.0,0.5,0.5,516.2,4,5,Low
main_morgan_r3_253,molecular_fingerprint,9.954606575370424e-05,9.954606575370424e-05,1.4492870245346828e-05,1.4492870245346828e-05,1.0,0.0,0.75,0.75,411.4,5,5,Low
main_morgan_r3_49,molecular_fingerprint,9.933109552668562e-05,9.933109552668562e-05,3.744753702229294e-05,3.744753702229294e-05,1.0,0.0,1.0,1.0,392.4,5,5,Low
main_morgan_r3_395,molecular_fingerprint,9.88599634321168e-05,9.88599634321168e-05,6.62430732602342e-06,6.62430732602342e-06,1.0,0.0,0.8,0.8,435.0,5,5,Low
B_loading_real,formulation_loading,9.869191838302212e-05,9.869191838302212e-05,-3.8200398492424246e-05,-3.8200398492424246e-05,1.0,0.0,0.6666666666666666,0.3333333333333333,417.8,5,5,Low
Has_B,elemental_composition,9.735393560638764e-05,9.735393560638764e-05,-5.169172661524928e-05,-5.169172661524928e-05,1.0,0.0,0.6666666666666666,0.3333333333333333,512.0,5,5,Low
co_morgan_r3_192,molecular_fingerprint,9.734233010961668e-05,0.0001622372168493,-9.734233010961668e-05,-0.0001622372168493,0.6,0.0,1.0,0.0,586.0,3,5,Low
main_morgan_r3_31,molecular_fingerprint,9.705215037594585e-05,9.705215037594585e-05,-7.107017205034544e-06,-7.107017205034544e-06,1.0,0.0,0.5,0.5,381.8,5,5,Low
main_morgan_r3_439,molecular_fingerprint,9.563487352334552e-05,9.563487352334552e-05,-4.5036383212271215e-05,-4.5036383212271215e-05,1.0,0.0,0.75,0.25,440.4,5,5,Low
co_LabuteASA,other,9.431824723624988e-05,9.431824723624988e-05,-2.934973045379745e-05,-2.934973045379745e-05,1.0,0.0,0.75,0.75,492.2,5,5,Low
main_morgan_r3_456,molecular_fingerprint,9.429319655580314e-05,9.429319655580314e-05,3.715783829407274e-05,3.715783829407274e-05,1.0,0.0,0.75,0.75,452.6,5,5,Low
main_morgan_r3_284,molecular_fingerprint,9.398854246647816e-05,9.398854246647816e-05,9.149548305903305e-05,9.149548305903305e-05,1.0,0.0,0.5,0.5,508.4,5,5,Low
main_morgan_r3_4,molecular_fingerprint,9.340959748827988e-05,9.340959748827988e-05,4.804448270252237e-05,4.804448270252237e-05,1.0,0.0,0.75,0.75,388.0,5,5,Low
main_morgan_r3_24,molecular_fingerprint,9.236590225109683e-05,9.236590225109683e-05,-1.8585082596997442e-07,-1.8585082596997442e-07,1.0,0.0,0.5,0.5,381.6,5,5,Low
main_morgan_r3_254,molecular_fingerprint,9.217833661506348e-05,9.217833661506348e-05,2.933093566765088e-05,2.933093566765088e-05,1.0,0.0,0.75,0.75,451.0,5,5,Low
main_morgan_r3_14,molecular_fingerprint,9.157785266415018e-05,9.157785266415018e-05,3.650875344363571e-05,3.650875344363571e-05,1.0,0.0,0.75,0.75,384.6,5,5,Low
curing_morgan_r3_28,molecular_fingerprint,9.004890999489768e-05,0.0001125611374936,9.004890999489768e-05,0.0001125611374936,0.8,0.0,1.0,1.0,475.6,4,5,Low
main_morgan_r3_283,molecular_fingerprint,8.92512499037434e-05,8.92512499037434e-05,-3.421132910490362e-05,-3.421132910490362e-05,1.0,0.0,0.75,0.25,433.0,5,5,Low
main_morgan_r3_338,molecular_fingerprint,8.91490949110323e-05,0.0001114363686387,3.5416106615712475e-05,4.42701332696406e-05,0.8,0.0,0.6666666666666666,0.6666666666666666,468.8,4,5,Low
main_morgan_r3_139,molecular_fingerprint,8.910672156344803e-05,8.910672156344803e-05,-4.55177082232036e-05,-4.55177082232036e-05,1.0,0.0,0.75,0.25,417.6,5,5,Low
Si/P_ratio_sq,elemental_composition,8.889287996571542e-05,8.889287996571542e-05,-1.3295664634810586e-05,-1.3295664634810586e-05,1.0,0.0,0.5,0.5,379.4,5,5,Low
curing_morgan_r3_337,molecular_fingerprint,8.871003300287029e-05,0.0001108875412535,8.384050595612454e-05,0.0001048006324451,0.8,0.0,1.0,1.0,523.6,4,5,Low
main_morgan_r3_122,molecular_fingerprint,8.84514668781454e-05,8.84514668781454e-05,3.180115145090351e-05,3.180115145090351e-05,1.0,0.0,0.5,0.5,424.8,5,5,Low
co_morgan_r3_12,molecular_fingerprint,8.795966720895699e-05,0.0001099495840111,-8.795966720895699e-05,-0.0001099495840111,0.8,0.0,1.0,0.0,537.8,4,5,Low
main_morgan_r3_406,molecular_fingerprint,8.77111764856235e-05,8.77111764856235e-05,-1.2450820601987169e-05,-1.2450820601987169e-05,1.0,0.0,0.75,0.25,443.4,5,5,Low
main_morgan_r3_209,molecular_fingerprint,8.629143412088779e-05,8.629143412088779e-05,-3.2392687395682656e-05,-3.2392687395682656e-05,1.0,0.0,0.75,0.25,414.8,5,5,Low
main_morgan_r3_403,molecular_fingerprint,8.601251350531432e-05,0.0001075156418816,8.601251350531432e-05,0.0001075156418816,0.8,0.0,1.0,1.0,531.4,4,5,Low
main_morgan_r3_187,molecular_fingerprint,8.57364183559821e-05,8.57364183559821e-05,-1.0394219634003036e-05,-1.0394219634003036e-05,1.0,0.0,0.75,0.75,418.4,5,5,Low
main_morgan_r3_9,molecular_fingerprint,8.555029663639225e-05,8.555029663639225e-05,-3.377830047961714e-05,-3.377830047961714e-05,1.0,0.0,0.75,0.25,393.0,5,5,Low
co_Kappa3,other,8.406571454155359e-05,8.406571454155359e-05,-3.237498559354258e-05,-3.237498559354258e-05,1.0,0.0,0.5,0.5,496.4,5,5,Low
main_morgan_r3_113,molecular_fingerprint,8.346147195882419e-05,8.346147195882419e-05,-7.397584448696963e-05,-7.397584448696963e-05,1.0,0.0,1.0,0.0,413.4,5,5,Low
main_morgan_r3_42,molecular_fingerprint,8.320054355357971e-05,8.320054355357971e-05,-5.598073986133536e-05,-5.598073986133536e-05,1.0,0.0,0.75,0.25,400.2,5,5,Low
main_morgan_r3_145,molecular_fingerprint,8.297605880251602e-05,8.297605880251602e-05,-1.3046604531308974e-05,-1.3046604531308974e-05,1.0,0.0,0.75,0.25,417.0,5,5,Low
co_morgan_r3_95,molecular_fingerprint,8.274617932943644e-05,0.0001379102988823,8.274617932943644e-05,0.0001379102988823,0.6,0.0,1.0,1.0,584.8,3,5,Low
main_morgan_r3_303,molecular_fingerprint,8.270616798681218e-05,8.270616798681218e-05,2.6603677212117807e-05,2.6603677212117807e-05,1.0,0.0,0.5,0.5,436.8,5,5,Low
Synergy_type_P-N-Si-B,other,8.216483726520589e-05,0.0001027060465815,-8.216483726520589e-05,-0.0001027060465815,0.8,0.0,1.0,0.0,538.8,4,5,Low
co_morgan_r3_241,molecular_fingerprint,8.174388858128622e-05,0.0001362398143021,8.174388858128622e-05,0.0001362398143021,0.6,0.0,1.0,1.0,573.8,3,5,Low
main_morgan_r3_89,molecular_fingerprint,7.990788726583435e-05,7.990788726583435e-05,-1.0550539845749225e-05,-1.0550539845749225e-05,1.0,0.0,0.5,0.5,422.6,5,5,Low
main_morgan_r3_342,molecular_fingerprint,7.962929303202928e-05,7.962929303202928e-05,2.9398357675044437e-05,2.9398357675044437e-05,1.0,0.0,0.75,0.75,457.2,5,5,Low
co_NOCount,other,7.961332458351459e-05,7.961332458351459e-05,3.689764197594683e-06,3.689764197594683e-06,1.0,0.0,0.75,0.75,480.6,5,5,Low
co_Kappa1,other,7.928940306172825e-05,7.928940306172825e-05,-1.7568888237990306e-05,-1.7568888237990306e-05,1.0,0.0,0.75,0.75,498.0,5,5,Low
main_morgan_r3_104,molecular_fingerprint,7.89279829806825e-05,7.89279829806825e-05,2.57361772728978e-05,2.57361772728978e-05,1.0,0.0,0.5,0.5,476.6,5,5,Low
main_morgan_r3_172,molecular_fingerprint,7.697145348268147e-05,7.697145348268147e-05,1.1464441595131168e-05,1.1464441595131168e-05,1.0,0.0,0.75,0.75,425.2,5,5,Low
main_morgan_r3_11,molecular_fingerprint,7.68371555214142e-05,7.68371555214142e-05,2.834013277755629e-05,2.834013277755629e-05,1.0,0.0,0.75,0.75,396.8,5,5,Low
co_morgan_r3_216,molecular_fingerprint,7.638352860885788e-05,0.0001909588215221,-7.638352860885788e-05,-0.0001909588215221,0.4,0.0,1.0,0.0,603.6,2,5,Low
co_HBA,other,7.563570685094115e-05,7.563570685094115e-05,-1.0197431745180232e-05,-1.0197431745180232e-05,1.0,0.0,0.5,0.5,492.8,5,5,Low
main_morgan_r3_32,molecular_fingerprint,7.548941653447451e-05,7.548941653447451e-05,-5.9216904063469496e-05,-5.9216904063469496e-05,1.0,0.0,0.6666666666666666,0.3333333333333333,450.6,5,5,Low
main_morgan_r3_419,molecular_fingerprint,7.539587793669966e-05,7.539587793669966e-05,-4.8478019045638295e-05,-4.8478019045638295e-05,1.0,0.0,0.75,0.25,489.0,5,5,Low
main_morgan_r3_420,molecular_fingerprint,7.441969884296523e-05,7.441969884296523e-05,5.78961202881227e-06,5.78961202881227e-06,1.0,0.0,0.5,0.5,474.2,5,5,Low
main_morgan_r3_125,molecular_fingerprint,7.413878779011107e-05,9.267348473763883e-05,7.413878779011107e-05,9.267348473763883e-05,0.8,0.0,1.0,1.0,473.8,4,5,Low
main_morgan_r3_34,molecular_fingerprint,7.310191937059841e-05,7.310191937059841e-05,-2.653714056021724e-05,-2.653714056021724e-05,1.0,0.0,0.5,0.5,412.0,5,5,Low
main_morgan_r3_335,molecular_fingerprint,7.308280686170576e-05,7.308280686170576e-05,-1.4922629709496298e-06,-1.4922629709496298e-06,1.0,0.0,0.5,0.5,484.8,5,5,Low
main_morgan_r3_448,molecular_fingerprint,7.262667762302203e-05,7.262667762302203e-05,-4.026028326246943e-05,-4.026028326246943e-05,1.0,0.0,1.0,0.0,506.6,5,5,Low
main_morgan_r3_443,molecular_fingerprint,7.238275456424012e-05,7.238275456424012e-05,1.4367224630541754e-08,1.4367224630541754e-08,1.0,0.0,0.5,0.5,480.2,5,5,Low
main_morgan_r3_452,molecular_fingerprint,7.204282044686869e-05,7.204282044686869e-05,2.080383135790284e-05,2.080383135790284e-05,1.0,0.0,0.5,0.5,481.2,5,5,Low
co_AromaticHeterocycles,other,7.1724170597564e-05,8.9655213246955e-05,1.503785049362703e-05,1.8797313117033783e-05,0.8,0.0,0.6666666666666666,0.6666666666666666,522.4,4,5,Low
curing_morgan_r3_33,molecular_fingerprint,7.135568246594125e-05,8.919460308242655e-05,1.0707668236616677e-05,1.3384585295770843e-05,0.8,0.0,0.6666666666666666,0.6666666666666666,471.4,4,5,Low
co_BalabanJ,other,7.012070147359534e-05,7.012070147359534e-05,9.765512345362976e-06,9.765512345362976e-06,1.0,0.0,0.75,0.75,493.8,5,5,Low
main_morgan_r3_156,molecular_fingerprint,6.958202522240874e-05,6.958202522240874e-05,-2.415163401250847e-05,-2.415163401250847e-05,1.0,0.0,0.75,0.25,428.8,5,5,Low
co_morgan_r3_214,molecular_fingerprint,6.92000879377398e-05,8.650010992217476e-05,6.495866096762862e-05,8.119832620953577e-05,0.8,0.0,1.0,1.0,510.0,4,5,Low
co_Kappa2,other,6.910106607168446e-05,6.910106607168446e-05,-1.085157951399019e-05,-1.085157951399019e-05,1.0,0.0,0.75,0.75,516.6,5,5,Low
co_TPSA,molecular_descriptor,6.861325837942426e-05,6.861325837942426e-05,-1.372533092818174e-05,-1.372533092818174e-05,1.0,0.0,0.75,0.75,494.6,5,5,Low
main_morgan_r3_438,molecular_fingerprint,6.846043387539344e-05,6.846043387539344e-05,-1.87447405312737e-05,-1.87447405312737e-05,1.0,0.0,0.5,0.5,493.0,5,5,Low
main_morgan_r3_58,molecular_fingerprint,6.81525814646972e-05,6.81525814646972e-05,-5.259181120734195e-05,-5.259181120734195e-05,1.0,0.0,0.6,0.4,454.8,5,5,Low
co_RotBonds,other,6.750940239978968e-05,6.750940239978968e-05,-1.21409861946328e-05,-1.21409861946328e-05,1.0,0.0,0.5,0.5,517.8,5,5,Low
main_morgan_r3_280,molecular_fingerprint,6.74435046998067e-05,6.74435046998067e-05,-4.705054693028564e-05,-4.705054693028564e-05,1.0,0.0,0.75,0.25,459.4,5,5,Low
