feature,feature_group,mean_abs_shap,mean_signed_shap,rank,outer_fold,selected_view,selected_model,selected_requested_k,selected_effective_k
main_morgan_r2_31,molecular_fingerprint,0.0,0.0,182,5,compact,GBDT,330,247
main_morgan_r2_30,molecular_fingerprint,0.0,0.0,183,5,compact,GBDT,330,247
main_morgan_r2_103,molecular_fingerprint,0.0,0.0,184,5,compact,GBDT,330,247
main_morgan_r2_102,molecular_fingerprint,0.0,0.0,185,5,compact,GBDT,330,247
main_morgan_r2_101,molecular_fingerprint,0.0,0.0,186,5,compact,GBDT,330,247
main_morgan_r2_99,molecular_fingerprint,0.0,0.0,187,5,compact,GBDT,330,247
main_morgan_r2_95,molecular_fingerprint,0.0,0.0,188,5,compact,GBDT,330,247
main_morgan_r2_98,molecular_fingerprint,0.0,0.0,189,5,compact,GBDT,330,247
main_morgan_r2_91,molecular_fingerprint,0.0,0.0,190,5,compact,GBDT,330,247
main_morgan_r2_93,molecular_fingerprint,0.0,0.0,191,5,compact,GBDT,330,247
main_morgan_r2_84,molecular_fingerprint,0.0,0.0,192,5,compact,GBDT,330,247
main_morgan_r2_90,molecular_fingerprint,0.0,0.0,193,5,compact,GBDT,330,247
main_morgan_r2_89,molecular_fingerprint,0.0,0.0,194,5,compact,GBDT,330,247
main_morgan_r2_75,molecular_fingerprint,0.0,0.0,195,5,compact,GBDT,330,247
main_morgan_r2_79,molecular_fingerprint,0.0,0.0,196,5,compact,GBDT,330,247
main_morgan_r2_80,molecular_fingerprint,0.0,0.0,197,5,compact,GBDT,330,247
main_morgan_r2_82,molecular_fingerprint,0.0,0.0,198,5,compact,GBDT,330,247
main_morgan_r2_83,molecular_fingerprint,0.0,0.0,199,5,compact,GBDT,330,247
main_morgan_r2_66,molecular_fingerprint,0.0,0.0,200,5,compact,GBDT,330,247
main_morgan_r2_120,molecular_fingerprint,0.0,0.0,201,5,compact,GBDT,330,247
main_morgan_r2_126,molecular_fingerprint,0.0,0.0,202,5,compact,GBDT,330,247
main_morgan_r2_123,molecular_fingerprint,0.0,0.0,203,5,compact,GBDT,330,247
main_morgan_r2_119,molecular_fingerprint,0.0,0.0,204,5,compact,GBDT,330,247
co_TPSA,molecular_descriptor,0.0,0.0,205,5,compact,GBDT,330,247
co_LogP,molecular_descriptor,0.0,0.0,206,5,compact,GBDT,330,247
main_morgan_r2_125,molecular_fingerprint,0.0,0.0,207,5,compact,GBDT,330,247
co_HBD,other,0.0,0.0,208,5,compact,GBDT,330,247
co_HBA,other,0.0,0.0,209,5,compact,GBDT,330,247
co_RingCount,molecular_descriptor,0.0,0.0,210,5,compact,GBDT,330,247
co_RotBonds,other,0.0,0.0,211,5,compact,GBDT,330,247
main_morgan_r2_127,molecular_fingerprint,0.0,0.0,212,5,compact,GBDT,330,247
main_morgan_r2_117,molecular_fingerprint,0.0,0.0,213,5,compact,GBDT,330,247
main_morgan_r2_118,molecular_fingerprint,0.0,0.0,214,5,compact,GBDT,330,247
main_morgan_r2_105,molecular_fingerprint,0.0,0.0,215,5,compact,GBDT,330,247
co_morgan_r2_5,molecular_fingerprint,0.0,0.0,216,5,compact,GBDT,330,247
co_morgan_r2_3,molecular_fingerprint,0.0,0.0,217,5,compact,GBDT,330,247
co_FractionCSP3,molecular_descriptor,0.0,0.0,218,5,compact,GBDT,330,247
co_AromaticRings,molecular_descriptor,0.0,0.0,219,5,compact,GBDT,330,247
co_morgan_r2_33,molecular_fingerprint,0.0,0.0,220,5,compact,GBDT,330,247
co_morgan_r2_51,molecular_fingerprint,0.0,0.0,221,5,compact,GBDT,330,247
co_morgan_r2_9,molecular_fingerprint,0.0,0.0,222,5,compact,GBDT,330,247
co_morgan_r2_7,molecular_fingerprint,0.0,0.0,223,5,compact,GBDT,330,247
co_morgan_r2_100,molecular_fingerprint,0.0,0.0,224,5,compact,GBDT,330,247
co_morgan_r2_80,molecular_fingerprint,0.0,0.0,225,5,compact,GBDT,330,247
curing_MolWt,molecular_descriptor,0.0,0.0,226,5,compact,GBDT,330,247
co_morgan_r2_102,molecular_fingerprint,0.0,0.0,227,5,compact,GBDT,330,247
curing_LogP,molecular_descriptor,0.0,0.0,228,5,compact,GBDT,330,247
curing_HBD,molecular_descriptor,0.0,0.0,229,5,compact,GBDT,330,247
curing_HBA,molecular_descriptor,0.0,0.0,230,5,compact,GBDT,330,247
co_morgan_r2_10,molecular_fingerprint,0.0,0.0,231,5,compact,GBDT,330,247
curing_RingCount,molecular_descriptor,0.0,0.0,232,5,compact,GBDT,330,247
curing_AromaticRings,molecular_descriptor,0.0,0.0,233,5,compact,GBDT,330,247
curing_FractionCSP3,molecular_descriptor,0.0,0.0,234,5,compact,GBDT,330,247
curing_HeavyAtomCount,molecular_descriptor,0.0,0.0,235,5,compact,GBDT,330,247
curing_morgan_r2_4,molecular_fingerprint,0.0,0.0,236,5,compact,GBDT,330,247
curing_morgan_r2_5,molecular_fingerprint,0.0,0.0,237,5,compact,GBDT,330,247
curing_morgan_r2_10,molecular_fingerprint,0.0,0.0,238,5,compact,GBDT,330,247
curing_morgan_r2_12,molecular_fingerprint,0.0,0.0,239,5,compact,GBDT,330,247
curing_morgan_r2_33,molecular_fingerprint,0.0,0.0,240,5,compact,GBDT,330,247
curing_morgan_r2_39,molecular_fingerprint,0.0,0.0,241,5,compact,GBDT,330,247
curing_morgan_r2_43,molecular_fingerprint,0.0,0.0,242,5,compact,GBDT,330,247
curing_morgan_r2_49,molecular_fingerprint,0.0,0.0,243,5,compact,GBDT,330,247
curing_morgan_r2_66,molecular_fingerprint,0.0,0.0,244,5,compact,GBDT,330,247
curing_morgan_r2_81,molecular_fingerprint,0.0,0.0,245,5,compact,GBDT,330,247
curing_morgan_r2_86,molecular_fingerprint,0.0,0.0,246,5,compact,GBDT,330,247
curing_morgan_r2_114,molecular_fingerprint,0.0,0.0,247,5,compact,GBDT,330,247
