feature,feature_group,mean_abs_shap,mean_signed_shap,rank,outer_fold,selected_view,selected_model,selected_requested_k,selected_effective_k
EP_matrix_PHRR,ep_baseline,69.37568621567425,-22.731503555620247,1,4,compact,LGBM,330,237
P_x_curing_TPSA,molecular_descriptor,50.950032675578775,-14.69125728616284,2,4,compact,LGBM,330,237
Loading_total_FR wt%,formulation_loading,42.54566519876089,-15.768470391497893,3,4,compact,LGBM,330,237
Cone_flux_kW_m2,test_condition,33.1870433969015,13.67358374675781,4,4,compact,LGBM,330,237
Cure_Temp_Max,curing_and_preparation,26.50868476431636,-1.4191952994539554,5,4,compact,LGBM,330,237
main_MolWt,molecular_descriptor,26.040489963396297,-7.843964103226185,6,4,compact,LGBM,330,237
EP_matrix_PHRR_sq,ep_baseline,22.60772773182847,-8.014319268140634,7,4,compact,LGBM,330,237
curing_morgan_r2_22,molecular_fingerprint,19.962410749154966,-7.582208919667562,8,4,compact,LGBM,330,237
P_x_curing_HBA,molecular_descriptor,18.463704346289028,-9.471892912384742,9,4,compact,LGBM,330,237
main_morgan_r2_107,molecular_fingerprint,15.463517480731111,-6.085861960136228,10,4,compact,LGBM,330,237
main_LogP,molecular_descriptor,13.300256603251523,3.5828367700676127,11,4,compact,LGBM,330,237
curing_TPSA,molecular_descriptor,12.278638905616889,-3.6157034231406726,12,4,compact,LGBM,330,237
Cone_flux_sq,test_condition,11.976370914547264,4.534433181691631,13,4,compact,LGBM,330,237
Synergy_x_EP_matrix_PHRR,formulation_interaction,9.994849247150158,-1.456102462591985,14,4,compact,LGBM,330,237
P_x_curing_MolWt,molecular_descriptor,8.35120764367386,-2.221282037120934,15,4,compact,LGBM,330,237
curing_LogP,molecular_descriptor,7.959648311948274,-2.294959995070498,16,4,compact,LGBM,330,237
main_morgan_r2_93,molecular_fingerprint,7.54837013721466,-3.1517731402152114,17,4,compact,LGBM,330,237
curing_morgan_r2_10,molecular_fingerprint,7.456510716319705,-2.3771115859328873,18,4,compact,LGBM,330,237
main_FractionCSP3,molecular_descriptor,7.425367284664209,-2.241218687182862,19,4,compact,LGBM,330,237
main_TPSA,molecular_descriptor,7.348783803896257,-1.6012337966216732,20,4,compact,LGBM,330,237
main_RotBonds,other,7.048261635038845,-0.8166049601869763,21,4,compact,LGBM,330,237
Loading_x_EP_matrix_PHRR,formulation_interaction,6.853910992727096,-1.8931848616815272,22,4,compact,LGBM,330,237
main_morgan_r2_6,molecular_fingerprint,6.760546313835594,0.30091130427925633,23,4,compact,LGBM,330,237
main_morgan_r2_85,molecular_fingerprint,6.564902789477882,-1.339823253839794,24,4,compact,LGBM,330,237
Cone_Thickness_mm,test_condition,5.304063551401098,0.5490814693178981,25,4,compact,LGBM,330,237
main_morgan_r2_102,molecular_fingerprint,5.259194916565127,-0.3107748668431306,26,4,compact,LGBM,330,237
P_x_curing_LogP,molecular_descriptor,5.112870869341618,-0.1346005885949772,27,4,compact,LGBM,330,237
main_morgan_r2_49,molecular_fingerprint,4.770244749382965,1.7463412022342282,28,4,compact,LGBM,330,237
Loading_total_FR_sq,formulation_loading,4.7648487604036935,-1.8098029680757057,29,4,compact,LGBM,330,237
P_x_curing_HBD,molecular_descriptor,4.684225528973362,-0.8448650048968072,30,4,compact,LGBM,330,237
main_HeavyAtomCount,other,4.589506165767605,-1.87283311452251,31,4,compact,LGBM,330,237
main_morgan_r2_94,molecular_fingerprint,4.503187474415429,-0.9209528151646051,32,4,compact,LGBM,330,237
N/P ratio,elemental_composition,4.491768755857937,2.3139484331001423,33,4,compact,LGBM,330,237
main_morgan_r2_11,molecular_fingerprint,4.243988149128853,2.413469755248062,34,4,compact,LGBM,330,237
P_x_curing_FractionCSP3,molecular_descriptor,4.009890378677179,0.7446640520735431,35,4,compact,LGBM,330,237
P_x_curing_HeavyAtomCount,molecular_descriptor,3.88186002495802,-0.9267121732855833,36,4,compact,LGBM,330,237
main_morgan_r2_104,molecular_fingerprint,3.4484693204135537,1.300658091619197,37,4,compact,LGBM,330,237
main_morgan_r2_109,molecular_fingerprint,3.3763052558671274,2.215771579883165,38,4,compact,LGBM,330,237
main_HBA,other,3.226949521207975,0.5034546223655343,39,4,compact,LGBM,330,237
P_content_x_EP_matrix_PHRR,formulation_interaction,3.1966846996175518,1.4514707494374146,40,4,compact,LGBM,330,237
CuringAgent_Has_S,molecular_descriptor,3.037627228117652,-1.549446815616556,41,4,compact,LGBM,330,237
N_content wt%,elemental_composition,2.981669007934786,1.3997092082369555,42,4,compact,LGBM,330,237
Loading_total_FR_sqrt,formulation_loading,2.682726591015234,-1.0649884479803344,43,4,compact,LGBM,330,237
P_content_log,elemental_composition,2.498550612895956,0.7033336654000192,44,4,compact,LGBM,330,237
curing_morgan_r2_80,molecular_fingerprint,2.353718249599138,-1.413341001363264,45,4,compact,LGBM,330,237
curing_morgan_r2_39,molecular_fingerprint,2.3144538986889858,-1.1823419138333864,46,4,compact,LGBM,330,237
main_morgan_r2_26,molecular_fingerprint,2.298491500336677,-0.9840652668207048,47,4,compact,LGBM,330,237
main_morgan_r2_27,molecular_fingerprint,2.2259280130629318,-0.39039442524624374,48,4,compact,LGBM,330,237
main_morgan_r2_75,molecular_fingerprint,2.2247971220247242,-1.0013694743894868,49,4,compact,LGBM,330,237
main_HBD,other,2.221713970677617,-0.12776755549996674,50,4,compact,LGBM,330,237
main_morgan_r2_119,molecular_fingerprint,2.128016147097159,-1.174454375835549,51,4,compact,LGBM,330,237
EP_matrix_PHRR_sqrt,ep_baseline,2.1066974581876354,-0.9724808730759349,52,4,compact,LGBM,330,237
